file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251117.xlsx,7011,48,30,300,-44.0
ticks_20251117.xlsx,7011,46,45,300,-41.0
ticks_20251117.xlsx,7011,42,60,300,-29.0
ticks_20251117.xlsx,7011,40,75,300,-17.0
ticks_20251117.xlsx,7011,28,90,300,-1.0
ticks_20251117.xlsx,7011,24,105,300,-57.0
ticks_20251117.xlsx,7011,20,120,300,-30.0
ticks_20251117.xlsx,7011,24,135,300,-21.0
ticks_20251117.xlsx,7011,24,150,300,-25.0
ticks_20251117.xlsx,7011,22,165,300,-10.0
ticks_20251117.xlsx,7011,18,180,300,-3.0
ticks_20251117.xlsx,7011,50,30,360,-86.0
ticks_20251117.xlsx,7011,38,45,360,-53.0
ticks_20251117.xlsx,7011,36,60,360,-72.0
ticks_20251117.xlsx,7011,40,75,360,-76.0
ticks_20251117.xlsx,7011,30,90,360,-45.0
ticks_20251117.xlsx,7011,32,105,360,-49.0
ticks_20251117.xlsx,7011,26,120,360,-37.0
ticks_20251117.xlsx,7011,24,135,360,-31.0
ticks_20251117.xlsx,7011,22,150,360,-14.0
ticks_20251117.xlsx,7011,22,165,360,-29.0
ticks_20251117.xlsx,7011,20,180,360,25.0
ticks_20251117.xlsx,7011,46,30,420,-46.0
ticks_20251117.xlsx,7011,40,45,420,-85.0
ticks_20251117.xlsx,7011,30,60,420,-74.0
ticks_20251117.xlsx,7011,38,75,420,-68.0
ticks_20251117.xlsx,7011,22,90,420,-28.0
ticks_20251117.xlsx,7011,20,105,420,-39.0
ticks_20251117.xlsx,7011,20,120,420,-45.0
ticks_20251117.xlsx,7011,20,135,420,-23.0
ticks_20251117.xlsx,7011,24,150,420,-64.0
ticks_20251117.xlsx,7011,20,165,420,-26.0
ticks_20251117.xlsx,7011,16,180,420,-44.0
ticks_20251117.xlsx,7011,46,30,480,-79.0
ticks_20251117.xlsx,7011,42,45,480,-80.0
ticks_20251117.xlsx,7011,34,60,480,-60.0
ticks_20251117.xlsx,7011,28,75,480,-59.0
ticks_20251117.xlsx,7011,20,90,480,-37.0
ticks_20251117.xlsx,7011,24,105,480,-74.0
ticks_20251117.xlsx,7011,20,120,480,-54.0
ticks_20251117.xlsx,7011,22,135,480,-28.0
ticks_20251117.xlsx,7011,18,150,480,-23.0
ticks_20251117.xlsx,7011,14,165,480,-33.0
ticks_20251117.xlsx,7011,12,180,480,-18.0
ticks_20251117.xlsx,7011,46,30,540,-59.0
ticks_20251117.xlsx,7011,42,45,540,-86.0
ticks_20251117.xlsx,7011,34,60,540,-38.0
ticks_20251117.xlsx,7011,32,75,540,-44.0
ticks_20251117.xlsx,7011,18,90,540,-15.0
ticks_20251117.xlsx,7011,20,105,540,-31.0
ticks_20251117.xlsx,7011,20,120,540,-10.0
ticks_20251117.xlsx,7011,20,135,540,-17.0
ticks_20251117.xlsx,7011,16,150,540,-46.0
ticks_20251117.xlsx,7011,12,165,540,-20.0
ticks_20251117.xlsx,7011,14,180,540,-24.0
ticks_20251117.xlsx,7011,46,30,600,-74.0
ticks_20251117.xlsx,7011,42,45,600,-81.0
ticks_20251117.xlsx,7011,38,60,600,-59.0
ticks_20251117.xlsx,7011,26,75,600,-40.0
ticks_20251117.xlsx,7011,14,90,600,6.0
ticks_20251117.xlsx,7011,16,105,600,-9.0
ticks_20251117.xlsx,7011,18,120,600,1.0
ticks_20251117.xlsx,7011,18,135,600,-17.0
ticks_20251117.xlsx,7011,14,150,600,-21.0
ticks_20251117.xlsx,7011,10,165,600,-14.0
ticks_20251117.xlsx,7011,8,180,600,-7.0
ticks_20251117.xlsx,7011,56,30,660,-89.0
ticks_20251117.xlsx,7011,42,45,660,-54.0
ticks_20251117.xlsx,7011,30,60,660,-43.0
ticks_20251117.xlsx,7011,26,75,660,-42.0
ticks_20251117.xlsx,7011,16,90,660,2.0
ticks_20251117.xlsx,7011,20,105,660,-22.0
ticks_20251117.xlsx,7011,18,120,660,-41.0
