file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251021.xlsx,7011,60,30,300,95.0
ticks_20251021.xlsx,7011,46,45,300,165.0
ticks_20251021.xlsx,7011,40,60,300,110.0
ticks_20251021.xlsx,7011,38,75,300,130.0
ticks_20251021.xlsx,7011,38,90,300,159.0
ticks_20251021.xlsx,7011,44,105,300,110.0
ticks_20251021.xlsx,7011,30,120,300,115.0
ticks_20251021.xlsx,7011,34,135,300,182.0
ticks_20251021.xlsx,7011,40,150,300,199.0
ticks_20251021.xlsx,7011,32,165,300,133.0
ticks_20251021.xlsx,7011,34,180,300,135.0
ticks_20251021.xlsx,7011,58,30,360,103.0
ticks_20251021.xlsx,7011,46,45,360,126.0
ticks_20251021.xlsx,7011,38,60,360,136.0
ticks_20251021.xlsx,7011,38,75,360,142.0
ticks_20251021.xlsx,7011,44,90,360,138.0
ticks_20251021.xlsx,7011,40,105,360,137.0
ticks_20251021.xlsx,7011,30,120,360,50.0
ticks_20251021.xlsx,7011,36,135,360,66.0
ticks_20251021.xlsx,7011,30,150,360,68.0
ticks_20251021.xlsx,7011,22,165,360,74.0
ticks_20251021.xlsx,7011,34,180,360,78.0
ticks_20251021.xlsx,7011,56,30,420,144.0
ticks_20251021.xlsx,7011,40,45,420,107.0
ticks_20251021.xlsx,7011,34,60,420,105.0
ticks_20251021.xlsx,7011,32,75,420,92.0
ticks_20251021.xlsx,7011,34,90,420,135.0
ticks_20251021.xlsx,7011,32,105,420,51.0
ticks_20251021.xlsx,7011,36,120,420,94.0
ticks_20251021.xlsx,7011,32,135,420,101.0
ticks_20251021.xlsx,7011,32,150,420,109.0
ticks_20251021.xlsx,7011,36,165,420,47.0
ticks_20251021.xlsx,7011,36,180,420,66.0
ticks_20251021.xlsx,7011,50,30,480,88.0
ticks_20251021.xlsx,7011,38,45,480,123.0
ticks_20251021.xlsx,7011,32,60,480,65.0
ticks_20251021.xlsx,7011,30,75,480,118.0
ticks_20251021.xlsx,7011,36,90,480,117.0
ticks_20251021.xlsx,7011,28,105,480,67.0
ticks_20251021.xlsx,7011,28,120,480,128.0
ticks_20251021.xlsx,7011,34,135,480,112.0
ticks_20251021.xlsx,7011,34,150,480,95.0
ticks_20251021.xlsx,7011,28,165,480,86.0
ticks_20251021.xlsx,7011,32,180,480,106.0
ticks_20251021.xlsx,7011,56,30,540,69.0
ticks_20251021.xlsx,7011,28,45,540,103.0
ticks_20251021.xlsx,7011,36,60,540,125.0
ticks_20251021.xlsx,7011,40,75,540,138.0
ticks_20251021.xlsx,7011,32,90,540,153.0
ticks_20251021.xlsx,7011,36,105,540,109.0
ticks_20251021.xlsx,7011,30,120,540,89.0
ticks_20251021.xlsx,7011,26,135,540,99.0
ticks_20251021.xlsx,7011,24,150,540,96.0
ticks_20251021.xlsx,7011,18,165,540,67.0
ticks_20251021.xlsx,7011,22,180,540,80.0
ticks_20251021.xlsx,7011,44,30,600,110.0
ticks_20251021.xlsx,7011,30,45,600,130.0
ticks_20251021.xlsx,7011,36,60,600,126.0
ticks_20251021.xlsx,7011,32,75,600,132.0
ticks_20251021.xlsx,7011,32,90,600,167.0
ticks_20251021.xlsx,7011,26,105,600,119.0
ticks_20251021.xlsx,7011,20,120,600,125.0
ticks_20251021.xlsx,7011,22,135,600,134.0
ticks_20251021.xlsx,7011,22,150,600,87.0
ticks_20251021.xlsx,7011,22,165,600,64.0
ticks_20251021.xlsx,7011,24,180,600,58.0
ticks_20251021.xlsx,7011,50,30,660,74.0
ticks_20251021.xlsx,7011,42,45,660,98.0
ticks_20251021.xlsx,7011,30,60,660,106.0
ticks_20251021.xlsx,7011,34,75,660,159.0
ticks_20251021.xlsx,7011,22,90,660,101.0
ticks_20251021.xlsx,7011,22,105,660,68.0
ticks_20251021.xlsx,7011,16,120,660,52.0
ticks_20251021.xlsx,7011,14,135,660,79.0
ticks_20251021.xlsx,7011,16,150,660,102.0
ticks_20251021.xlsx,7011,14,165,660,79.0
ticks_20251021.xlsx,7011,18,180,660,49.0
ticks_20251021.xlsx,7011,46,30,720,19.0
ticks_20251021.xlsx,7011,28,45,720,45.0
ticks_20251021.xlsx,7011,34,60,720,120.0
ticks_20251021.xlsx,7011,26,75,720,123.0
ticks_20251021.xlsx,7011,24,90,720,111.0
ticks_20251021.xlsx,7011,22,105,720,58.0
ticks_20251021.xlsx,7011,16,120,720,52.0
ticks_20251021.xlsx,7011,14,135,720,90.0
ticks_20251021.xlsx,7011,20,150,720,77.0
ticks_20251021.xlsx,7011,14,165,720,20.0
ticks_20251021.xlsx,7011,20,180,720,43.0
ticks_20251021.xlsx,7011,46,30,780,34.0
