file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20250911.xlsx,7011,26,30,300,-43.0
ticks_20250911.xlsx,7011,18,45,300,-48.0
ticks_20250911.xlsx,7011,16,60,300,-19.0
ticks_20250911.xlsx,7011,8,75,300,22.0
ticks_20250911.xlsx,7011,6,90,300,15.0
ticks_20250911.xlsx,7011,6,105,300,7.0
ticks_20250911.xlsx,7011,8,120,300,5.0
ticks_20250911.xlsx,7011,8,135,300,15.0
ticks_20250911.xlsx,7011,6,150,300,15.0
ticks_20250911.xlsx,7011,4,165,300,11.0
ticks_20250911.xlsx,7011,6,180,300,-14.0
ticks_20250911.xlsx,7011,22,30,360,-41.0
ticks_20250911.xlsx,7011,14,45,360,-20.0
ticks_20250911.xlsx,7011,14,60,360,-13.0
ticks_20250911.xlsx,7011,8,75,360,15.0
ticks_20250911.xlsx,7011,8,90,360,12.0
ticks_20250911.xlsx,7011,10,105,360,9.0
ticks_20250911.xlsx,7011,10,120,360,2.0
ticks_20250911.xlsx,7011,6,135,360,14.0
ticks_20250911.xlsx,7011,8,150,360,0.0
ticks_20250911.xlsx,7011,6,165,360,12.0
ticks_20250911.xlsx,7011,4,180,360,-4.0
ticks_20250911.xlsx,7011,20,30,420,-36.0
ticks_20250911.xlsx,7011,20,45,420,-31.0
ticks_20250911.xlsx,7011,20,60,420,2.0
ticks_20250911.xlsx,7011,20,75,420,3.0
ticks_20250911.xlsx,7011,18,90,420,-4.0
ticks_20250911.xlsx,7011,16,105,420,-2.0
ticks_20250911.xlsx,7011,16,120,420,-12.0
ticks_20250911.xlsx,7011,6,135,420,20.0
ticks_20250911.xlsx,7011,4,150,420,16.0
ticks_20250911.xlsx,7011,4,165,420,8.0
ticks_20250911.xlsx,7011,4,180,420,-1.0
ticks_20250911.xlsx,7011,26,30,480,-45.0
ticks_20250911.xlsx,7011,20,45,480,-25.0
ticks_20250911.xlsx,7011,14,60,480,-2.0
ticks_20250911.xlsx,7011,18,75,480,-1.0
ticks_20250911.xlsx,7011,8,90,480,7.0
ticks_20250911.xlsx,7011,12,105,480,11.0
ticks_20250911.xlsx,7011,12,120,480,8.0
ticks_20250911.xlsx,7011,10,135,480,27.0
ticks_20250911.xlsx,7011,10,150,480,19.0
ticks_20250911.xlsx,7011,12,165,480,18.0
ticks_20250911.xlsx,7011,0,180,480,0.0
ticks_20250911.xlsx,7011,18,30,540,1.0
ticks_20250911.xlsx,7011,12,45,540,2.0
ticks_20250911.xlsx,7011,14,60,540,-12.0
ticks_20250911.xlsx,7011,6,75,540,14.0
ticks_20250911.xlsx,7011,6,90,540,13.0
ticks_20250911.xlsx,7011,8,105,540,5.0
ticks_20250911.xlsx,7011,6,120,540,4.0
ticks_20250911.xlsx,7011,8,135,540,16.0
ticks_20250911.xlsx,7011,6,150,540,17.0
ticks_20250911.xlsx,7011,4,165,540,9.0
ticks_20250911.xlsx,7011,4,180,540,-8.0
ticks_20250911.xlsx,7011,20,30,600,4.0
ticks_20250911.xlsx,7011,10,45,600,-3.0
ticks_20250911.xlsx,7011,8,60,600,2.0
