file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20250828.xlsx,7011,18,30,300,-1.0
ticks_20250828.xlsx,7011,14,45,300,5.0
ticks_20250828.xlsx,7011,10,60,300,20.0
ticks_20250828.xlsx,7011,10,75,300,4.0
ticks_20250828.xlsx,7011,8,90,300,6.0
ticks_20250828.xlsx,7011,6,105,300,3.0
ticks_20250828.xlsx,7011,6,120,300,0.0
ticks_20250828.xlsx,7011,2,135,300,4.0
ticks_20250828.xlsx,7011,4,150,300,40.0
ticks_20250828.xlsx,7011,4,165,300,35.0
ticks_20250828.xlsx,7011,4,180,300,-1.0
ticks_20250828.xlsx,7011,16,30,360,-6.0
ticks_20250828.xlsx,7011,14,45,360,4.0
ticks_20250828.xlsx,7011,8,60,360,22.0
ticks_20250828.xlsx,7011,6,75,360,-1.0
ticks_20250828.xlsx,7011,8,90,360,3.0
ticks_20250828.xlsx,7011,4,105,360,-2.0
ticks_20250828.xlsx,7011,4,120,360,-3.0
ticks_20250828.xlsx,7011,4,135,360,5.0
ticks_20250828.xlsx,7011,4,150,360,46.0
ticks_20250828.xlsx,7011,4,165,360,43.0
ticks_20250828.xlsx,7011,4,180,360,6.0
ticks_20250828.xlsx,7011,12,30,420,6.0
ticks_20250828.xlsx,7011,10,45,420,5.0
ticks_20250828.xlsx,7011,12,60,420,21.0
ticks_20250828.xlsx,7011,8,75,420,11.0
ticks_20250828.xlsx,7011,6,90,420,7.0
ticks_20250828.xlsx,7011,4,105,420,7.0
ticks_20250828.xlsx,7011,4,120,420,5.0
ticks_20250828.xlsx,7011,2,135,420,7.0
ticks_20250828.xlsx,7011,4,150,420,41.0
ticks_20250828.xlsx,7011,6,165,420,31.0
ticks_20250828.xlsx,7011,4,180,420,-9.0
ticks_20250828.xlsx,7011,10,30,480,0.0
ticks_20250828.xlsx,7011,8,45,480,14.0
ticks_20250828.xlsx,7011,12,60,480,31.0
ticks_20250828.xlsx,7011,8,75,480,5.0
ticks_20250828.xlsx,7011,10,90,480,9.0
ticks_20250828.xlsx,7011,8,105,480,3.0
ticks_20250828.xlsx,7011,8,120,480,3.0
ticks_20250828.xlsx,7011,4,135,480,8.0
ticks_20250828.xlsx,7011,6,150,480,39.0
ticks_20250828.xlsx,7011,8,165,480,33.0
ticks_20250828.xlsx,7011,6,180,480,-7.0
ticks_20250828.xlsx,7011,8,30,540,11.0
ticks_20250828.xlsx,7011,6,45,540,13.0
ticks_20250828.xlsx,7011,10,60,540,25.0
ticks_20250828.xlsx,7011,8,75,540,1.0
ticks_20250828.xlsx,7011,8,90,540,-1.0
ticks_20250828.xlsx,7011,6,105,540,-4.0
ticks_20250828.xlsx,7011,8,120,540,-5.0
ticks_20250828.xlsx,7011,6,135,540,2.0
ticks_20250828.xlsx,7011,8,150,540,27.0
ticks_20250828.xlsx,7011,4,165,540,29.0
ticks_20250828.xlsx,7011,4,180,540,-3.0
ticks_20250828.xlsx,7011,10,30,600,6.0
ticks_20250828.xlsx,7011,8,45,600,5.0
ticks_20250828.xlsx,7011,10,60,600,20.0
ticks_20250828.xlsx,7011,8,75,600,0.0
ticks_20250828.xlsx,7011,10,90,600,5.0
ticks_20250828.xlsx,7011,4,105,600,8.0
ticks_20250828.xlsx,7011,6,120,600,5.0
ticks_20250828.xlsx,7011,2,135,600,2.0
ticks_20250828.xlsx,7011,2,150,600,30.0
ticks_20250828.xlsx,7011,4,165,600,25.0
ticks_20250828.xlsx,7011,6,180,600,-15.0
ticks_20250828.xlsx,7011,10,30,660,7.0
ticks_20250828.xlsx,7011,8,45,660,5.0
ticks_20250828.xlsx,7011,10,60,660,20.0
ticks_20250828.xlsx,7011,6,75,660,9.0
ticks_20250828.xlsx,7011,4,90,660,4.0
ticks_20250828.xlsx,7011,6,105,660,10.0
ticks_20250828.xlsx,7011,4,120,660,-1.0
ticks_20250828.xlsx,7011,2,135,660,3.0
ticks_20250828.xlsx,7011,4,150,660,29.0
ticks_20250828.xlsx,7011,2,165,660,26.0
ticks_20250828.xlsx,7011,4,180,660,-15.0
ticks_20250828.xlsx,7011,10,30,720,4.0
ticks_20250828.xlsx,7011,10,45,720,-5.0
ticks_20250828.xlsx,7011,14,60,720,17.0
ticks_20250828.xlsx,7011,8,75,720,3.0
ticks_20250828.xlsx,7011,8,90,720,0.0
ticks_20250828.xlsx,7011,8,105,720,17.0
ticks_20250828.xlsx,7011,4,120,720,-3.0
ticks_20250828.xlsx,7011,2,135,720,0.0
ticks_20250828.xlsx,7011,2,150,720,28.0
ticks_20250828.xlsx,7011,4,165,720,13.0
ticks_20250828.xlsx,7011,4,180,720,-13.0
ticks_20250828.xlsx,7011,12,30,780,1.0
ticks_20250828.xlsx,7011,10,45,780,-1.0
ticks_20250828.xlsx,7011,10,60,780,12.0
ticks_20250828.xlsx,7011,6,75,780,1.0
ticks_20250828.xlsx,7011,10,90,780,1.0
ticks_20250828.xlsx,7011,4,105,780,-1.0
ticks_20250828.xlsx,7011,4,120,780,-4.0
ticks_20250828.xlsx,7011,2,135,780,-1.0
ticks_20250828.xlsx,7011,4,150,780,18.0
ticks_20250828.xlsx,7011,6,165,780,7.0
ticks_20250828.xlsx,7011,6,180,780,-25.0
ticks_20250828.xlsx,7011,16,30,840,-8.0
ticks_20250828.xlsx,7011,10,45,840,13.0
ticks_20250828.xlsx,7011,12,60,840,21.0
ticks_20250828.xlsx,7011,8,75,840,6.0
ticks_20250828.xlsx,7011,8,90,840,-2.0
ticks_20250828.xlsx,7011,4,105,840,-2.0
ticks_20250828.xlsx,7011,6,120,840,-5.0
ticks_20250828.xlsx,7011,4,135,840,-15.0
ticks_20250828.xlsx,7011,4,150,840,16.0
ticks_20250828.xlsx,7011,4,165,840,14.0
ticks_20250828.xlsx,7011,6,180,840,-30.0
ticks_20250828.xlsx,7011,22,30,900,0.0
ticks_20250828.xlsx,7011,12,45,900,12.0
ticks_20250828.xlsx,7011,18,60,900,20.0
ticks_20250828.xlsx,7011,4,75,900,-10.0
ticks_20250828.xlsx,7011,6,90,900,-13.0
ticks_20250828.xlsx,7011,6,105,900,-14.0
ticks_20250828.xlsx,7011,6,120,900,9.0
ticks_20250828.xlsx,7011,8,135,900,-16.0
ticks_20250828.xlsx,7011,6,150,900,26.0
ticks_20250828.xlsx,7011,4,165,900,14.0
ticks_20250828.xlsx,7011,4,180,900,-13.0
