file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20250903.xlsx,7011,100,80.0,30,300
ticks_20250903.xlsx,7011,93,72.0,40,300
ticks_20250903.xlsx,7011,76,92.0,50,300
ticks_20250903.xlsx,7011,79,62.0,60,300
ticks_20250903.xlsx,7011,73,77.0,70,300
ticks_20250903.xlsx,7011,69,46.0,80,300
ticks_20250903.xlsx,7011,67,76.0,90,300
ticks_20250903.xlsx,7011,50,56.0,100,300
ticks_20250903.xlsx,7011,67,81.0,110,300
ticks_20250903.xlsx,7011,59,60.0,120,300
ticks_20250903.xlsx,7011,69,80.0,130,300
ticks_20250903.xlsx,7011,61,77.0,140,300
ticks_20250903.xlsx,7011,61,43.0,150,300
ticks_20250903.xlsx,7011,65,81.0,160,300
ticks_20250903.xlsx,7011,77,74.0,170,300
ticks_20250903.xlsx,7011,59,35.0,180,300
ticks_20250903.xlsx,7011,81,74.0,190,300
ticks_20250903.xlsx,7011,100,85.0,30,350
ticks_20250903.xlsx,7011,83,82.0,40,350
ticks_20250903.xlsx,7011,69,102.0,50,350
ticks_20250903.xlsx,7011,73,86.0,60,350
ticks_20250903.xlsx,7011,63,98.0,70,350
ticks_20250903.xlsx,7011,69,76.0,80,350
ticks_20250903.xlsx,7011,65,64.0,90,350
ticks_20250903.xlsx,7011,55,72.0,100,350
ticks_20250903.xlsx,7011,59,68.0,110,350
ticks_20250903.xlsx,7011,57,83.0,120,350
ticks_20250903.xlsx,7011,51,83.0,130,350
ticks_20250903.xlsx,7011,47,79.0,140,350
ticks_20250903.xlsx,7011,53,70.0,150,350
ticks_20250903.xlsx,7011,55,70.0,160,350
ticks_20250903.xlsx,7011,49,70.0,170,350
ticks_20250903.xlsx,7011,51,80.0,180,350
ticks_20250903.xlsx,7011,47,80.0,190,350
ticks_20250903.xlsx,7011,89,82.0,30,400
ticks_20250903.xlsx,7011,69,76.0,40,400
ticks_20250903.xlsx,7011,73,75.0,50,400
ticks_20250903.xlsx,7011,71,90.0,60,400
ticks_20250903.xlsx,7011,65,63.0,70,400
ticks_20250903.xlsx,7011,59,72.0,80,400
ticks_20250903.xlsx,7011,61,64.0,90,400
ticks_20250903.xlsx,7011,46,71.0,100,400
ticks_20250903.xlsx,7011,59,76.0,110,400
ticks_20250903.xlsx,7011,53,74.0,120,400
ticks_20250903.xlsx,7011,49,71.0,130,400
ticks_20250903.xlsx,7011,51,64.0,140,400
ticks_20250903.xlsx,7011,49,73.0,150,400
ticks_20250903.xlsx,7011,45,93.0,160,400
ticks_20250903.xlsx,7011,43,88.0,170,400
ticks_20250903.xlsx,7011,47,81.0,180,400
ticks_20250903.xlsx,7011,45,82.0,190,400
ticks_20250903.xlsx,7011,95,66.0,30,450
ticks_20250903.xlsx,7011,89,68.0,40,450
ticks_20250903.xlsx,7011,65,88.0,50,450
ticks_20250903.xlsx,7011,65,80.0,60,450
ticks_20250903.xlsx,7011,65,89.0,70,450
ticks_20250903.xlsx,7011,57,62.0,80,450
ticks_20250903.xlsx,7011,53,71.0,90,450
ticks_20250903.xlsx,7011,53,68.0,100,450
ticks_20250903.xlsx,7011,57,56.0,110,450
ticks_20250903.xlsx,7011,57,65.0,120,450
ticks_20250903.xlsx,7011,51,67.0,130,450
ticks_20250903.xlsx,7011,49,55.0,140,450
