file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20250820.xlsx,7011,100,20.0,30,300
ticks_20250820.xlsx,7011,100,10.0,40,300
ticks_20250820.xlsx,7011,95,12.0,50,300
ticks_20250820.xlsx,7011,90,1.0,60,300
ticks_20250820.xlsx,7011,100,3.0,70,300
ticks_20250820.xlsx,7011,93,13.0,80,300
ticks_20250820.xlsx,7011,83,10.0,90,300
ticks_20250820.xlsx,7011,69,12.0,100,300
ticks_20250820.xlsx,7011,83,0.0,110,300
ticks_20250820.xlsx,7011,77,13.0,120,300
ticks_20250820.xlsx,7011,81,10.0,130,300
ticks_20250820.xlsx,7011,77,34.0,140,300
ticks_20250820.xlsx,7011,67,39.0,150,300
ticks_20250820.xlsx,7011,69,7.0,160,300
ticks_20250820.xlsx,7011,69,18.0,170,300
ticks_20250820.xlsx,7011,61,5.0,180,300
ticks_20250820.xlsx,7011,65,19.0,190,300
ticks_20250820.xlsx,7011,100,10.0,30,350
ticks_20250820.xlsx,7011,95,-1.0,40,350
ticks_20250820.xlsx,7011,77,3.0,50,350
ticks_20250820.xlsx,7011,85,1.0,60,350
ticks_20250820.xlsx,7011,71,29.0,70,350
ticks_20250820.xlsx,7011,87,18.0,80,350
ticks_20250820.xlsx,7011,87,15.0,90,350
ticks_20250820.xlsx,7011,67,26.0,100,350
ticks_20250820.xlsx,7011,79,25.0,110,350
ticks_20250820.xlsx,7011,73,9.0,120,350
ticks_20250820.xlsx,7011,71,-18.0,130,350
ticks_20250820.xlsx,7011,65,2.0,140,350
ticks_20250820.xlsx,7011,67,-16.0,150,350
ticks_20250820.xlsx,7011,69,9.0,160,350
ticks_20250820.xlsx,7011,69,15.0,170,350
ticks_20250820.xlsx,7011,65,4.0,180,350
ticks_20250820.xlsx,7011,65,10.0,190,350
ticks_20250820.xlsx,7011,100,19.0,30,400
ticks_20250820.xlsx,7011,81,-3.0,40,400
ticks_20250820.xlsx,7011,81,7.0,50,400
ticks_20250820.xlsx,7011,83,-3.0,60,400
ticks_20250820.xlsx,7011,73,6.0,70,400
ticks_20250820.xlsx,7011,69,32.0,80,400
ticks_20250820.xlsx,7011,69,22.0,90,400
ticks_20250820.xlsx,7011,55,49.0,100,400
ticks_20250820.xlsx,7011,67,28.0,110,400
ticks_20250820.xlsx,7011,59,7.0,120,400
ticks_20250820.xlsx,7011,63,-7.0,130,400
ticks_20250820.xlsx,7011,63,19.0,140,400
ticks_20250820.xlsx,7011,61,23.0,150,400
ticks_20250820.xlsx,7011,53,13.0,160,400
ticks_20250820.xlsx,7011,57,12.0,170,400
ticks_20250820.xlsx,7011,61,-8.0,180,400
ticks_20250820.xlsx,7011,61,-2.0,190,400
ticks_20250820.xlsx,7011,99,13.0,30,450
ticks_20250820.xlsx,7011,95,-2.0,40,450
ticks_20250820.xlsx,7011,81,-16.0,50,450
ticks_20250820.xlsx,7011,73,-3.0,60,450
ticks_20250820.xlsx,7011,71,18.0,70,450
ticks_20250820.xlsx,7011,65,42.0,80,450
ticks_20250820.xlsx,7011,59,34.0,90,450
ticks_20250820.xlsx,7011,53,23.0,100,450
ticks_20250820.xlsx,7011,59,13.0,110,450
ticks_20250820.xlsx,7011,61,6.0,120,450
ticks_20250820.xlsx,7011,59,-12.0,130,450
ticks_20250820.xlsx,7011,59,-9.0,140,450
ticks_20250820.xlsx,7011,47,-13.0,150,450
ticks_20250820.xlsx,7011,55,-11.0,160,450
ticks_20250820.xlsx,7011,55,-24.0,170,450
ticks_20250820.xlsx,7011,43,-24.0,180,450
ticks_20250820.xlsx,7011,55,-17.0,190,450
ticks_20250820.xlsx,7011,85,-12.0,30,500
ticks_20250820.xlsx,7011,83,-43.0,40,500
ticks_20250820.xlsx,7011,67,-9.0,50,500
ticks_20250820.xlsx,7011,59,-10.0,60,500
ticks_20250820.xlsx,7011,57,10.0,70,500
ticks_20250820.xlsx,7011,53,29.0,80,500
ticks_20250820.xlsx,7011,49,16.0,90,500
ticks_20250820.xlsx,7011,45,6.0,100,500
ticks_20250820.xlsx,7011,49,-26.0,110,500
ticks_20250820.xlsx,7011,49,-14.0,120,500
ticks_20250820.xlsx,7011,47,-20.0,130,500
ticks_20250820.xlsx,7011,47,-10.0,140,500
ticks_20250820.xlsx,7011,45,-51.0,150,500
ticks_20250820.xlsx,7011,45,-8.0,160,500
