file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20251029.xlsx,7011,100,35.0,30,300
ticks_20251029.xlsx,7011,100,-4.0,40,300
ticks_20251029.xlsx,7011,93,-1.0,50,300
ticks_20251029.xlsx,7011,87,-6.0,60,300
ticks_20251029.xlsx,7011,93,-28.0,70,300
ticks_20251029.xlsx,7011,83,-18.0,80,300
ticks_20251029.xlsx,7011,77,-9.0,90,300
ticks_20251029.xlsx,7011,69,24.0,100,300
ticks_20251029.xlsx,7011,79,-14.0,110,300
ticks_20251029.xlsx,7011,69,-12.0,120,300
ticks_20251029.xlsx,7011,73,22.0,130,300
ticks_20251029.xlsx,7011,75,-1.0,140,300
ticks_20251029.xlsx,7011,65,47.0,150,300
ticks_20251029.xlsx,7011,73,14.0,160,300
ticks_20251029.xlsx,7011,71,13.0,170,300
ticks_20251029.xlsx,7011,73,30.0,180,300
ticks_20251029.xlsx,7011,75,50.0,190,300
ticks_20251029.xlsx,7011,100,27.0,30,350
ticks_20251029.xlsx,7011,93,3.0,40,350
ticks_20251029.xlsx,7011,87,-18.0,50,350
ticks_20251029.xlsx,7011,83,-9.0,60,350
ticks_20251029.xlsx,7011,73,-18.0,70,350
ticks_20251029.xlsx,7011,71,-12.0,80,350
ticks_20251029.xlsx,7011,71,-24.0,90,350
ticks_20251029.xlsx,7011,66,-18.0,100,350
ticks_20251029.xlsx,7011,71,-10.0,110,350
ticks_20251029.xlsx,7011,65,-9.0,120,350
ticks_20251029.xlsx,7011,69,-1.0,130,350
ticks_20251029.xlsx,7011,63,17.0,140,350
ticks_20251029.xlsx,7011,67,52.0,150,350
ticks_20251029.xlsx,7011,68,24.0,160,350
ticks_20251029.xlsx,7011,67,48.0,170,350
ticks_20251029.xlsx,7011,65,34.0,180,350
ticks_20251029.xlsx,7011,67,21.0,190,350
ticks_20251029.xlsx,7011,89,11.0,30,400
ticks_20251029.xlsx,7011,85,-30.0,40,400
ticks_20251029.xlsx,7011,89,-25.0,50,400
ticks_20251029.xlsx,7011,83,-15.0,60,400
ticks_20251029.xlsx,7011,71,-29.0,70,400
ticks_20251029.xlsx,7011,73,-61.0,80,400
ticks_20251029.xlsx,7011,73,-20.0,90,400
ticks_20251029.xlsx,7011,69,-19.0,100,400
ticks_20251029.xlsx,7011,67,-25.0,110,400
ticks_20251029.xlsx,7011,60,-39.0,120,400
ticks_20251029.xlsx,7011,63,12.0,130,400
ticks_20251029.xlsx,7011,63,-15.0,140,400
ticks_20251029.xlsx,7011,61,10.0,150,400
ticks_20251029.xlsx,7011,59,15.0,160,400
ticks_20251029.xlsx,7011,63,6.0,170,400
ticks_20251029.xlsx,7011,61,4.0,180,400
ticks_20251029.xlsx,7011,57,20.0,190,400
ticks_20251029.xlsx,7011,91,4.0,30,450
ticks_20251029.xlsx,7011,83,0.0,40,450
ticks_20251029.xlsx,7011,79,-2.0,50,450
ticks_20251029.xlsx,7011,77,-18.0,60,450
ticks_20251029.xlsx,7011,69,-25.0,70,450
