file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20260113.xlsx,7011,100,10700.0,30,300,10
ticks_20260113.xlsx,7011,100,8300.0,40,300,10
ticks_20260113.xlsx,7011,100,7700.0,50,300,10
ticks_20260113.xlsx,7011,74,7500.0,60,300,10
ticks_20260113.xlsx,7011,76,5500.0,70,300,10
ticks_20260113.xlsx,7011,62,5900.0,80,300,10
ticks_20260113.xlsx,7011,56,8200.0,90,300,10
ticks_20260113.xlsx,7011,40,9200.0,100,300,10
ticks_20260113.xlsx,7011,32,2200.0,110,300,10
ticks_20260113.xlsx,7011,26,400.0,120,300,10
ticks_20260113.xlsx,7011,20,-2000.0,130,300,10
ticks_20260113.xlsx,7011,16,-2200.0,140,300,10
ticks_20260113.xlsx,7011,10,200.0,150,300,10
ticks_20260113.xlsx,7011,14,-300.0,160,300,10
ticks_20260113.xlsx,7011,24,-200.0,170,300,10
ticks_20260113.xlsx,7011,18,-700.0,180,300,10
ticks_20260113.xlsx,7011,12,400.0,190,300,10
ticks_20260113.xlsx,7011,100,-100.0,30,350,10
ticks_20260113.xlsx,7011,100,4300.0,40,350,10
ticks_20260113.xlsx,7011,82,6000.0,50,350,10
ticks_20260113.xlsx,7011,74,-1100.0,60,350,10
ticks_20260113.xlsx,7011,54,10000.0,70,350,10
ticks_20260113.xlsx,7011,56,5500.0,80,350,10
ticks_20260113.xlsx,7011,50,6800.0,90,350,10
ticks_20260113.xlsx,7011,44,7300.0,100,350,10
ticks_20260113.xlsx,7011,32,5200.0,110,350,10
ticks_20260113.xlsx,7011,30,2500.0,120,350,10
ticks_20260113.xlsx,7011,22,1700.0,130,350,10
ticks_20260113.xlsx,7011,22,4000.0,140,350,10
ticks_20260113.xlsx,7011,14,1600.0,150,350,10
ticks_20260113.xlsx,7011,26,1400.0,160,350,10
ticks_20260113.xlsx,7011,20,3200.0,170,350,10
ticks_20260113.xlsx,7011,22,0.0,180,350,10
ticks_20260113.xlsx,7011,14,2800.0,190,350,10
ticks_20260113.xlsx,7011,100,8400.0,30,400,10
ticks_20260113.xlsx,7011,88,6600.0,40,400,10
ticks_20260113.xlsx,7011,70,0.0,50,400,10
ticks_20260113.xlsx,7011,60,1700.0,60,400,10
ticks_20260113.xlsx,7011,64,7400.0,70,400,10
ticks_20260113.xlsx,7011,46,-1600.0,80,400,10
ticks_20260113.xlsx,7011,40,3000.0,90,400,10
ticks_20260113.xlsx,7011,44,12500.0,100,400,10
ticks_20260113.xlsx,7011,40,9900.0,110,400,10
ticks_20260113.xlsx,7011,26,7900.0,120,400,10
ticks_20260113.xlsx,7011,26,6400.0,130,400,10
ticks_20260113.xlsx,7011,24,7200.0,140,400,10
ticks_20260113.xlsx,7011,20,2400.0,150,400,10
ticks_20260113.xlsx,7011,18,2100.0,160,400,10
ticks_20260113.xlsx,7011,14,3200.0,170,400,10
ticks_20260113.xlsx,7011,14,-600.0,180,400,10
ticks_20260113.xlsx,7011,20,3200.0,190,400,10
ticks_20260113.xlsx,7011,100,9400.0,30,450,10
ticks_20260113.xlsx,7011,82,7100.0,40,450,10
ticks_20260113.xlsx,7011,62,200.0,50,450,10
ticks_20260113.xlsx,7011,48,4400.0,60,450,10
ticks_20260113.xlsx,7011,50,5300.0,70,450,10
ticks_20260113.xlsx,7011,46,9500.0,80,450,10
ticks_20260113.xlsx,7011,42,5600.0,90,450,10
ticks_20260113.xlsx,7011,44,8100.0,100,450,10
ticks_20260113.xlsx,7011,30,3700.0,110,450,10
ticks_20260113.xlsx,7011,30,8400.0,120,450,10
ticks_20260113.xlsx,7011,24,8000.0,130,450,10
ticks_20260113.xlsx,7011,26,1300.0,140,450,10
ticks_20260113.xlsx,7011,24,-600.0,150,450,10
ticks_20260113.xlsx,7011,30,1400.0,160,450,10
ticks_20260113.xlsx,7011,22,6000.0,170,450,10
ticks_20260113.xlsx,7011,24,-1200.0,180,450,10
ticks_20260113.xlsx,7011,22,900.0,190,450,10
ticks_20260113.xlsx,7011,100,9300.0,30,500,10
ticks_20260113.xlsx,7011,82,1800.0,40,500,10
ticks_20260113.xlsx,7011,66,-1000.0,50,500,10
ticks_20260113.xlsx,7011,64,5300.0,60,500,10
ticks_20260113.xlsx,7011,48,4000.0,70,500,10
ticks_20260113.xlsx,7011,46,4800.0,80,500,10
ticks_20260113.xlsx,7011,44,-2800.0,90,500,10
ticks_20260113.xlsx,7011,36,-2300.0,100,500,10
ticks_20260113.xlsx,7011,32,500.0,110,500,10
ticks_20260113.xlsx,7011,24,-200.0,120,500,10
ticks_20260113.xlsx,7011,30,-6400.0,130,500,10
ticks_20260113.xlsx,7011,24,-2400.0,140,500,10
ticks_20260113.xlsx,7011,32,-1400.0,150,500,10
ticks_20260113.xlsx,7011,28,600.0,160,500,10
ticks_20260113.xlsx,7011,20,2000.0,170,500,10
ticks_20260113.xlsx,7011,20,-500.0,180,500,10
ticks_20260113.xlsx,7011,20,400.0,190,500,10
ticks_20260113.xlsx,7011,90,6100.0,30,550,10
ticks_20260113.xlsx,7011,72,2900.0,40,550,10
ticks_20260113.xlsx,7011,54,3200.0,50,550,10
ticks_20260113.xlsx,7011,56,5900.0,60,550,10
ticks_20260113.xlsx,7011,46,1900.0,70,550,10
ticks_20260113.xlsx,7011,46,-800.0,80,550,10
ticks_20260113.xlsx,7011,40,-3700.0,90,550,10
ticks_20260113.xlsx,7011,34,-5800.0,100,550,10
ticks_20260113.xlsx,7011,36,-2700.0,110,550,10
ticks_20260113.xlsx,7011,30,-1400.0,120,550,10
ticks_20260113.xlsx,7011,28,-4700.0,130,550,10
ticks_20260113.xlsx,7011,30,-5000.0,140,550,10
ticks_20260113.xlsx,7011,26,-3700.0,150,550,10
ticks_20260113.xlsx,7011,26,-3400.0,160,550,10
ticks_20260113.xlsx,7011,22,-2700.0,170,550,10
ticks_20260113.xlsx,7011,24,-5200.0,180,550,10
ticks_20260113.xlsx,7011,16,-1400.0,190,550,10
ticks_20260113.xlsx,7011,98,1700.0,30,600,10
ticks_20260113.xlsx,7011,72,-4200.0,40,600,10
ticks_20260113.xlsx,7011,66,-3100.0,50,600,10
ticks_20260113.xlsx,7011,54,1500.0,60,600,10
ticks_20260113.xlsx,7011,42,-600.0,70,600,10
ticks_20260113.xlsx,7011,40,-3600.0,80,600,10
ticks_20260113.xlsx,7011,44,-4400.0,90,600,10
ticks_20260113.xlsx,7011,40,-4900.0,100,600,10
ticks_20260113.xlsx,7011,38,-5100.0,110,600,10
ticks_20260113.xlsx,7011,30,-8400.0,120,600,10
ticks_20260113.xlsx,7011,30,-6300.0,130,600,10
ticks_20260113.xlsx,7011,24,-1700.0,140,600,10
