file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20250826.xlsx,8306,92,-650.0,30,300
ticks_20250826.xlsx,8306,44,-50.0,40,300
ticks_20250826.xlsx,8306,42,350.0,50,300
ticks_20250826.xlsx,8306,30,1150.0,60,300
ticks_20250826.xlsx,8306,20,900.0,70,300
ticks_20250826.xlsx,8306,16,-250.0,80,300
ticks_20250826.xlsx,8306,18,-600.0,90,300
ticks_20250826.xlsx,8306,18,50.0,100,300
ticks_20250826.xlsx,8306,10,-600.0,110,300
ticks_20250826.xlsx,8306,8,-550.0,120,300
ticks_20250826.xlsx,8306,6,250.0,130,300
ticks_20250826.xlsx,8306,4,0.0,140,300
ticks_20250826.xlsx,8306,4,0.0,150,300
ticks_20250826.xlsx,8306,88,-3200.0,30,400
ticks_20250826.xlsx,8306,46,-600.0,40,400
ticks_20250826.xlsx,8306,38,350.0,50,400
ticks_20250826.xlsx,8306,32,350.0,60,400
ticks_20250826.xlsx,8306,26,400.0,70,400
ticks_20250826.xlsx,8306,20,750.0,80,400
ticks_20250826.xlsx,8306,14,0.0,90,400
ticks_20250826.xlsx,8306,8,-150.0,100,400
ticks_20250826.xlsx,8306,6,50.0,110,400
ticks_20250826.xlsx,8306,10,250.0,120,400
ticks_20250826.xlsx,8306,10,200.0,130,400
ticks_20250826.xlsx,8306,8,400.0,140,400
ticks_20250826.xlsx,8306,6,-100.0,150,400
ticks_20250826.xlsx,8306,94,-3400.0,30,500
ticks_20250826.xlsx,8306,48,-1450.0,40,500
ticks_20250826.xlsx,8306,42,-1400.0,50,500
ticks_20250826.xlsx,8306,34,-550.0,60,500
ticks_20250826.xlsx,8306,24,-400.0,70,500
ticks_20250826.xlsx,8306,16,250.0,80,500
ticks_20250826.xlsx,8306,10,400.0,90,500
ticks_20250826.xlsx,8306,10,400.0,100,500
ticks_20250826.xlsx,8306,4,250.0,110,500
ticks_20250826.xlsx,8306,6,250.0,120,500
ticks_20250826.xlsx,8306,8,150.0,130,500
ticks_20250826.xlsx,8306,6,100.0,140,500
ticks_20250826.xlsx,8306,6,150.0,150,500
ticks_20250826.xlsx,8306,84,-800.0,30,600
ticks_20250826.xlsx,8306,52,-850.0,40,600
ticks_20250826.xlsx,8306,40,0.0,50,600
ticks_20250826.xlsx,8306,30,-300.0,60,600
ticks_20250826.xlsx,8306,18,900.0,70,600
ticks_20250826.xlsx,8306,14,1350.0,80,600
ticks_20250826.xlsx,8306,10,1250.0,90,600
ticks_20250826.xlsx,8306,10,1350.0,100,600
ticks_20250826.xlsx,8306,4,750.0,110,600
ticks_20250826.xlsx,8306,4,150.0,120,600
ticks_20250826.xlsx,8306,6,50.0,130,600
ticks_20250826.xlsx,8306,4,-50.0,140,600
ticks_20250826.xlsx,8306,4,100.0,150,600
ticks_20250826.xlsx,8306,88,-2250.0,30,700
ticks_20250826.xlsx,8306,48,-1400.0,40,700
ticks_20250826.xlsx,8306,40,300.0,50,700
ticks_20250826.xlsx,8306,28,1800.0,60,700
ticks_20250826.xlsx,8306,16,1500.0,70,700
ticks_20250826.xlsx,8306,14,850.0,80,700
ticks_20250826.xlsx,8306,10,1400.0,90,700
ticks_20250826.xlsx,8306,8,1750.0,100,700
ticks_20250826.xlsx,8306,4,850.0,110,700
ticks_20250826.xlsx,8306,8,1350.0,120,700
ticks_20250826.xlsx,8306,6,50.0,130,700
ticks_20250826.xlsx,8306,4,-50.0,140,700
ticks_20250826.xlsx,8306,4,100.0,150,700
ticks_20250826.xlsx,8306,76,-750.0,30,800
ticks_20250826.xlsx,8306,40,-500.0,40,800
ticks_20250826.xlsx,8306,34,350.0,50,800
ticks_20250826.xlsx,8306,28,1850.0,60,800
ticks_20250826.xlsx,8306,16,1850.0,70,800
ticks_20250826.xlsx,8306,16,450.0,80,800
ticks_20250826.xlsx,8306,14,650.0,90,800
ticks_20250826.xlsx,8306,14,700.0,100,800
ticks_20250826.xlsx,8306,6,650.0,110,800
