file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20251217.xlsx,7011,100,4000,30,300
ticks_20251217.xlsx,7011,76,7600,40,300
ticks_20251217.xlsx,7011,70,4500,50,300
ticks_20251217.xlsx,7011,42,4100,60,300
ticks_20251217.xlsx,7011,42,1900,70,300
ticks_20251217.xlsx,7011,38,3600,80,300
ticks_20251217.xlsx,7011,36,3400,90,300
ticks_20251217.xlsx,7011,30,800,100,300
ticks_20251217.xlsx,7011,20,2000,110,300
ticks_20251217.xlsx,7011,10,-400,120,300
ticks_20251217.xlsx,7011,12,2300,130,300
ticks_20251217.xlsx,7011,8,1000,140,300
ticks_20251217.xlsx,7011,4,1100,150,300
ticks_20251217.xlsx,7011,2,1100,160,300
ticks_20251217.xlsx,7011,2,0,170,300
ticks_20251217.xlsx,7011,6,500,180,300
ticks_20251217.xlsx,7011,4,1300,190,300
ticks_20251217.xlsx,7011,100,-500,30,350
ticks_20251217.xlsx,7011,80,3400,40,350
ticks_20251217.xlsx,7011,62,1900,50,350
ticks_20251217.xlsx,7011,54,2600,60,350
ticks_20251217.xlsx,7011,30,4900,70,350
ticks_20251217.xlsx,7011,24,10800,80,350
ticks_20251217.xlsx,7011,28,9800,90,350
ticks_20251217.xlsx,7011,20,8000,100,350
ticks_20251217.xlsx,7011,18,8400,110,350
ticks_20251217.xlsx,7011,18,8100,120,350
ticks_20251217.xlsx,7011,12,7500,130,350
ticks_20251217.xlsx,7011,10,6700,140,350
ticks_20251217.xlsx,7011,8,6100,150,350
ticks_20251217.xlsx,7011,8,300,160,350
ticks_20251217.xlsx,7011,0,0,170,350
ticks_20251217.xlsx,7011,0,0,180,350
ticks_20251217.xlsx,7011,0,0,190,350
ticks_20251217.xlsx,7011,100,-100,30,400
ticks_20251217.xlsx,7011,74,5400,40,400
ticks_20251217.xlsx,7011,56,-1000,50,400
ticks_20251217.xlsx,7011,44,11600,60,400
ticks_20251217.xlsx,7011,32,13400,70,400
ticks_20251217.xlsx,7011,24,6200,80,400
ticks_20251217.xlsx,7011,22,6600,90,400
