file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251219.xlsx,285A,12,200.0,5.0,0.1
ticks_20251219.xlsx,285A,12,3200.0,10.0,0.1
ticks_20251219.xlsx,285A,12,3200.0,15.0,0.1
ticks_20251219.xlsx,285A,12,800.0,20.0,0.1
ticks_20251219.xlsx,285A,12,800.0,25.0,0.1
ticks_20251219.xlsx,285A,12,2600.0,30.0,0.1
ticks_20251219.xlsx,285A,12,2600.0,35.0,0.1
ticks_20251219.xlsx,285A,12,2600.0,40.0,0.1
ticks_20251219.xlsx,285A,12,-300.0,5.0,0.2
ticks_20251219.xlsx,285A,12,3600.0,10.0,0.2
ticks_20251219.xlsx,285A,12,3600.0,15.0,0.2
ticks_20251219.xlsx,285A,12,1900.0,20.0,0.2
ticks_20251219.xlsx,285A,12,1900.0,25.0,0.2
ticks_20251219.xlsx,285A,12,1900.0,30.0,0.2
ticks_20251219.xlsx,285A,12,1900.0,35.0,0.2
ticks_20251219.xlsx,285A,12,1900.0,40.0,0.2
ticks_20251219.xlsx,285A,12,2100.0,5.0,0.3
ticks_20251219.xlsx,285A,12,2700.0,10.0,0.3
ticks_20251219.xlsx,285A,12,2700.0,15.0,0.3
ticks_20251219.xlsx,285A,12,1000.0,20.0,0.3
ticks_20251219.xlsx,285A,12,1000.0,25.0,0.3
ticks_20251219.xlsx,285A,12,1000.0,30.0,0.3
ticks_20251219.xlsx,285A,12,1000.0,35.0,0.3
ticks_20251219.xlsx,285A,12,1000.0,40.0,0.3
ticks_20251219.xlsx,285A,12,1200.0,5.0,0.4
ticks_20251219.xlsx,285A,12,1200.0,10.0,0.4
ticks_20251219.xlsx,285A,12,1200.0,15.0,0.4
ticks_20251219.xlsx,285A,12,-500.0,20.0,0.4
ticks_20251219.xlsx,285A,12,-500.0,25.0,0.4
ticks_20251219.xlsx,285A,12,-500.0,30.0,0.4
ticks_20251219.xlsx,285A,12,-500.0,35.0,0.4
ticks_20251219.xlsx,285A,12,-500.0,40.0,0.4
ticks_20251219.xlsx,285A,12,600.0,5.0,0.5
ticks_20251219.xlsx,285A,12,700.0,10.0,0.5
ticks_20251219.xlsx,285A,12,700.0,15.0,0.5
ticks_20251219.xlsx,285A,12,-1000.0,20.0,0.5
ticks_20251219.xlsx,285A,12,-1000.0,25.0,0.5
ticks_20251219.xlsx,285A,12,-1000.0,30.0,0.5
ticks_20251219.xlsx,285A,12,-1000.0,35.0,0.5
ticks_20251219.xlsx,285A,12,-1000.0,40.0,0.5
ticks_20251219.xlsx,285A,12,400.0,5.0,0.6
ticks_20251219.xlsx,285A,12,-400.0,10.0,0.6
ticks_20251219.xlsx,285A,12,-400.0,15.0,0.6
ticks_20251219.xlsx,285A,12,-1900.0,20.0,0.6
ticks_20251219.xlsx,285A,12,-1900.0,25.0,0.6
ticks_20251219.xlsx,285A,12,-1900.0,30.0,0.6
ticks_20251219.xlsx,285A,12,-1900.0,35.0,0.6
ticks_20251219.xlsx,285A,12,-1900.0,40.0,0.6
ticks_20251219.xlsx,285A,12,600.0,5.0,0.7
ticks_20251219.xlsx,285A,12,-1800.0,10.0,0.7
ticks_20251219.xlsx,285A,12,-1800.0,15.0,0.7
ticks_20251219.xlsx,285A,12,-3200.0,20.0,0.7
ticks_20251219.xlsx,285A,12,-3200.0,25.0,0.7
ticks_20251219.xlsx,285A,12,-3200.0,30.0,0.7
ticks_20251219.xlsx,285A,12,-3200.0,35.0,0.7
ticks_20251219.xlsx,285A,12,-3200.0,40.0,0.7
ticks_20251219.xlsx,285A,12,-600.0,5.0,0.8
ticks_20251219.xlsx,285A,12,-3000.0,10.0,0.8
ticks_20251219.xlsx,285A,12,-3000.0,15.0,0.8
ticks_20251219.xlsx,285A,12,-3900.0,20.0,0.8
ticks_20251219.xlsx,285A,12,-3900.0,25.0,0.8
ticks_20251219.xlsx,285A,12,-3900.0,30.0,0.8
ticks_20251219.xlsx,285A,12,-3900.0,35.0,0.8
ticks_20251219.xlsx,285A,12,-3900.0,40.0,0.8
