file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20260115.xlsx,285A,38,17000.0,5.0,0.1
ticks_20260115.xlsx,285A,38,12000.0,10.0,0.1
ticks_20260115.xlsx,285A,38,6000.0,15.0,0.1
ticks_20260115.xlsx,285A,38,10000.0,20.0,0.1
ticks_20260115.xlsx,285A,38,14000.0,25.0,0.1
ticks_20260115.xlsx,285A,38,16500.0,30.0,0.1
ticks_20260115.xlsx,285A,38,7500.0,35.0,0.1
ticks_20260115.xlsx,285A,38,7000.0,40.0,0.1
ticks_20260115.xlsx,285A,38,15000.0,5.0,0.2
ticks_20260115.xlsx,285A,38,9500.0,10.0,0.2
ticks_20260115.xlsx,285A,38,3000.0,15.0,0.2
ticks_20260115.xlsx,285A,38,8500.0,20.0,0.2
ticks_20260115.xlsx,285A,38,13000.0,25.0,0.2
ticks_20260115.xlsx,285A,38,14000.0,30.0,0.2
ticks_20260115.xlsx,285A,38,12000.0,35.0,0.2
ticks_20260115.xlsx,285A,38,9000.0,40.0,0.2
ticks_20260115.xlsx,285A,38,13500.0,5.0,0.3
ticks_20260115.xlsx,285A,38,8000.0,10.0,0.3
ticks_20260115.xlsx,285A,38,1500.0,15.0,0.3
ticks_20260115.xlsx,285A,38,11000.0,20.0,0.3
ticks_20260115.xlsx,285A,38,14000.0,25.0,0.3
ticks_20260115.xlsx,285A,38,14500.0,30.0,0.3
ticks_20260115.xlsx,285A,38,17500.0,35.0,0.3
ticks_20260115.xlsx,285A,38,15500.0,40.0,0.3
ticks_20260115.xlsx,285A,38,12000.0,5.0,0.4
ticks_20260115.xlsx,285A,38,6500.0,10.0,0.4
ticks_20260115.xlsx,285A,38,1500.0,15.0,0.4
ticks_20260115.xlsx,285A,38,9500.0,20.0,0.4
ticks_20260115.xlsx,285A,38,10500.0,25.0,0.4
ticks_20260115.xlsx,285A,38,11500.0,30.0,0.4
ticks_20260115.xlsx,285A,38,12500.0,35.0,0.4
ticks_20260115.xlsx,285A,38,11000.0,40.0,0.4
ticks_20260115.xlsx,285A,38,6000.0,5.0,0.5
ticks_20260115.xlsx,285A,38,4500.0,10.0,0.5
ticks_20260115.xlsx,285A,38,3000.0,15.0,0.5
ticks_20260115.xlsx,285A,38,8000.0,20.0,0.5
ticks_20260115.xlsx,285A,38,9000.0,25.0,0.5
ticks_20260115.xlsx,285A,38,10000.0,30.0,0.5
ticks_20260115.xlsx,285A,38,12500.0,35.0,0.5
ticks_20260115.xlsx,285A,38,11000.0,40.0,0.5
ticks_20260115.xlsx,285A,38,16000.0,5.0,0.6
ticks_20260115.xlsx,285A,38,15000.0,10.0,0.6
ticks_20260115.xlsx,285A,38,12000.0,15.0,0.6
ticks_20260115.xlsx,285A,38,14500.0,20.0,0.6
ticks_20260115.xlsx,285A,38,14500.0,25.0,0.6
ticks_20260115.xlsx,285A,38,15500.0,30.0,0.6
ticks_20260115.xlsx,285A,38,6500.0,35.0,0.6
ticks_20260115.xlsx,285A,38,5000.0,40.0,0.6
ticks_20260115.xlsx,285A,38,17500.0,5.0,0.7
ticks_20260115.xlsx,285A,38,15500.0,10.0,0.7
ticks_20260115.xlsx,285A,38,9500.0,15.0,0.7
ticks_20260115.xlsx,285A,38,12000.0,20.0,0.7
ticks_20260115.xlsx,285A,38,12000.0,25.0,0.7
ticks_20260115.xlsx,285A,38,12500.0,30.0,0.7
ticks_20260115.xlsx,285A,38,3500.0,35.0,0.7
ticks_20260115.xlsx,285A,38,2500.0,40.0,0.7
ticks_20260115.xlsx,285A,38,13500.0,5.0,0.8
ticks_20260115.xlsx,285A,38,7500.0,10.0,0.8
ticks_20260115.xlsx,285A,38,1500.0,15.0,0.8
ticks_20260115.xlsx,285A,38,2500.0,20.0,0.8
ticks_20260115.xlsx,285A,38,2500.0,25.0,0.8
ticks_20260115.xlsx,285A,38,2000.0,30.0,0.8
ticks_20260115.xlsx,285A,38,-2500.0,35.0,0.8
ticks_20260115.xlsx,285A,38,-2500.0,40.0,0.8
