file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20260108.xlsx,285A,26,500.0,5.0,0.1
ticks_20260108.xlsx,285A,26,-2500.0,10.0,0.1
ticks_20260108.xlsx,285A,26,2000.0,15.0,0.1
ticks_20260108.xlsx,285A,26,1500.0,20.0,0.1
ticks_20260108.xlsx,285A,26,5500.0,25.0,0.1
ticks_20260108.xlsx,285A,26,9000.0,30.0,0.1
ticks_20260108.xlsx,285A,26,16000.0,35.0,0.1
ticks_20260108.xlsx,285A,26,16000.0,40.0,0.1
ticks_20260108.xlsx,285A,26,500.0,5.0,0.2
ticks_20260108.xlsx,285A,26,-2500.0,10.0,0.2
ticks_20260108.xlsx,285A,26,2500.0,15.0,0.2
ticks_20260108.xlsx,285A,26,1500.0,20.0,0.2
ticks_20260108.xlsx,285A,26,6500.0,25.0,0.2
ticks_20260108.xlsx,285A,26,11000.0,30.0,0.2
ticks_20260108.xlsx,285A,26,13500.0,35.0,0.2
ticks_20260108.xlsx,285A,26,13500.0,40.0,0.2
ticks_20260108.xlsx,285A,26,-1000.0,5.0,0.3
ticks_20260108.xlsx,285A,26,-4000.0,10.0,0.3
ticks_20260108.xlsx,285A,26,1500.0,15.0,0.3
ticks_20260108.xlsx,285A,26,1500.0,20.0,0.3
ticks_20260108.xlsx,285A,26,5500.0,25.0,0.3
ticks_20260108.xlsx,285A,26,9500.0,30.0,0.3
ticks_20260108.xlsx,285A,26,12000.0,35.0,0.3
ticks_20260108.xlsx,285A,26,12000.0,40.0,0.3
ticks_20260108.xlsx,285A,26,-1000.0,5.0,0.4
ticks_20260108.xlsx,285A,26,-1000.0,10.0,0.4
ticks_20260108.xlsx,285A,26,4000.0,15.0,0.4
ticks_20260108.xlsx,285A,26,4000.0,20.0,0.4
ticks_20260108.xlsx,285A,26,4000.0,25.0,0.4
ticks_20260108.xlsx,285A,26,7500.0,30.0,0.4
ticks_20260108.xlsx,285A,26,11000.0,35.0,0.4
ticks_20260108.xlsx,285A,26,11000.0,40.0,0.4
ticks_20260108.xlsx,285A,26,29000.0,5.0,0.5
ticks_20260108.xlsx,285A,26,28500.0,10.0,0.5
ticks_20260108.xlsx,285A,26,32000.0,15.0,0.5
ticks_20260108.xlsx,285A,26,32000.0,20.0,0.5
ticks_20260108.xlsx,285A,26,32000.0,25.0,0.5
ticks_20260108.xlsx,285A,26,35500.0,30.0,0.5
ticks_20260108.xlsx,285A,26,35500.0,35.0,0.5
ticks_20260108.xlsx,285A,26,35500.0,40.0,0.5
ticks_20260108.xlsx,285A,26,31500.0,5.0,0.6
ticks_20260108.xlsx,285A,26,31000.0,10.0,0.6
ticks_20260108.xlsx,285A,26,33500.0,15.0,0.6
ticks_20260108.xlsx,285A,26,33500.0,20.0,0.6
ticks_20260108.xlsx,285A,26,33500.0,25.0,0.6
ticks_20260108.xlsx,285A,26,42000.0,30.0,0.6
ticks_20260108.xlsx,285A,26,42000.0,35.0,0.6
ticks_20260108.xlsx,285A,26,42000.0,40.0,0.6
ticks_20260108.xlsx,285A,26,31000.0,5.0,0.7
ticks_20260108.xlsx,285A,26,30500.0,10.0,0.7
ticks_20260108.xlsx,285A,26,33000.0,15.0,0.7
ticks_20260108.xlsx,285A,26,33000.0,20.0,0.7
ticks_20260108.xlsx,285A,26,33000.0,25.0,0.7
ticks_20260108.xlsx,285A,26,41000.0,30.0,0.7
ticks_20260108.xlsx,285A,26,41000.0,35.0,0.7
ticks_20260108.xlsx,285A,26,41000.0,40.0,0.7
ticks_20260108.xlsx,285A,26,31000.0,5.0,0.8
ticks_20260108.xlsx,285A,26,29500.0,10.0,0.8
ticks_20260108.xlsx,285A,26,31000.0,15.0,0.8
ticks_20260108.xlsx,285A,26,31000.0,20.0,0.8
ticks_20260108.xlsx,285A,26,31000.0,25.0,0.8
ticks_20260108.xlsx,285A,26,38500.0,30.0,0.8
ticks_20260108.xlsx,285A,26,38500.0,35.0,0.8
ticks_20260108.xlsx,285A,26,38500.0,40.0,0.8
