,ts,price,volume,vwap,ma1,cross1,cross2,lower,upper,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-02-25 09:00:03,1771977603.0140226,579.0,445300.0,579.0,579.0,0.0,0.0,579.0,579.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:05,1771977605.019159,578.4,452300.0,578.4,578.7,0.0,0.0,577.5,579.9000000000001,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:07,1771977607.029686,575.5,504500.0,575.8429054054054,577.6333333333333,0.0,0.0,570.25,584.25,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:09,1771977609.0232835,575.7,505500.0,575.8405315614618,577.1500000000001,0.0,0.0,570.7500000000001,583.9499999999999,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:11,1771977611.0295975,575.1,505900.0,575.8356435643565,576.74,0.0,0.0,571.1500000000001,582.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:13,1771977613.0189228,574.7,515900.0,575.6747875354108,576.4000000000001,0.0,0.0,570.1500000000001,583.3499999999999,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:15,1771977615.0356877,573.1,523600.0,575.4215836526181,575.9285714285714,0.0,0.0,569.1500000000001,583.9499999999998,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:17,1771977617.040766,572.8,528200.0,575.2761158021713,575.5375,0.0,0.0,569.1500000000001,583.9499999999998,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:19,1771977619.0472043,572.8,531400.0,575.1840882694542,575.2333333333333,0.0,0.0,569.2,579.6000000000001,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:21,1771977621.0326355,572.8,531400.0,575.1840882694542,574.99,-1.0,0.0,568.4499999999998,580.0500000000002,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:23,1771977623.0374038,572.7,535700.0,575.0659292035398,574.7818181818183,0.0,0.0,568.4499999999998,580.0500000000002,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:25,1771977625.032278,572.8,539700.0,574.9699152542373,574.6166666666667,0.0,0.0,568.4499999999998,580.0500000000002,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:27,1771977627.0359528,574.0,543400.0,574.9333333333333,574.5692307692308,0.0,0.0,568.7499999999999,579.5500000000001,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:29,1771977629.0607915,574.0,545400.0,574.9146853146854,574.5285714285715,0.0,0.0,568.7499999999999,579.5500000000001,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:31,1771977631.0635157,573.7,545500.0,574.9134730538922,574.4733333333334,0.0,0.0,568.7499999999999,579.5500000000001,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:33,1771977633.0773258,573.4,546100.0,574.9044642857143,574.40625,0.0,0.0,568.7499999999999,579.5500000000001,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:35,1771977635.0661554,572.7,549500.0,574.8325335892514,574.3058823529412,0.0,0.0,569.3499999999999,578.5500000000002,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:37,1771977637.0772426,572.7,549500.0,574.8325335892514,574.2166666666667,0.0,0.0,569.3499999999999,578.5500000000002,0.0,0.0,0.0,0.0,0.0,1.0
