,ts,price,volume,vwap,ma1,cross1,cross2,lower,upper,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-02-25 09:00:03,1771977603.0140226,1433.0,366400.0,1433.0,1433.0,0.0,0.0,1433.0,1433.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:05,1771977605.019159,1434.5,385200.0,1434.5,1433.75,0.0,0.0,1430.75,1436.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:07,1771977607.029686,1435.0,398700.0,1434.7089783281733,1434.1666666666667,0.0,0.0,1430.0,1438.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:09,1771977609.0232835,1434.5,403200.0,1434.6834239130435,1434.25,0.0,0.0,1433.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:11,1771977611.0295975,1432.5,407700.0,1434.445520581114,1433.9,0.0,0.0,1430.75,1436.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:13,1771977613.0189228,1432.0,411200.0,1434.2544642857142,1433.5833333333333,0.0,0.0,1429.5,1437.5,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:15,1771977615.0356877,1432.0,411400.0,1434.2444444444445,1433.357142857143,0.0,0.0,1428.25,1438.25,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:17,1771977617.040766,1430.5,413400.0,1434.0851063829787,1433.0,0.0,0.0,1428.25,1438.25,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:19,1771977619.0472043,1432.5,415600.0,1434.0142276422764,1432.9444444444443,0.0,0.0,1428.25,1438.25,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:21,1771977621.0326355,1430.0,416500.0,1433.942115768463,1432.65,0.0,0.0,1428.25,1438.25,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:23,1771977623.0374038,1431.5,419100.0,1433.8216318785578,1432.5454545454545,0.0,0.0,1427.0,1439.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:25,1771977625.032278,1431.0,421200.0,1433.713503649635,1432.4166666666667,0.0,0.0,1427.0,1439.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:27,1771977627.0359528,1432.5,423400.0,1433.6666666666667,1432.423076923077,0.0,0.0,1429.25,1435.25,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:29,1771977629.0607915,1432.5,429000.0,1433.5623003194887,1432.4285714285713,0.0,0.0,1429.25,1435.25,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:31,1771977631.0635157,1432.5,429000.0,1433.5623003194887,1432.4333333333334,0.0,0.0,1429.25,1435.25,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:33,1771977633.0773258,1431.5,434400.0,1433.3985294117647,1432.375,0.0,0.0,1429.25,1435.25,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:35,1771977635.0661554,1432.0,434700.0,1433.3923865300146,1432.3529411764705,0.0,0.0,1430.0,1434.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:37,1771977637.0772426,1432.0,436700.0,1433.3527738264581,1432.3333333333333,0.0,0.0,1430.0,1434.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:39,1771977639.0821195,1433.5,437700.0,1433.3548387096773,1432.3947368421052,0.0,0.0,1429.25,1435.25,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:41,1771977641.0892873,1433.5,437800.0,1433.3550420168067,1432.45,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:43,1771977643.079895,1433.5,438600.0,1433.356648199446,1432.5,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:45,1771977645.0814803,1433.5,439500.0,1433.358413132695,1432.5454545454545,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:47,1771977647.08791,1433.0,439800.0,1433.3569482288829,1432.5652173913043,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:49,1771977649.0899794,1434.0,443700.0,1433.3893919793015,1432.625,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:51,1771977651.0824175,1434.0,445600.0,1433.4040404040404,1432.68,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:53,1771977653.0864947,1433.5,447000.0,1433.4057071960299,1432.7115384615386,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:55,1771977655.0795565,1434.5,451300.0,1433.4611307420494,1432.7777777777778,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:57,1771977657.088168,1434.5,451300.0,1433.4611307420494,1432.8392857142858,0.0,0.0,1429.0,1437.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:00:59,1771977659.0798695,1435.0,452600.0,1433.4843387470999,1432.9137931034484,0.0,0.0,1429.0,1437.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:01,1771977661.08596,1435.0,454000.0,1433.5085616438357,1432.9833333333333,0.0,0.0,1429.0,1437.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:03,1771977663.0925512,1433.0,455900.0,1433.4977653631286,1432.9833333333333,0.0,0.0,1429.0,1437.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:05,1771977665.0808046,1433.0,456000.0,1433.4972098214287,1432.9333333333334,0.0,0.0,1429.0,1437.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:07,1771977667.0819173,1432.5,467300.0,1433.3855302279485,1432.85,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:09,1771977669.0831227,1433.0,468800.0,1433.3798828125,1432.8,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:11,1771977671.0932188,1433.5,469300.0,1433.3804664723032,1432.8333333333333,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:13,1771977673.080855,1433.0,475700.0,1433.3581884720952,1432.8666666666666,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:15,1771977675.0857246,1432.5,486300.0,1433.2823185988323,1432.8833333333334,0.0,0.0,1431.0,1435.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:17,1771977677.1050284,1432.5,486600.0,1433.2803660565723,1432.95,0.0,0.0,1431.0,1435.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:19,1771977679.110777,1433.0,487000.0,1433.2794361525705,1432.9666666666667,0.0,0.0,1431.0,1435.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:21,1771977681.1140652,1432.0,487300.0,1433.2762613730356,1433.0333333333333,0.0,0.0,1431.0,1435.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:23,1771977683.1322029,1431.0,489900.0,1433.2283400809717,1433.0166666666667,0.0,0.0,1431.0,1435.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:25,1771977685.1334717,1432.0,491200.0,1433.215544871795,1433.05,0.0,0.0,1431.0,1435.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:27,1771977687.1277437,1432.0,493500.0,1433.1935483870968,1433.0333333333333,0.0,0.0,1431.0,1435.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:29,1771977689.1311653,1432.0,499000.0,1433.1440422322776,1433.0166666666667,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:31,1771977691.1372936,1432.0,500500.0,1433.131245339299,1433.0,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:33,1771977693.1313975,1432.0,500500.0,1433.131245339299,1433.0166666666667,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:35,1771977695.1381512,1431.0,501800.0,1433.1107828655834,1432.9833333333333,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:37,1771977697.1455476,1431.0,504800.0,1433.0650289017342,1432.95,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:39,1771977699.1607819,1431.5,505600.0,1433.0560344827586,1432.8833333333334,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:41,1771977701.172729,1431.0,505700.0,1433.0545585068198,1432.8,0.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:43,1771977703.175032,1429.5,525100.0,1432.6200378071833,1432.6666666666667,1.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:45,1771977705.18825,1428.5,529300.0,1432.513812154696,1432.5,-1.0,0.0,1429.75,1435.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:47,1771977707.2050831,1429.5,531600.0,1432.471852300242,1432.3833333333334,0.0,0.0,1428.5,1436.5,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:49,1771977709.2072477,1429.5,531600.0,1432.471852300242,1432.2333333333333,0.0,0.0,1428.0,1436.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:51,1771977711.2154958,1429.0,532100.0,1432.461375980688,1432.0666666666666,0.0,0.0,1428.0,1436.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:53,1771977713.2101986,1429.0,532100.0,1432.461375980688,1431.9166666666667,0.0,0.0,1428.0,1436.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:55,1771977715.2197714,1427.0,534100.0,1432.396243291592,1431.6666666666667,0.0,0.0,1428.0,1436.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:57,1771977717.2245908,1426.5,534200.0,1432.3927294398093,1431.4,0.0,0.0,1424.25,1438.25,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:01:59,1771977719.2488675,1426.0,535000.0,1432.3623962040333,1431.1,0.0,0.0,1425.0,1437.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:02:01,1771977721.2526288,1427.5,540000.0,1432.2223502304148,1430.85,0.0,0.0,1425.0,1437.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:02:03,1771977723.271842,1426.5,541500.0,1432.173329525985,1430.6333333333334,0.0,0.0,1423.75,1437.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:02:05,1771977725.2886395,1426.5,541600.0,1432.170091324201,1430.4166666666667,0.0,0.0,1424.5,1436.5,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:02:07,1771977727.2819486,1427.0,542200.0,1432.1524459613197,1430.2333333333333,0.0,0.0,1423.25,1437.25,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:02:09,1771977729.2837906,1426.0,542700.0,1432.1349971639252,1430.0,0.0,0.0,1420.75,1438.75,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:02:11,1771977731.2994037,1425.5,545400.0,1432.0349162011173,1429.7333333333333,0.0,0.0,1419.5,1439.5,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:02:13,1771977733.3051822,1426.0,546900.0,1431.9847645429363,1429.5,0.0,0.0,1419.5,1439.5,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:02:15,1771977735.3232584,1426.5,547400.0,1431.9696132596684,1429.3,0.0,0.0,1418.25,1440.25,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-25 09:02:17,1771977737.340541,1427.0,550300.0,1431.8912452419793,1429.1166666666666,0.0,0.0,1419.0,1439.0,0.0,0.0,0.0,0.0,0.0,1.0
