file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20250819.xlsx,7011,8,60,500,88.0
ticks_20250819.xlsx,7011,4,90,500,51.0
ticks_20250819.xlsx,7011,4,120,500,36.0
ticks_20250819.xlsx,7011,4,150,500,40.0
ticks_20250819.xlsx,7011,0,180,500,0.0
ticks_20250819.xlsx,7011,4,60,600,51.0
ticks_20250819.xlsx,7011,4,90,600,58.0
ticks_20250819.xlsx,7011,2,120,600,42.0
ticks_20250819.xlsx,7011,2,150,600,49.0
ticks_20250819.xlsx,7011,0,180,600,0.0
ticks_20250819.xlsx,7011,2,60,700,56.0
ticks_20250819.xlsx,7011,2,90,700,55.0
ticks_20250819.xlsx,7011,2,120,700,43.0
ticks_20250819.xlsx,7011,2,150,700,44.0
ticks_20250819.xlsx,7011,0,180,700,0.0
ticks_20250819.xlsx,7011,4,60,800,44.0
ticks_20250819.xlsx,7011,2,90,800,50.0
ticks_20250819.xlsx,7011,2,120,800,40.0
ticks_20250819.xlsx,7011,2,150,800,41.0
ticks_20250819.xlsx,7011,0,180,800,0.0
ticks_20250819.xlsx,7011,4,60,900,44.0
ticks_20250819.xlsx,7011,4,90,900,40.0
ticks_20250819.xlsx,7011,6,120,900,35.0
ticks_20250819.xlsx,7011,4,150,900,27.0
ticks_20250819.xlsx,7011,2,180,900,-19.0
