file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20250930.xlsx,7011,16,60,500,-30.0
ticks_20250930.xlsx,7011,8,90,500,-18.0
ticks_20250930.xlsx,7011,2,120,500,-11.0
ticks_20250930.xlsx,7011,2,150,500,-20.0
ticks_20250930.xlsx,7011,4,180,500,-21.0
ticks_20250930.xlsx,7011,16,60,600,-49.0
ticks_20250930.xlsx,7011,10,90,600,-33.0
ticks_20250930.xlsx,7011,8,120,600,-21.0
ticks_20250930.xlsx,7011,4,150,600,-27.0
ticks_20250930.xlsx,7011,2,180,600,-18.0
ticks_20250930.xlsx,7011,10,60,700,-35.0
ticks_20250930.xlsx,7011,8,90,700,-25.0
ticks_20250930.xlsx,7011,2,120,700,-11.0
ticks_20250930.xlsx,7011,4,150,700,-28.0
ticks_20250930.xlsx,7011,4,180,700,-27.0
ticks_20250930.xlsx,7011,12,60,800,-3.0
ticks_20250930.xlsx,7011,10,90,800,-36.0
ticks_20250930.xlsx,7011,10,120,800,-28.0
ticks_20250930.xlsx,7011,2,150,800,-20.0
ticks_20250930.xlsx,7011,4,180,800,-18.0
ticks_20250930.xlsx,7011,10,60,900,-17.0
ticks_20250930.xlsx,7011,14,90,900,-24.0
ticks_20250930.xlsx,7011,10,120,900,-14.0
ticks_20250930.xlsx,7011,10,150,900,-8.0
ticks_20250930.xlsx,7011,6,180,900,-15.0
