file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251022.xlsx,7011,36,60,500,-64.0
ticks_20251022.xlsx,7011,22,90,500,8.0
ticks_20251022.xlsx,7011,22,120,500,35.0
ticks_20251022.xlsx,7011,14,150,500,86.0
ticks_20251022.xlsx,7011,12,180,500,91.0
ticks_20251022.xlsx,7011,28,60,600,5.0
ticks_20251022.xlsx,7011,16,90,600,17.0
ticks_20251022.xlsx,7011,18,120,600,84.0
ticks_20251022.xlsx,7011,8,150,600,33.0
ticks_20251022.xlsx,7011,10,180,600,70.0
ticks_20251022.xlsx,7011,24,60,700,7.0
ticks_20251022.xlsx,7011,10,90,700,33.0
ticks_20251022.xlsx,7011,20,120,700,-26.0
ticks_20251022.xlsx,7011,12,150,700,8.0
ticks_20251022.xlsx,7011,14,180,700,46.0
ticks_20251022.xlsx,7011,22,60,800,9.0
ticks_20251022.xlsx,7011,16,90,800,7.0
ticks_20251022.xlsx,7011,12,120,800,-12.0
ticks_20251022.xlsx,7011,14,150,800,22.0
ticks_20251022.xlsx,7011,18,180,800,15.0
ticks_20251022.xlsx,7011,26,60,900,-53.0
ticks_20251022.xlsx,7011,16,90,900,17.0
ticks_20251022.xlsx,7011,18,120,900,-16.0
ticks_20251022.xlsx,7011,18,150,900,-10.0
ticks_20251022.xlsx,7011,12,180,900,-34.0
