file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251219.xlsx,8306,14,100.0,2.5,0.1
ticks_20251219.xlsx,8306,14,400.0,5.0,0.1
ticks_20251219.xlsx,8306,14,2050.0,10.0,0.1
ticks_20251219.xlsx,8306,14,1550.0,12.5,0.1
ticks_20251219.xlsx,8306,14,1200.0,15.0,0.1
ticks_20251219.xlsx,8306,14,1050.0,17.5,0.1
ticks_20251219.xlsx,8306,14,1050.0,20.0,0.1
ticks_20251219.xlsx,8306,14,-50.0,2.5,0.2
ticks_20251219.xlsx,8306,14,500.0,5.0,0.2
ticks_20251219.xlsx,8306,14,1650.0,10.0,0.2
ticks_20251219.xlsx,8306,14,1450.0,12.5,0.2
ticks_20251219.xlsx,8306,14,1050.0,15.0,0.2
ticks_20251219.xlsx,8306,14,1050.0,17.5,0.2
ticks_20251219.xlsx,8306,14,1050.0,20.0,0.2
ticks_20251219.xlsx,8306,14,400.0,2.5,0.3
ticks_20251219.xlsx,8306,14,1000.0,5.0,0.3
ticks_20251219.xlsx,8306,14,1800.0,10.0,0.3
ticks_20251219.xlsx,8306,14,1150.0,12.5,0.3
ticks_20251219.xlsx,8306,14,900.0,15.0,0.3
ticks_20251219.xlsx,8306,14,1050.0,17.5,0.3
ticks_20251219.xlsx,8306,14,1050.0,20.0,0.3
ticks_20251219.xlsx,8306,14,300.0,2.5,0.4
ticks_20251219.xlsx,8306,14,800.0,5.0,0.4
ticks_20251219.xlsx,8306,14,1650.0,10.0,0.4
ticks_20251219.xlsx,8306,14,1100.0,12.5,0.4
ticks_20251219.xlsx,8306,14,1050.0,15.0,0.4
ticks_20251219.xlsx,8306,14,1050.0,17.5,0.4
ticks_20251219.xlsx,8306,14,1050.0,20.0,0.4
ticks_20251219.xlsx,8306,14,100.0,2.5,0.5
ticks_20251219.xlsx,8306,14,500.0,5.0,0.5
ticks_20251219.xlsx,8306,14,1450.0,10.0,0.5
ticks_20251219.xlsx,8306,14,1000.0,12.5,0.5
ticks_20251219.xlsx,8306,14,1050.0,15.0,0.5
ticks_20251219.xlsx,8306,14,1050.0,17.5,0.5
ticks_20251219.xlsx,8306,14,1050.0,20.0,0.5
ticks_20251219.xlsx,8306,14,-100.0,2.5,0.6
ticks_20251219.xlsx,8306,14,200.0,5.0,0.6
ticks_20251219.xlsx,8306,14,1250.0,10.0,0.6
ticks_20251219.xlsx,8306,14,900.0,12.5,0.6
ticks_20251219.xlsx,8306,14,1050.0,15.0,0.6
ticks_20251219.xlsx,8306,14,1050.0,17.5,0.6
ticks_20251219.xlsx,8306,14,1050.0,20.0,0.6
ticks_20251219.xlsx,8306,14,-50.0,2.5,0.7
ticks_20251219.xlsx,8306,14,200.0,5.0,0.7
ticks_20251219.xlsx,8306,14,1300.0,10.0,0.7
ticks_20251219.xlsx,8306,14,1050.0,12.5,0.7
ticks_20251219.xlsx,8306,14,1050.0,15.0,0.7
ticks_20251219.xlsx,8306,14,1050.0,17.5,0.7
ticks_20251219.xlsx,8306,14,1050.0,20.0,0.7
