Time,Price
1773116895.81493,2708
1773116897.81151,2708
1773116899.81039,2707.5
1773116901.8185,2708
1773116903.81181,2708
1773116905.82052,2707
1773116907.83563,2707
1773116909.84674,2707
1773116911.84318,2707.5
1773116913.8536,2707.5
1773116915.86438,2707.5
1773116917.86199,2707
1773116919.85929,2707
1773116921.85557,2707
1773116923.85454,2707
1773116925.86266,2707
1773116927.85659,2707
1773116929.86238,2706.5
1773116931.85259,2706.5
1773116933.85846,2706.5
1773116935.86883,2707.5
1773116937.86855,2707.5
1773116939.88165,2707.5
1773116941.88112,2707.5
1773116943.87867,2707.5
1773116945.87178,2707
1773116947.88014,2707
1773116949.86923,2707
1773116951.88297,2707
1773116953.89626,2707.5
1773116955.89001,2707.5
1773116957.88952,2707.5
1773116959.88973,2707.5
1773116961.88991,2707.5
1773116963.88862,2707.5
1773116965.88874,2707
1773116967.88663,2707
1773116969.88439,2707
1773116971.88438,2707.5
1773116973.89345,2707.5
1773116975.89381,2707.5
1773116977.90317,2707.5
1773116979.89815,2707.5
1773116981.92402,2707.5
1773116983.91582,2707.5
1773116985.92099,2707.5
1773116987.91368,2708.5
1773116989.926,2708.5
1773116991.92084,2708.5
1773116993.91841,2708.5
1773116995.91968,2708.5
