file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20250910.xlsx,7011,100,30,300,15,1,-13.0
ticks_20250910.xlsx,7011,100,60,300,15,1,-7.0
ticks_20250910.xlsx,7011,100,90,300,15,1,-49.0
ticks_20250910.xlsx,7011,100,30,600,15,1,-17.0
ticks_20250910.xlsx,7011,88,60,600,15,1,-5.0
ticks_20250910.xlsx,7011,78,90,600,15,1,-34.0
ticks_20250910.xlsx,7011,100,30,900,15,1,-61.0
ticks_20250910.xlsx,7011,80,60,900,15,1,-23.0
ticks_20250910.xlsx,7011,60,90,900,15,1,-43.0
ticks_20250910.xlsx,7011,100,30,300,30,1,-23.0
ticks_20250910.xlsx,7011,100,60,300,30,1,-16.0
ticks_20250910.xlsx,7011,100,90,300,30,1,-44.0
ticks_20250910.xlsx,7011,100,30,600,30,1,-19.0
ticks_20250910.xlsx,7011,94,60,600,30,1,-6.0
ticks_20250910.xlsx,7011,82,90,600,30,1,-39.0
ticks_20250910.xlsx,7011,100,30,900,30,1,-45.0
ticks_20250910.xlsx,7011,94,60,900,30,1,-28.0
ticks_20250910.xlsx,7011,82,90,900,30,1,-51.0
ticks_20250910.xlsx,7011,100,30,300,45,1,-23.0
ticks_20250910.xlsx,7011,100,60,300,45,1,-15.0
ticks_20250910.xlsx,7011,100,90,300,45,1,-43.0
ticks_20250910.xlsx,7011,100,30,600,45,1,-19.0
ticks_20250910.xlsx,7011,100,60,600,45,1,0.0
ticks_20250910.xlsx,7011,86,90,600,45,1,-36.0
ticks_20250910.xlsx,7011,100,30,900,45,1,-45.0
ticks_20250910.xlsx,7011,100,60,900,45,1,-23.0
ticks_20250910.xlsx,7011,84,90,900,45,1,-54.0
ticks_20250910.xlsx,7011,24,30,300,15,4,11.0
ticks_20250910.xlsx,7011,6,60,300,15,4,-11.0
ticks_20250910.xlsx,7011,8,90,300,15,4,-19.0
ticks_20250910.xlsx,7011,14,30,600,15,4,-20.0
ticks_20250910.xlsx,7011,10,60,600,15,4,0.0
ticks_20250910.xlsx,7011,6,90,600,15,4,-22.0
ticks_20250910.xlsx,7011,10,30,900,15,4,-17.0
ticks_20250910.xlsx,7011,6,60,900,15,4,-8.0
ticks_20250910.xlsx,7011,2,90,900,15,4,-8.0
ticks_20250910.xlsx,7011,48,30,300,30,4,-7.0
ticks_20250910.xlsx,7011,28,60,300,30,4,-3.0
ticks_20250910.xlsx,7011,18,90,300,30,4,-39.0
ticks_20250910.xlsx,7011,28,30,600,30,4,-21.0
ticks_20250910.xlsx,7011,18,60,600,30,4,-12.0
ticks_20250910.xlsx,7011,14,90,600,30,4,-49.0
ticks_20250910.xlsx,7011,30,30,900,30,4,-35.0
ticks_20250910.xlsx,7011,14,60,900,30,4,-30.0
ticks_20250910.xlsx,7011,12,90,900,30,4,-54.0
ticks_20250910.xlsx,7011,56,30,300,45,4,-6.0
ticks_20250910.xlsx,7011,38,60,300,45,4,-11.0
ticks_20250910.xlsx,7011,36,90,300,45,4,-28.0
ticks_20250910.xlsx,7011,46,30,600,45,4,-14.0
ticks_20250910.xlsx,7011,26,60,600,45,4,-9.0
ticks_20250910.xlsx,7011,24,90,600,45,4,-41.0
ticks_20250910.xlsx,7011,40,30,900,45,4,-41.0
ticks_20250910.xlsx,7011,26,60,900,45,4,-29.0
ticks_20250910.xlsx,7011,20,90,900,45,4,-65.0
ticks_20250910.xlsx,7011,6,30,300,15,7,1.0
ticks_20250910.xlsx,7011,6,60,300,15,7,-11.0
ticks_20250910.xlsx,7011,2,90,300,15,7,-11.0
ticks_20250910.xlsx,7011,4,30,600,15,7,-5.0
ticks_20250910.xlsx,7011,2,60,600,15,7,0.0
ticks_20250910.xlsx,7011,0,90,600,15,7,0.0
ticks_20250910.xlsx,7011,4,30,900,15,7,-5.0
ticks_20250910.xlsx,7011,2,60,900,15,7,0.0
ticks_20250910.xlsx,7011,0,90,900,15,7,0.0
ticks_20250910.xlsx,7011,8,30,300,30,7,2.0
ticks_20250910.xlsx,7011,6,60,300,30,7,-11.0
ticks_20250910.xlsx,7011,8,90,300,30,7,-35.0
ticks_20250910.xlsx,7011,6,30,600,30,7,-17.0
ticks_20250910.xlsx,7011,6,60,600,30,7,-15.0
ticks_20250910.xlsx,7011,4,90,600,30,7,-24.0
ticks_20250910.xlsx,7011,6,30,900,30,7,-15.0
ticks_20250910.xlsx,7011,6,60,900,30,7,-9.0
ticks_20250910.xlsx,7011,6,90,900,30,7,-33.0
ticks_20250910.xlsx,7011,14,30,300,45,7,-3.0
ticks_20250910.xlsx,7011,10,60,300,45,7,-6.0
ticks_20250910.xlsx,7011,10,90,300,45,7,-35.0
ticks_20250910.xlsx,7011,10,30,600,45,7,-19.0
ticks_20250910.xlsx,7011,8,60,600,45,7,-14.0
ticks_20250910.xlsx,7011,8,90,600,45,7,-42.0
ticks_20250910.xlsx,7011,8,30,900,45,7,-17.0
ticks_20250910.xlsx,7011,12,60,900,45,7,-27.0
ticks_20250910.xlsx,7011,10,90,900,45,7,-48.0
