file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20251006.xlsx,7011,100,30,300,15,1,-12.0
ticks_20251006.xlsx,7011,100,60,300,15,1,-40.0
ticks_20251006.xlsx,7011,100,90,300,15,1,-87.0
ticks_20251006.xlsx,7011,100,30,600,15,1,81.0
ticks_20251006.xlsx,7011,100,60,600,15,1,15.0
ticks_20251006.xlsx,7011,84,90,600,15,1,32.0
ticks_20251006.xlsx,7011,86,30,900,15,1,97.0
ticks_20251006.xlsx,7011,72,60,900,15,1,81.0
ticks_20251006.xlsx,7011,56,90,900,15,1,119.0
ticks_20251006.xlsx,7011,100,30,300,30,1,-12.0
ticks_20251006.xlsx,7011,100,60,300,30,1,-9.0
ticks_20251006.xlsx,7011,100,90,300,30,1,-89.0
ticks_20251006.xlsx,7011,100,30,600,30,1,108.0
ticks_20251006.xlsx,7011,100,60,600,30,1,11.0
ticks_20251006.xlsx,7011,84,90,600,30,1,32.0
ticks_20251006.xlsx,7011,86,30,900,30,1,97.0
ticks_20251006.xlsx,7011,72,60,900,30,1,81.0
ticks_20251006.xlsx,7011,56,90,900,30,1,119.0
ticks_20251006.xlsx,7011,100,30,300,45,1,-12.0
ticks_20251006.xlsx,7011,100,60,300,45,1,-9.0
ticks_20251006.xlsx,7011,100,90,300,45,1,-102.0
ticks_20251006.xlsx,7011,100,30,600,45,1,108.0
ticks_20251006.xlsx,7011,100,60,600,45,1,11.0
ticks_20251006.xlsx,7011,86,90,600,45,1,2.0
ticks_20251006.xlsx,7011,86,30,900,45,1,97.0
ticks_20251006.xlsx,7011,72,60,900,45,1,81.0
ticks_20251006.xlsx,7011,58,90,900,45,1,89.0
ticks_20251006.xlsx,7011,88,30,300,15,4,-17.0
ticks_20251006.xlsx,7011,52,60,300,15,4,28.0
ticks_20251006.xlsx,7011,40,90,300,15,4,-41.0
ticks_20251006.xlsx,7011,44,30,600,15,4,106.0
ticks_20251006.xlsx,7011,38,60,600,15,4,32.0
ticks_20251006.xlsx,7011,22,90,600,15,4,52.0
ticks_20251006.xlsx,7011,40,30,900,15,4,106.0
ticks_20251006.xlsx,7011,26,60,900,15,4,45.0
ticks_20251006.xlsx,7011,14,90,900,15,4,80.0
ticks_20251006.xlsx,7011,100,30,300,30,4,14.0
ticks_20251006.xlsx,7011,96,60,300,30,4,-10.0
ticks_20251006.xlsx,7011,80,90,300,30,4,-70.0
ticks_20251006.xlsx,7011,88,30,600,30,4,136.0
ticks_20251006.xlsx,7011,62,60,600,30,4,29.0
ticks_20251006.xlsx,7011,44,90,600,30,4,69.0
ticks_20251006.xlsx,7011,64,30,900,30,4,82.0
ticks_20251006.xlsx,7011,46,60,900,30,4,65.0
ticks_20251006.xlsx,7011,22,90,900,30,4,78.0
ticks_20251006.xlsx,7011,100,30,300,45,4,-9.0
ticks_20251006.xlsx,7011,100,60,300,45,4,8.0
ticks_20251006.xlsx,7011,100,90,300,45,4,-74.0
ticks_20251006.xlsx,7011,98,30,600,45,4,129.0
ticks_20251006.xlsx,7011,80,60,600,45,4,51.0
ticks_20251006.xlsx,7011,60,90,600,45,4,-5.0
ticks_20251006.xlsx,7011,70,30,900,45,4,73.0
ticks_20251006.xlsx,7011,60,60,900,45,4,47.0
ticks_20251006.xlsx,7011,36,90,900,45,4,41.0
ticks_20251006.xlsx,7011,38,30,300,15,7,44.0
ticks_20251006.xlsx,7011,22,60,300,15,7,38.0
ticks_20251006.xlsx,7011,12,90,300,15,7,7.0
ticks_20251006.xlsx,7011,10,30,600,15,7,106.0
ticks_20251006.xlsx,7011,14,60,600,15,7,44.0
ticks_20251006.xlsx,7011,6,90,600,15,7,58.0
ticks_20251006.xlsx,7011,12,30,900,15,7,103.0
ticks_20251006.xlsx,7011,12,60,900,15,7,21.0
ticks_20251006.xlsx,7011,2,90,900,15,7,64.0
ticks_20251006.xlsx,7011,66,30,300,30,7,30.0
ticks_20251006.xlsx,7011,44,60,300,30,7,43.0
ticks_20251006.xlsx,7011,38,90,300,30,7,-43.0
ticks_20251006.xlsx,7011,32,30,600,30,7,135.0
ticks_20251006.xlsx,7011,28,60,600,30,7,51.0
ticks_20251006.xlsx,7011,20,90,600,30,7,49.0
ticks_20251006.xlsx,7011,28,30,900,30,7,140.0
ticks_20251006.xlsx,7011,24,60,900,30,7,51.0
ticks_20251006.xlsx,7011,14,90,900,30,7,88.0
ticks_20251006.xlsx,7011,86,30,300,45,7,62.0
ticks_20251006.xlsx,7011,58,60,300,45,7,29.0
ticks_20251006.xlsx,7011,58,90,300,45,7,-51.0
ticks_20251006.xlsx,7011,36,30,600,45,7,120.0
ticks_20251006.xlsx,7011,38,60,600,45,7,39.0
ticks_20251006.xlsx,7011,36,90,600,45,7,16.0
ticks_20251006.xlsx,7011,44,30,900,45,7,112.0
ticks_20251006.xlsx,7011,36,60,900,45,7,65.0
ticks_20251006.xlsx,7011,24,90,900,45,7,72.0
