file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20251119.xlsx,7011,100,30,300,15,1,2.0
ticks_20251119.xlsx,7011,100,60,300,15,1,139.0
ticks_20251119.xlsx,7011,100,90,300,15,1,67.0
ticks_20251119.xlsx,7011,100,30,600,15,1,81.0
ticks_20251119.xlsx,7011,88,60,600,15,1,214.0
ticks_20251119.xlsx,7011,84,90,600,15,1,192.0
ticks_20251119.xlsx,7011,100,30,900,15,1,31.0
ticks_20251119.xlsx,7011,100,60,900,15,1,165.0
ticks_20251119.xlsx,7011,60,90,900,15,1,238.0
ticks_20251119.xlsx,7011,100,30,300,30,1,-2.0
ticks_20251119.xlsx,7011,100,60,300,30,1,139.0
ticks_20251119.xlsx,7011,100,90,300,30,1,67.0
ticks_20251119.xlsx,7011,100,30,600,30,1,81.0
ticks_20251119.xlsx,7011,90,60,600,30,1,220.0
ticks_20251119.xlsx,7011,86,90,600,30,1,190.0
ticks_20251119.xlsx,7011,100,30,900,30,1,31.0
ticks_20251119.xlsx,7011,100,60,900,30,1,170.0
ticks_20251119.xlsx,7011,62,90,900,30,1,239.0
ticks_20251119.xlsx,7011,100,30,300,45,1,-2.0
ticks_20251119.xlsx,7011,100,60,300,45,1,139.0
ticks_20251119.xlsx,7011,100,90,300,45,1,67.0
ticks_20251119.xlsx,7011,100,30,600,45,1,81.0
ticks_20251119.xlsx,7011,90,60,600,45,1,220.0
ticks_20251119.xlsx,7011,86,90,600,45,1,190.0
ticks_20251119.xlsx,7011,100,30,900,45,1,31.0
ticks_20251119.xlsx,7011,100,60,900,45,1,170.0
ticks_20251119.xlsx,7011,62,90,900,45,1,239.0
ticks_20251119.xlsx,7011,56,30,300,15,4,32.0
ticks_20251119.xlsx,7011,50,60,300,15,4,121.0
ticks_20251119.xlsx,7011,34,90,300,15,4,32.0
ticks_20251119.xlsx,7011,30,30,600,15,4,103.0
ticks_20251119.xlsx,7011,20,60,600,15,4,138.0
ticks_20251119.xlsx,7011,20,90,600,15,4,131.0
ticks_20251119.xlsx,7011,32,30,900,15,4,94.0
ticks_20251119.xlsx,7011,22,60,900,15,4,225.0
ticks_20251119.xlsx,7011,8,90,900,15,4,185.0
ticks_20251119.xlsx,7011,100,30,300,30,4,13.0
ticks_20251119.xlsx,7011,88,60,300,30,4,138.0
ticks_20251119.xlsx,7011,76,90,300,30,4,154.0
ticks_20251119.xlsx,7011,76,30,600,30,4,114.0
ticks_20251119.xlsx,7011,46,60,600,30,4,224.0
ticks_20251119.xlsx,7011,42,90,600,30,4,188.0
ticks_20251119.xlsx,7011,100,30,900,30,4,75.0
ticks_20251119.xlsx,7011,52,60,900,30,4,208.0
ticks_20251119.xlsx,7011,30,90,900,30,4,254.0
ticks_20251119.xlsx,7011,100,30,300,45,4,13.0
ticks_20251119.xlsx,7011,100,60,300,45,4,157.0
ticks_20251119.xlsx,7011,100,90,300,45,4,118.0
ticks_20251119.xlsx,7011,96,30,600,45,4,98.0
ticks_20251119.xlsx,7011,68,60,600,45,4,194.0
ticks_20251119.xlsx,7011,60,90,600,45,4,212.0
ticks_20251119.xlsx,7011,100,30,900,45,4,69.0
ticks_20251119.xlsx,7011,80,60,900,45,4,202.0
ticks_20251119.xlsx,7011,46,90,900,45,4,258.0
ticks_20251119.xlsx,7011,16,30,300,15,7,51.0
ticks_20251119.xlsx,7011,14,60,300,15,7,45.0
ticks_20251119.xlsx,7011,8,90,300,15,7,-20.0
ticks_20251119.xlsx,7011,8,30,600,15,7,71.0
ticks_20251119.xlsx,7011,2,60,600,15,7,112.0
ticks_20251119.xlsx,7011,0,90,600,15,7,0.0
ticks_20251119.xlsx,7011,0,30,900,15,7,0.0
ticks_20251119.xlsx,7011,4,60,900,15,7,129.0
ticks_20251119.xlsx,7011,0,90,900,15,7,0.0
ticks_20251119.xlsx,7011,50,30,300,30,7,70.0
ticks_20251119.xlsx,7011,34,60,300,30,7,81.0
ticks_20251119.xlsx,7011,34,90,300,30,7,31.0
ticks_20251119.xlsx,7011,22,30,600,30,7,60.0
ticks_20251119.xlsx,7011,14,60,600,30,7,215.0
ticks_20251119.xlsx,7011,8,90,600,30,7,120.0
ticks_20251119.xlsx,7011,24,30,900,30,7,78.0
ticks_20251119.xlsx,7011,16,60,900,30,7,210.0
ticks_20251119.xlsx,7011,4,90,900,30,7,122.0
ticks_20251119.xlsx,7011,72,30,300,45,7,46.0
ticks_20251119.xlsx,7011,58,60,300,45,7,91.0
ticks_20251119.xlsx,7011,56,90,300,45,7,65.0
ticks_20251119.xlsx,7011,54,30,600,45,7,108.0
ticks_20251119.xlsx,7011,24,60,600,45,7,204.0
ticks_20251119.xlsx,7011,18,90,600,45,7,210.0
ticks_20251119.xlsx,7011,40,30,900,45,7,93.0
ticks_20251119.xlsx,7011,26,60,900,45,7,210.0
ticks_20251119.xlsx,7011,12,90,900,45,7,126.0
