file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20250918.xlsx,7011,100,30,300,15,1,-36.0
ticks_20250918.xlsx,7011,100,60,300,15,1,-47.0
ticks_20250918.xlsx,7011,100,90,300,15,1,-43.0
ticks_20250918.xlsx,7011,100,30,600,15,1,-25.0
ticks_20250918.xlsx,7011,90,60,600,15,1,-10.0
ticks_20250918.xlsx,7011,88,90,600,15,1,-36.0
ticks_20250918.xlsx,7011,100,30,900,15,1,-40.0
ticks_20250918.xlsx,7011,76,60,900,15,1,-14.0
ticks_20250918.xlsx,7011,66,90,900,15,1,-30.0
ticks_20250918.xlsx,7011,100,30,300,30,1,-40.0
ticks_20250918.xlsx,7011,100,60,300,30,1,-42.0
ticks_20250918.xlsx,7011,100,90,300,30,1,-41.0
ticks_20250918.xlsx,7011,100,30,600,30,1,-33.0
ticks_20250918.xlsx,7011,100,60,600,30,1,-16.0
ticks_20250918.xlsx,7011,92,90,600,30,1,-29.0
ticks_20250918.xlsx,7011,100,30,900,30,1,-44.0
ticks_20250918.xlsx,7011,86,60,900,30,1,-25.0
ticks_20250918.xlsx,7011,76,90,900,30,1,-39.0
ticks_20250918.xlsx,7011,100,30,300,45,1,-40.0
ticks_20250918.xlsx,7011,100,60,300,45,1,-42.0
ticks_20250918.xlsx,7011,100,90,300,45,1,-41.0
ticks_20250918.xlsx,7011,100,30,600,45,1,-33.0
ticks_20250918.xlsx,7011,100,60,600,45,1,-10.0
ticks_20250918.xlsx,7011,96,90,600,45,1,-31.0
ticks_20250918.xlsx,7011,100,30,900,45,1,-43.0
ticks_20250918.xlsx,7011,92,60,900,45,1,-32.0
ticks_20250918.xlsx,7011,76,90,900,45,1,-39.0
ticks_20250918.xlsx,7011,24,30,300,15,4,-3.0
ticks_20250918.xlsx,7011,14,60,300,15,4,8.0
ticks_20250918.xlsx,7011,12,90,300,15,4,4.0
ticks_20250918.xlsx,7011,22,30,600,15,4,-7.0
ticks_20250918.xlsx,7011,10,60,600,15,4,7.0
ticks_20250918.xlsx,7011,8,90,600,15,4,-4.0
ticks_20250918.xlsx,7011,16,30,900,15,4,-14.0
ticks_20250918.xlsx,7011,8,60,900,15,4,-12.0
ticks_20250918.xlsx,7011,4,90,900,15,4,-2.0
ticks_20250918.xlsx,7011,46,30,300,30,4,-26.0
ticks_20250918.xlsx,7011,26,60,300,30,4,-5.0
ticks_20250918.xlsx,7011,24,90,300,30,4,10.0
ticks_20250918.xlsx,7011,40,30,600,30,4,-20.0
ticks_20250918.xlsx,7011,28,60,600,30,4,-6.0
ticks_20250918.xlsx,7011,20,90,600,30,4,-20.0
ticks_20250918.xlsx,7011,38,30,900,30,4,-33.0
ticks_20250918.xlsx,7011,16,60,900,30,4,-19.0
ticks_20250918.xlsx,7011,16,90,900,30,4,-21.0
ticks_20250918.xlsx,7011,60,30,300,45,4,-20.0
ticks_20250918.xlsx,7011,50,60,300,45,4,-13.0
ticks_20250918.xlsx,7011,42,90,300,45,4,-5.0
ticks_20250918.xlsx,7011,54,30,600,45,4,-36.0
ticks_20250918.xlsx,7011,36,60,600,45,4,-18.0
ticks_20250918.xlsx,7011,34,90,600,45,4,-25.0
ticks_20250918.xlsx,7011,44,30,900,45,4,-35.0
ticks_20250918.xlsx,7011,30,60,900,45,4,-32.0
ticks_20250918.xlsx,7011,18,90,900,45,4,-24.0
ticks_20250918.xlsx,7011,8,30,300,15,7,14.0
ticks_20250918.xlsx,7011,6,60,300,15,7,2.0
ticks_20250918.xlsx,7011,2,90,300,15,7,6.0
ticks_20250918.xlsx,7011,4,30,600,15,7,13.0
ticks_20250918.xlsx,7011,2,60,600,15,7,-6.0
ticks_20250918.xlsx,7011,0,90,600,15,7,0.0
ticks_20250918.xlsx,7011,2,30,900,15,7,4.0
ticks_20250918.xlsx,7011,2,60,900,15,7,-6.0
ticks_20250918.xlsx,7011,0,90,900,15,7,0.0
ticks_20250918.xlsx,7011,22,30,300,30,7,-4.0
ticks_20250918.xlsx,7011,10,60,300,30,7,20.0
ticks_20250918.xlsx,7011,6,90,300,30,7,20.0
ticks_20250918.xlsx,7011,20,30,600,30,7,4.0
ticks_20250918.xlsx,7011,10,60,600,30,7,6.0
ticks_20250918.xlsx,7011,4,90,600,30,7,10.0
ticks_20250918.xlsx,7011,18,30,900,30,7,-4.0
ticks_20250918.xlsx,7011,6,60,900,30,7,3.0
ticks_20250918.xlsx,7011,2,90,900,30,7,3.0
ticks_20250918.xlsx,7011,22,30,300,45,7,-4.0
ticks_20250918.xlsx,7011,20,60,300,45,7,13.0
ticks_20250918.xlsx,7011,12,90,300,45,7,24.0
ticks_20250918.xlsx,7011,24,30,600,45,7,-1.0
ticks_20250918.xlsx,7011,18,60,600,45,7,2.0
ticks_20250918.xlsx,7011,12,90,600,45,7,-2.0
ticks_20250918.xlsx,7011,22,30,900,45,7,-10.0
ticks_20250918.xlsx,7011,14,60,900,45,7,-8.0
ticks_20250918.xlsx,7011,10,90,900,45,7,-7.0
