file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20250909.xlsx,7011,100,30,300,15,1,-87.0
ticks_20250909.xlsx,7011,100,60,300,15,1,1.0
ticks_20250909.xlsx,7011,100,90,300,15,1,-32.0
ticks_20250909.xlsx,7011,100,30,600,15,1,21.0
ticks_20250909.xlsx,7011,100,60,600,15,1,31.0
ticks_20250909.xlsx,7011,76,90,600,15,1,-33.0
ticks_20250909.xlsx,7011,100,30,900,15,1,-10.0
ticks_20250909.xlsx,7011,78,60,900,15,1,-36.0
ticks_20250909.xlsx,7011,70,90,900,15,1,-77.0
ticks_20250909.xlsx,7011,100,30,300,30,1,-87.0
ticks_20250909.xlsx,7011,100,60,300,30,1,-10.0
ticks_20250909.xlsx,7011,100,90,300,30,1,-33.0
ticks_20250909.xlsx,7011,100,30,600,30,1,8.0
ticks_20250909.xlsx,7011,100,60,600,30,1,28.0
ticks_20250909.xlsx,7011,84,90,600,30,1,-19.0
ticks_20250909.xlsx,7011,100,30,900,30,1,-26.0
ticks_20250909.xlsx,7011,86,60,900,30,1,-26.0
ticks_20250909.xlsx,7011,76,90,900,30,1,-74.0
ticks_20250909.xlsx,7011,100,30,300,45,1,-87.0
ticks_20250909.xlsx,7011,100,60,300,45,1,-10.0
ticks_20250909.xlsx,7011,100,90,300,45,1,-33.0
ticks_20250909.xlsx,7011,100,30,600,45,1,8.0
ticks_20250909.xlsx,7011,100,60,600,45,1,28.0
ticks_20250909.xlsx,7011,84,90,600,45,1,-19.0
ticks_20250909.xlsx,7011,100,30,900,45,1,-25.0
ticks_20250909.xlsx,7011,88,60,900,45,1,-16.0
ticks_20250909.xlsx,7011,78,90,900,45,1,-78.0
ticks_20250909.xlsx,7011,48,30,300,15,4,-76.0
ticks_20250909.xlsx,7011,28,60,300,15,4,-24.0
ticks_20250909.xlsx,7011,18,90,300,15,4,-27.0
ticks_20250909.xlsx,7011,20,30,600,15,4,-33.0
ticks_20250909.xlsx,7011,24,60,600,15,4,-40.0
ticks_20250909.xlsx,7011,10,90,600,15,4,-21.0
ticks_20250909.xlsx,7011,28,30,900,15,4,-16.0
ticks_20250909.xlsx,7011,16,60,900,15,4,-7.0
ticks_20250909.xlsx,7011,10,90,900,15,4,-27.0
ticks_20250909.xlsx,7011,100,30,300,30,4,-99.0
ticks_20250909.xlsx,7011,64,60,300,30,4,-40.0
ticks_20250909.xlsx,7011,48,90,300,30,4,-61.0
ticks_20250909.xlsx,7011,52,30,600,30,4,-21.0
ticks_20250909.xlsx,7011,40,60,600,30,4,-10.0
ticks_20250909.xlsx,7011,30,90,600,30,4,-62.0
ticks_20250909.xlsx,7011,58,30,900,30,4,-28.0
ticks_20250909.xlsx,7011,34,60,900,30,4,-26.0
ticks_20250909.xlsx,7011,34,90,900,30,4,-43.0
ticks_20250909.xlsx,7011,100,30,300,45,4,-91.0
ticks_20250909.xlsx,7011,90,60,300,45,4,-2.0
ticks_20250909.xlsx,7011,74,90,300,45,4,-64.0
ticks_20250909.xlsx,7011,66,30,600,45,4,-20.0
ticks_20250909.xlsx,7011,56,60,600,45,4,13.0
ticks_20250909.xlsx,7011,42,90,600,45,4,-53.0
ticks_20250909.xlsx,7011,74,30,900,45,4,-18.0
ticks_20250909.xlsx,7011,60,60,900,45,4,-28.0
ticks_20250909.xlsx,7011,50,90,900,45,4,-55.0
ticks_20250909.xlsx,7011,10,30,300,15,7,-19.0
ticks_20250909.xlsx,7011,6,60,300,15,7,1.0
ticks_20250909.xlsx,7011,2,90,300,15,7,-14.0
ticks_20250909.xlsx,7011,4,30,600,15,7,-13.0
ticks_20250909.xlsx,7011,4,60,600,15,7,1.0
ticks_20250909.xlsx,7011,2,90,600,15,7,-14.0
ticks_20250909.xlsx,7011,8,30,900,15,7,12.0
ticks_20250909.xlsx,7011,6,60,900,15,7,15.0
ticks_20250909.xlsx,7011,2,90,900,15,7,-14.0
ticks_20250909.xlsx,7011,26,30,300,30,7,-31.0
ticks_20250909.xlsx,7011,16,60,300,30,7,-10.0
ticks_20250909.xlsx,7011,10,90,300,30,7,-29.0
ticks_20250909.xlsx,7011,16,30,600,30,7,-8.0
ticks_20250909.xlsx,7011,10,60,600,30,7,18.0
ticks_20250909.xlsx,7011,8,90,600,30,7,-19.0
ticks_20250909.xlsx,7011,16,30,900,30,7,-18.0
ticks_20250909.xlsx,7011,14,60,900,30,7,32.0
ticks_20250909.xlsx,7011,14,90,900,30,7,-7.0
ticks_20250909.xlsx,7011,44,30,300,45,7,-54.0
ticks_20250909.xlsx,7011,24,60,300,45,7,-16.0
ticks_20250909.xlsx,7011,16,90,300,45,7,-47.0
ticks_20250909.xlsx,7011,22,30,600,45,7,-22.0
ticks_20250909.xlsx,7011,18,60,600,45,7,8.0
ticks_20250909.xlsx,7011,10,90,600,45,7,-5.0
ticks_20250909.xlsx,7011,24,30,900,45,7,-17.0
ticks_20250909.xlsx,7011,18,60,900,45,7,11.0
ticks_20250909.xlsx,7011,16,90,900,45,7,-14.0
