file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20251110.xlsx,7011,100,30,300,15,1,-147.0
ticks_20251110.xlsx,7011,100,60,300,15,1,-150.0
ticks_20251110.xlsx,7011,100,90,300,15,1,-41.0
ticks_20251110.xlsx,7011,100,30,600,15,1,1.0
ticks_20251110.xlsx,7011,100,60,600,15,1,3.0
ticks_20251110.xlsx,7011,94,90,600,15,1,-29.0
ticks_20251110.xlsx,7011,100,30,900,15,1,-71.0
ticks_20251110.xlsx,7011,100,60,900,15,1,-57.0
ticks_20251110.xlsx,7011,92,90,900,15,1,-34.0
ticks_20251110.xlsx,7011,100,30,300,30,1,-147.0
ticks_20251110.xlsx,7011,100,60,300,30,1,-160.0
ticks_20251110.xlsx,7011,100,90,300,30,1,-35.0
ticks_20251110.xlsx,7011,100,30,600,30,1,1.0
ticks_20251110.xlsx,7011,100,60,600,30,1,18.0
ticks_20251110.xlsx,7011,100,90,600,30,1,-16.0
ticks_20251110.xlsx,7011,100,30,900,30,1,-75.0
ticks_20251110.xlsx,7011,100,60,900,30,1,-65.0
ticks_20251110.xlsx,7011,100,90,900,30,1,-21.0
ticks_20251110.xlsx,7011,100,30,300,45,1,-147.0
ticks_20251110.xlsx,7011,100,60,300,45,1,-160.0
ticks_20251110.xlsx,7011,100,90,300,45,1,-35.0
ticks_20251110.xlsx,7011,100,30,600,45,1,1.0
ticks_20251110.xlsx,7011,100,60,600,45,1,18.0
ticks_20251110.xlsx,7011,100,90,600,45,1,-16.0
ticks_20251110.xlsx,7011,100,30,900,45,1,-75.0
ticks_20251110.xlsx,7011,100,60,900,45,1,-57.0
ticks_20251110.xlsx,7011,100,90,900,45,1,-21.0
ticks_20251110.xlsx,7011,62,30,300,15,4,-50.0
ticks_20251110.xlsx,7011,44,60,300,15,4,-31.0
ticks_20251110.xlsx,7011,36,90,300,15,4,25.0
ticks_20251110.xlsx,7011,28,30,600,15,4,32.0
ticks_20251110.xlsx,7011,24,60,600,15,4,54.0
ticks_20251110.xlsx,7011,18,90,600,15,4,-10.0
ticks_20251110.xlsx,7011,36,30,900,15,4,-5.0
ticks_20251110.xlsx,7011,20,60,900,15,4,34.0
ticks_20251110.xlsx,7011,20,90,900,15,4,20.0
ticks_20251110.xlsx,7011,100,30,300,30,4,-122.0
ticks_20251110.xlsx,7011,82,60,300,30,4,-93.0
ticks_20251110.xlsx,7011,70,90,300,30,4,-45.0
ticks_20251110.xlsx,7011,74,30,600,30,4,17.0
ticks_20251110.xlsx,7011,46,60,600,30,4,5.0
ticks_20251110.xlsx,7011,38,90,600,30,4,-21.0
ticks_20251110.xlsx,7011,76,30,900,30,4,-54.0
ticks_20251110.xlsx,7011,52,60,900,30,4,-8.0
ticks_20251110.xlsx,7011,46,90,900,30,4,13.0
ticks_20251110.xlsx,7011,100,30,300,45,4,-134.0
ticks_20251110.xlsx,7011,100,60,300,45,4,-141.0
ticks_20251110.xlsx,7011,92,90,300,45,4,-38.0
ticks_20251110.xlsx,7011,100,30,600,45,4,17.0
ticks_20251110.xlsx,7011,68,60,600,45,4,39.0
ticks_20251110.xlsx,7011,56,90,600,45,4,2.0
ticks_20251110.xlsx,7011,86,30,900,45,4,-48.0
ticks_20251110.xlsx,7011,72,60,900,45,4,-18.0
ticks_20251110.xlsx,7011,62,90,900,45,4,-19.0
ticks_20251110.xlsx,7011,16,30,300,15,7,7.0
ticks_20251110.xlsx,7011,12,60,300,15,7,28.0
ticks_20251110.xlsx,7011,8,90,300,15,7,20.0
ticks_20251110.xlsx,7011,6,30,600,15,7,30.0
ticks_20251110.xlsx,7011,8,60,600,15,7,56.0
ticks_20251110.xlsx,7011,8,90,600,15,7,32.0
ticks_20251110.xlsx,7011,6,30,900,15,7,-4.0
ticks_20251110.xlsx,7011,10,60,900,15,7,34.0
ticks_20251110.xlsx,7011,8,90,900,15,7,38.0
ticks_20251110.xlsx,7011,54,30,300,30,7,-64.0
ticks_20251110.xlsx,7011,34,60,300,30,7,5.0
ticks_20251110.xlsx,7011,28,90,300,30,7,11.0
ticks_20251110.xlsx,7011,16,30,600,30,7,15.0
ticks_20251110.xlsx,7011,20,60,600,30,7,57.0
ticks_20251110.xlsx,7011,12,90,600,30,7,15.0
ticks_20251110.xlsx,7011,22,30,900,30,7,12.0
ticks_20251110.xlsx,7011,20,60,900,30,7,44.0
ticks_20251110.xlsx,7011,20,90,900,30,7,38.0
ticks_20251110.xlsx,7011,66,30,300,45,7,-87.0
ticks_20251110.xlsx,7011,58,60,300,45,7,-49.0
ticks_20251110.xlsx,7011,40,90,300,45,7,-5.0
ticks_20251110.xlsx,7011,32,30,600,45,7,42.0
ticks_20251110.xlsx,7011,24,60,600,45,7,50.0
ticks_20251110.xlsx,7011,20,90,600,45,7,6.0
ticks_20251110.xlsx,7011,34,30,900,45,7,1.0
ticks_20251110.xlsx,7011,28,60,900,45,7,44.0
ticks_20251110.xlsx,7011,26,90,900,45,7,18.0
