file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20251016.xlsx,7011,100,30,300,15,1,-47.0
ticks_20251016.xlsx,7011,100,60,300,15,1,-88.0
ticks_20251016.xlsx,7011,100,90,300,15,1,-138.0
ticks_20251016.xlsx,7011,100,30,600,15,1,-125.0
ticks_20251016.xlsx,7011,100,60,600,15,1,-54.0
ticks_20251016.xlsx,7011,100,90,600,15,1,-146.0
ticks_20251016.xlsx,7011,100,30,900,15,1,-72.0
ticks_20251016.xlsx,7011,88,60,900,15,1,-43.0
ticks_20251016.xlsx,7011,76,90,900,15,1,-101.0
ticks_20251016.xlsx,7011,100,30,300,30,1,-47.0
ticks_20251016.xlsx,7011,100,60,300,30,1,-95.0
ticks_20251016.xlsx,7011,100,90,300,30,1,-161.0
ticks_20251016.xlsx,7011,100,30,600,30,1,-129.0
ticks_20251016.xlsx,7011,100,60,600,30,1,-58.0
ticks_20251016.xlsx,7011,100,90,600,30,1,-160.0
ticks_20251016.xlsx,7011,100,30,900,30,1,-75.0
ticks_20251016.xlsx,7011,90,60,900,30,1,-43.0
ticks_20251016.xlsx,7011,78,90,900,30,1,-99.0
ticks_20251016.xlsx,7011,100,30,300,45,1,-52.0
ticks_20251016.xlsx,7011,100,60,300,45,1,-95.0
ticks_20251016.xlsx,7011,100,90,300,45,1,-161.0
ticks_20251016.xlsx,7011,100,30,600,45,1,-129.0
ticks_20251016.xlsx,7011,100,60,600,45,1,-58.0
ticks_20251016.xlsx,7011,100,90,600,45,1,-160.0
ticks_20251016.xlsx,7011,100,30,900,45,1,-75.0
ticks_20251016.xlsx,7011,90,60,900,45,1,-43.0
ticks_20251016.xlsx,7011,78,90,900,45,1,-99.0
ticks_20251016.xlsx,7011,60,30,300,15,4,-50.0
ticks_20251016.xlsx,7011,40,60,300,15,4,-8.0
ticks_20251016.xlsx,7011,38,90,300,15,4,-66.0
ticks_20251016.xlsx,7011,56,30,600,15,4,-78.0
ticks_20251016.xlsx,7011,38,60,600,15,4,5.0
ticks_20251016.xlsx,7011,26,90,600,15,4,-42.0
ticks_20251016.xlsx,7011,34,30,900,15,4,-48.0
ticks_20251016.xlsx,7011,32,60,900,15,4,12.0
ticks_20251016.xlsx,7011,24,90,900,15,4,-31.0
ticks_20251016.xlsx,7011,100,30,300,30,4,-49.0
ticks_20251016.xlsx,7011,80,60,300,30,4,-58.0
ticks_20251016.xlsx,7011,80,90,300,30,4,-120.0
ticks_20251016.xlsx,7011,100,30,600,30,4,-124.0
ticks_20251016.xlsx,7011,74,60,600,30,4,-49.0
ticks_20251016.xlsx,7011,62,90,600,30,4,-113.0
ticks_20251016.xlsx,7011,64,30,900,30,4,-59.0
ticks_20251016.xlsx,7011,54,60,900,30,4,-27.0
ticks_20251016.xlsx,7011,44,90,900,30,4,-81.0
ticks_20251016.xlsx,7011,100,30,300,45,4,-50.0
ticks_20251016.xlsx,7011,100,60,300,45,4,-83.0
ticks_20251016.xlsx,7011,98,90,300,45,4,-144.0
ticks_20251016.xlsx,7011,100,30,600,45,4,-123.0
ticks_20251016.xlsx,7011,92,60,600,45,4,-48.0
ticks_20251016.xlsx,7011,84,90,600,45,4,-156.0
ticks_20251016.xlsx,7011,76,30,900,45,4,-49.0
ticks_20251016.xlsx,7011,58,60,900,45,4,-32.0
ticks_20251016.xlsx,7011,52,90,900,45,4,-75.0
ticks_20251016.xlsx,7011,18,30,300,15,7,-24.0
ticks_20251016.xlsx,7011,4,60,300,15,7,-20.0
ticks_20251016.xlsx,7011,12,90,300,15,7,-35.0
ticks_20251016.xlsx,7011,14,30,600,15,7,-35.0
ticks_20251016.xlsx,7011,12,60,600,15,7,4.0
ticks_20251016.xlsx,7011,4,90,600,15,7,-5.0
ticks_20251016.xlsx,7011,8,30,900,15,7,-7.0
ticks_20251016.xlsx,7011,8,60,900,15,7,11.0
ticks_20251016.xlsx,7011,4,90,900,15,7,-6.0
ticks_20251016.xlsx,7011,38,30,300,30,7,-45.0
ticks_20251016.xlsx,7011,24,60,300,30,7,-47.0
ticks_20251016.xlsx,7011,30,90,300,30,7,-83.0
ticks_20251016.xlsx,7011,40,30,600,30,7,-98.0
ticks_20251016.xlsx,7011,32,60,600,30,7,-3.0
ticks_20251016.xlsx,7011,20,90,600,30,7,-38.0
ticks_20251016.xlsx,7011,30,30,900,30,7,-65.0
ticks_20251016.xlsx,7011,22,60,900,30,7,11.0
ticks_20251016.xlsx,7011,20,90,900,30,7,-48.0
ticks_20251016.xlsx,7011,54,30,300,45,7,-23.0
ticks_20251016.xlsx,7011,50,60,300,45,7,-61.0
ticks_20251016.xlsx,7011,46,90,300,45,7,-126.0
ticks_20251016.xlsx,7011,60,30,600,45,7,-96.0
ticks_20251016.xlsx,7011,44,60,600,45,7,-34.0
ticks_20251016.xlsx,7011,34,90,600,45,7,-66.0
ticks_20251016.xlsx,7011,46,30,900,45,7,-78.0
ticks_20251016.xlsx,7011,36,60,900,45,7,11.0
ticks_20251016.xlsx,7011,28,90,900,45,7,-31.0
