file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20251002.xlsx,7011,100,30,300,15,1,-30.0
ticks_20251002.xlsx,7011,100,60,300,15,1,-34.0
ticks_20251002.xlsx,7011,100,90,300,15,1,9.0
ticks_20251002.xlsx,7011,100,30,600,15,1,-41.0
ticks_20251002.xlsx,7011,100,60,600,15,1,-28.0
ticks_20251002.xlsx,7011,100,90,600,15,1,-5.0
ticks_20251002.xlsx,7011,100,30,900,15,1,2.0
ticks_20251002.xlsx,7011,92,60,900,15,1,-5.0
ticks_20251002.xlsx,7011,68,90,900,15,1,22.0
ticks_20251002.xlsx,7011,100,30,300,30,1,-64.0
ticks_20251002.xlsx,7011,100,60,300,30,1,-14.0
ticks_20251002.xlsx,7011,100,90,300,30,1,7.0
ticks_20251002.xlsx,7011,100,30,600,30,1,-33.0
ticks_20251002.xlsx,7011,100,60,600,30,1,-12.0
ticks_20251002.xlsx,7011,100,90,600,30,1,-11.0
ticks_20251002.xlsx,7011,100,30,900,30,1,0.0
ticks_20251002.xlsx,7011,96,60,900,30,1,-6.0
ticks_20251002.xlsx,7011,74,90,900,30,1,30.0
ticks_20251002.xlsx,7011,100,30,300,45,1,-64.0
ticks_20251002.xlsx,7011,100,60,300,45,1,-14.0
ticks_20251002.xlsx,7011,100,90,300,45,1,7.0
ticks_20251002.xlsx,7011,100,30,600,45,1,-30.0
ticks_20251002.xlsx,7011,100,60,600,45,1,-12.0
ticks_20251002.xlsx,7011,100,90,600,45,1,-11.0
ticks_20251002.xlsx,7011,100,30,900,45,1,0.0
ticks_20251002.xlsx,7011,98,60,900,45,1,10.0
ticks_20251002.xlsx,7011,74,90,900,45,1,30.0
ticks_20251002.xlsx,7011,24,30,300,15,4,-1.0
ticks_20251002.xlsx,7011,26,60,300,15,4,-8.0
ticks_20251002.xlsx,7011,26,90,300,15,4,32.0
ticks_20251002.xlsx,7011,14,30,600,15,4,-17.0
ticks_20251002.xlsx,7011,20,60,600,15,4,4.0
ticks_20251002.xlsx,7011,14,90,600,15,4,-7.0
ticks_20251002.xlsx,7011,18,30,900,15,4,-2.0
ticks_20251002.xlsx,7011,16,60,900,15,4,17.0
ticks_20251002.xlsx,7011,8,90,900,15,4,30.0
ticks_20251002.xlsx,7011,100,30,300,30,4,-42.0
ticks_20251002.xlsx,7011,48,60,300,30,4,6.0
ticks_20251002.xlsx,7011,44,90,300,30,4,21.0
ticks_20251002.xlsx,7011,64,30,600,30,4,-21.0
ticks_20251002.xlsx,7011,36,60,600,30,4,1.0
ticks_20251002.xlsx,7011,24,90,600,30,4,-5.0
ticks_20251002.xlsx,7011,46,30,900,30,4,25.0
ticks_20251002.xlsx,7011,34,60,900,30,4,35.0
ticks_20251002.xlsx,7011,18,90,900,30,4,27.0
ticks_20251002.xlsx,7011,100,30,300,45,4,-55.0
ticks_20251002.xlsx,7011,84,60,300,45,4,-22.0
ticks_20251002.xlsx,7011,64,90,300,45,4,0.0
ticks_20251002.xlsx,7011,92,30,600,45,4,-16.0
ticks_20251002.xlsx,7011,58,60,600,45,4,8.0
ticks_20251002.xlsx,7011,42,90,600,45,4,-1.0
ticks_20251002.xlsx,7011,68,30,900,45,4,27.0
ticks_20251002.xlsx,7011,50,60,900,45,4,41.0
ticks_20251002.xlsx,7011,32,90,900,45,4,45.0
ticks_20251002.xlsx,7011,4,30,300,15,7,-14.0
ticks_20251002.xlsx,7011,2,60,300,15,7,33.0
ticks_20251002.xlsx,7011,4,90,300,15,7,-4.0
ticks_20251002.xlsx,7011,4,30,600,15,7,-12.0
ticks_20251002.xlsx,7011,8,60,600,15,7,25.0
ticks_20251002.xlsx,7011,4,90,600,15,7,-1.0
ticks_20251002.xlsx,7011,4,30,900,15,7,17.0
ticks_20251002.xlsx,7011,4,60,900,15,7,27.0
ticks_20251002.xlsx,7011,0,90,900,15,7,0.0
ticks_20251002.xlsx,7011,18,30,300,30,7,-42.0
ticks_20251002.xlsx,7011,12,60,300,30,7,-2.0
ticks_20251002.xlsx,7011,12,90,300,30,7,31.0
ticks_20251002.xlsx,7011,10,30,600,30,7,-23.0
ticks_20251002.xlsx,7011,16,60,600,30,7,-4.0
ticks_20251002.xlsx,7011,10,90,600,30,7,8.0
ticks_20251002.xlsx,7011,10,30,900,30,7,-1.0
ticks_20251002.xlsx,7011,10,60,900,30,7,34.0
ticks_20251002.xlsx,7011,6,90,900,30,7,33.0
ticks_20251002.xlsx,7011,32,30,300,45,7,-42.0
ticks_20251002.xlsx,7011,24,60,300,45,7,1.0
ticks_20251002.xlsx,7011,22,90,300,45,7,30.0
ticks_20251002.xlsx,7011,20,30,600,45,7,-30.0
ticks_20251002.xlsx,7011,20,60,600,45,7,5.0
ticks_20251002.xlsx,7011,18,90,600,45,7,-12.0
ticks_20251002.xlsx,7011,24,30,900,45,7,17.0
ticks_20251002.xlsx,7011,18,60,900,45,7,28.0
ticks_20251002.xlsx,7011,12,90,900,45,7,38.0
