file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20250917.xlsx,7011,100,30,300,15,1,-38.0
ticks_20250917.xlsx,7011,100,60,300,15,1,-14.0
ticks_20250917.xlsx,7011,100,90,300,15,1,-21.0
ticks_20250917.xlsx,7011,100,30,600,15,1,-8.0
ticks_20250917.xlsx,7011,98,60,600,15,1,-23.0
ticks_20250917.xlsx,7011,86,90,600,15,1,-45.0
ticks_20250917.xlsx,7011,80,30,900,15,1,-4.0
ticks_20250917.xlsx,7011,72,60,900,15,1,-19.0
ticks_20250917.xlsx,7011,64,90,900,15,1,-38.0
ticks_20250917.xlsx,7011,100,30,300,30,1,-40.0
ticks_20250917.xlsx,7011,100,60,300,30,1,-17.0
ticks_20250917.xlsx,7011,100,90,300,30,1,-24.0
ticks_20250917.xlsx,7011,100,30,600,30,1,-12.0
ticks_20250917.xlsx,7011,100,60,600,30,1,-23.0
ticks_20250917.xlsx,7011,94,90,600,30,1,-27.0
ticks_20250917.xlsx,7011,94,30,900,30,1,-6.0
ticks_20250917.xlsx,7011,76,60,900,30,1,-24.0
ticks_20250917.xlsx,7011,66,90,900,30,1,-36.0
ticks_20250917.xlsx,7011,100,30,300,45,1,-40.0
ticks_20250917.xlsx,7011,100,60,300,45,1,-26.0
ticks_20250917.xlsx,7011,100,90,300,45,1,-26.0
ticks_20250917.xlsx,7011,100,30,600,45,1,-7.0
ticks_20250917.xlsx,7011,100,60,600,45,1,-25.0
ticks_20250917.xlsx,7011,98,90,600,45,1,-32.0
ticks_20250917.xlsx,7011,98,30,900,45,1,-3.0
ticks_20250917.xlsx,7011,78,60,900,45,1,-26.0
ticks_20250917.xlsx,7011,68,90,900,45,1,-40.0
ticks_20250917.xlsx,7011,12,30,300,15,4,-11.0
ticks_20250917.xlsx,7011,12,60,300,15,4,-14.0
ticks_20250917.xlsx,7011,4,90,300,15,4,-1.0
ticks_20250917.xlsx,7011,12,30,600,15,4,-21.0
ticks_20250917.xlsx,7011,16,60,600,15,4,-15.0
ticks_20250917.xlsx,7011,10,90,600,15,4,-8.0
ticks_20250917.xlsx,7011,18,30,900,15,4,-23.0
ticks_20250917.xlsx,7011,12,60,900,15,4,-16.0
ticks_20250917.xlsx,7011,4,90,900,15,4,-11.0
ticks_20250917.xlsx,7011,62,30,300,30,4,-19.0
ticks_20250917.xlsx,7011,30,60,300,30,4,-28.0
ticks_20250917.xlsx,7011,16,90,300,30,4,-11.0
ticks_20250917.xlsx,7011,30,30,600,30,4,-31.0
ticks_20250917.xlsx,7011,32,60,600,30,4,-32.0
ticks_20250917.xlsx,7011,22,90,600,30,4,-9.0
ticks_20250917.xlsx,7011,24,30,900,30,4,-36.0
ticks_20250917.xlsx,7011,24,60,900,30,4,-33.0
ticks_20250917.xlsx,7011,18,90,900,30,4,-32.0
ticks_20250917.xlsx,7011,68,30,300,45,4,-22.0
ticks_20250917.xlsx,7011,54,60,300,45,4,-17.0
ticks_20250917.xlsx,7011,30,90,300,45,4,-32.0
ticks_20250917.xlsx,7011,46,30,600,45,4,-34.0
ticks_20250917.xlsx,7011,40,60,600,45,4,-44.0
ticks_20250917.xlsx,7011,30,90,600,45,4,-25.0
ticks_20250917.xlsx,7011,42,30,900,45,4,-48.0
ticks_20250917.xlsx,7011,30,60,900,45,4,-28.0
ticks_20250917.xlsx,7011,24,90,900,45,4,-52.0
ticks_20250917.xlsx,7011,2,30,300,15,7,3.0
ticks_20250917.xlsx,7011,4,60,300,15,7,2.0
ticks_20250917.xlsx,7011,0,90,300,15,7,0.0
ticks_20250917.xlsx,7011,2,30,600,15,7,1.0
ticks_20250917.xlsx,7011,4,60,600,15,7,2.0
ticks_20250917.xlsx,7011,0,90,600,15,7,0.0
ticks_20250917.xlsx,7011,2,30,900,15,7,1.0
ticks_20250917.xlsx,7011,4,60,900,15,7,2.0
ticks_20250917.xlsx,7011,0,90,900,15,7,0.0
ticks_20250917.xlsx,7011,6,30,300,30,7,-3.0
ticks_20250917.xlsx,7011,8,60,300,30,7,-2.0
ticks_20250917.xlsx,7011,2,90,300,30,7,1.0
ticks_20250917.xlsx,7011,4,30,600,30,7,-3.0
ticks_20250917.xlsx,7011,10,60,600,30,7,-7.0
ticks_20250917.xlsx,7011,4,90,600,30,7,-4.0
ticks_20250917.xlsx,7011,6,30,900,30,7,-7.0
ticks_20250917.xlsx,7011,10,60,900,30,7,-11.0
ticks_20250917.xlsx,7011,2,90,900,30,7,-2.0
ticks_20250917.xlsx,7011,12,30,300,45,7,-1.0
ticks_20250917.xlsx,7011,12,60,300,45,7,-13.0
ticks_20250917.xlsx,7011,8,90,300,45,7,-8.0
ticks_20250917.xlsx,7011,12,30,600,45,7,-5.0
ticks_20250917.xlsx,7011,16,60,600,45,7,-20.0
ticks_20250917.xlsx,7011,10,90,600,45,7,-16.0
ticks_20250917.xlsx,7011,12,30,900,45,7,-10.0
ticks_20250917.xlsx,7011,18,60,900,45,7,-25.0
ticks_20250917.xlsx,7011,10,90,900,45,7,-28.0
