file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20251113.xlsx,7011,100,30,300,15,1,-32.0
ticks_20251113.xlsx,7011,100,60,300,15,1,-55.0
ticks_20251113.xlsx,7011,100,90,300,15,1,-60.0
ticks_20251113.xlsx,7011,100,30,600,15,1,-35.0
ticks_20251113.xlsx,7011,100,60,600,15,1,-68.0
ticks_20251113.xlsx,7011,100,90,600,15,1,-53.0
ticks_20251113.xlsx,7011,100,30,900,15,1,-64.0
ticks_20251113.xlsx,7011,100,60,900,15,1,-76.0
ticks_20251113.xlsx,7011,88,90,900,15,1,-47.0
ticks_20251113.xlsx,7011,100,30,300,30,1,-28.0
ticks_20251113.xlsx,7011,100,60,300,30,1,-61.0
ticks_20251113.xlsx,7011,100,90,300,30,1,-58.0
ticks_20251113.xlsx,7011,100,30,600,30,1,-40.0
ticks_20251113.xlsx,7011,100,60,600,30,1,-78.0
ticks_20251113.xlsx,7011,100,90,600,30,1,-58.0
ticks_20251113.xlsx,7011,100,30,900,30,1,-63.0
ticks_20251113.xlsx,7011,100,60,900,30,1,-75.0
ticks_20251113.xlsx,7011,90,90,900,30,1,-48.0
ticks_20251113.xlsx,7011,100,30,300,45,1,-28.0
ticks_20251113.xlsx,7011,100,60,300,45,1,-61.0
ticks_20251113.xlsx,7011,100,90,300,45,1,-58.0
ticks_20251113.xlsx,7011,100,30,600,45,1,-40.0
ticks_20251113.xlsx,7011,100,60,600,45,1,-74.0
ticks_20251113.xlsx,7011,100,90,600,45,1,-58.0
ticks_20251113.xlsx,7011,100,30,900,45,1,-63.0
ticks_20251113.xlsx,7011,100,60,900,45,1,-69.0
ticks_20251113.xlsx,7011,92,90,900,45,1,-48.0
ticks_20251113.xlsx,7011,54,30,300,15,4,-56.0
ticks_20251113.xlsx,7011,38,60,300,15,4,-43.0
ticks_20251113.xlsx,7011,34,90,300,15,4,14.0
ticks_20251113.xlsx,7011,32,30,600,15,4,-30.0
ticks_20251113.xlsx,7011,28,60,600,15,4,-20.0
ticks_20251113.xlsx,7011,18,90,600,15,4,-5.0
ticks_20251113.xlsx,7011,28,30,900,15,4,-49.0
ticks_20251113.xlsx,7011,18,60,900,15,4,-14.0
ticks_20251113.xlsx,7011,20,90,900,15,4,18.0
ticks_20251113.xlsx,7011,86,30,300,30,4,-63.0
ticks_20251113.xlsx,7011,68,60,300,30,4,-72.0
ticks_20251113.xlsx,7011,74,90,300,30,4,-34.0
ticks_20251113.xlsx,7011,68,30,600,30,4,-53.0
ticks_20251113.xlsx,7011,46,60,600,30,4,-20.0
ticks_20251113.xlsx,7011,38,90,600,30,4,-12.0
ticks_20251113.xlsx,7011,56,30,900,30,4,-60.0
ticks_20251113.xlsx,7011,42,60,900,30,4,-17.0
ticks_20251113.xlsx,7011,38,90,900,30,4,-19.0
ticks_20251113.xlsx,7011,100,30,300,45,4,-31.0
ticks_20251113.xlsx,7011,98,60,300,45,4,-101.0
ticks_20251113.xlsx,7011,98,90,300,45,4,-61.0
ticks_20251113.xlsx,7011,90,30,600,45,4,-72.0
ticks_20251113.xlsx,7011,70,60,600,45,4,-54.0
ticks_20251113.xlsx,7011,60,90,600,45,4,-44.0
ticks_20251113.xlsx,7011,100,30,900,45,4,-83.0
ticks_20251113.xlsx,7011,62,60,900,45,4,-26.0
ticks_20251113.xlsx,7011,46,90,900,45,4,-14.0
ticks_20251113.xlsx,7011,16,30,300,15,7,-8.0
ticks_20251113.xlsx,7011,16,60,300,15,7,-16.0
ticks_20251113.xlsx,7011,14,90,300,15,7,21.0
ticks_20251113.xlsx,7011,8,30,600,15,7,-17.0
ticks_20251113.xlsx,7011,10,60,600,15,7,-39.0
ticks_20251113.xlsx,7011,6,90,600,15,7,10.0
ticks_20251113.xlsx,7011,8,30,900,15,7,-10.0
ticks_20251113.xlsx,7011,10,60,900,15,7,-17.0
ticks_20251113.xlsx,7011,6,90,900,15,7,10.0
ticks_20251113.xlsx,7011,40,30,300,30,7,-36.0
ticks_20251113.xlsx,7011,26,60,300,30,7,-39.0
ticks_20251113.xlsx,7011,22,90,300,30,7,10.0
ticks_20251113.xlsx,7011,10,30,600,30,7,-2.0
ticks_20251113.xlsx,7011,18,60,600,30,7,-41.0
ticks_20251113.xlsx,7011,12,90,600,30,7,-20.0
ticks_20251113.xlsx,7011,14,30,900,30,7,-28.0
ticks_20251113.xlsx,7011,16,60,900,30,7,-39.0
ticks_20251113.xlsx,7011,14,90,900,30,7,-21.0
ticks_20251113.xlsx,7011,52,30,300,45,7,-45.0
ticks_20251113.xlsx,7011,38,60,300,45,7,-71.0
ticks_20251113.xlsx,7011,24,90,300,45,7,6.0
ticks_20251113.xlsx,7011,18,30,600,45,7,-12.0
ticks_20251113.xlsx,7011,24,60,600,45,7,-30.0
ticks_20251113.xlsx,7011,18,90,600,45,7,-18.0
ticks_20251113.xlsx,7011,22,30,900,45,7,-40.0
ticks_20251113.xlsx,7011,22,60,900,45,7,-34.0
ticks_20251113.xlsx,7011,20,90,900,45,7,-26.0
