file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20251027.xlsx,7011,100,30,300,15,1,32.0
ticks_20251027.xlsx,7011,100,60,300,15,1,50.0
ticks_20251027.xlsx,7011,100,90,300,15,1,21.0
ticks_20251027.xlsx,7011,100,30,600,15,1,49.0
ticks_20251027.xlsx,7011,100,60,600,15,1,17.0
ticks_20251027.xlsx,7011,100,90,600,15,1,-6.0
ticks_20251027.xlsx,7011,100,30,900,15,1,-29.0
ticks_20251027.xlsx,7011,96,60,900,15,1,-12.0
ticks_20251027.xlsx,7011,82,90,900,15,1,-19.0
ticks_20251027.xlsx,7011,100,30,300,30,1,33.0
ticks_20251027.xlsx,7011,100,60,300,30,1,50.0
ticks_20251027.xlsx,7011,100,90,300,30,1,23.0
ticks_20251027.xlsx,7011,100,30,600,30,1,49.0
ticks_20251027.xlsx,7011,100,60,600,30,1,7.0
ticks_20251027.xlsx,7011,100,90,600,30,1,-6.0
ticks_20251027.xlsx,7011,100,30,900,30,1,-29.0
ticks_20251027.xlsx,7011,96,60,900,30,1,-12.0
ticks_20251027.xlsx,7011,84,90,900,30,1,-27.0
ticks_20251027.xlsx,7011,100,30,300,45,1,33.0
ticks_20251027.xlsx,7011,100,60,300,45,1,50.0
ticks_20251027.xlsx,7011,100,90,300,45,1,23.0
ticks_20251027.xlsx,7011,100,30,600,45,1,49.0
ticks_20251027.xlsx,7011,100,60,600,45,1,7.0
ticks_20251027.xlsx,7011,100,90,600,45,1,-6.0
ticks_20251027.xlsx,7011,100,30,900,45,1,-29.0
ticks_20251027.xlsx,7011,96,60,900,45,1,-12.0
ticks_20251027.xlsx,7011,84,90,900,45,1,-27.0
ticks_20251027.xlsx,7011,48,30,300,15,4,-20.0
ticks_20251027.xlsx,7011,28,60,300,15,4,-9.0
ticks_20251027.xlsx,7011,16,90,300,15,4,116.0
ticks_20251027.xlsx,7011,18,30,600,15,4,22.0
ticks_20251027.xlsx,7011,16,60,600,15,4,36.0
ticks_20251027.xlsx,7011,16,90,600,15,4,82.0
ticks_20251027.xlsx,7011,36,30,900,15,4,30.0
ticks_20251027.xlsx,7011,14,60,900,15,4,84.0
ticks_20251027.xlsx,7011,12,90,900,15,4,49.0
ticks_20251027.xlsx,7011,98,30,300,30,4,-53.0
ticks_20251027.xlsx,7011,64,60,300,30,4,59.0
ticks_20251027.xlsx,7011,56,90,300,30,4,53.0
ticks_20251027.xlsx,7011,56,30,600,30,4,40.0
ticks_20251027.xlsx,7011,38,60,600,30,4,25.0
ticks_20251027.xlsx,7011,36,90,600,30,4,39.0
ticks_20251027.xlsx,7011,72,30,900,30,4,-22.0
ticks_20251027.xlsx,7011,38,60,900,30,4,24.0
ticks_20251027.xlsx,7011,18,90,900,30,4,43.0
ticks_20251027.xlsx,7011,100,30,300,45,4,3.0
ticks_20251027.xlsx,7011,86,60,300,45,4,42.0
ticks_20251027.xlsx,7011,70,90,300,45,4,25.0
ticks_20251027.xlsx,7011,70,30,600,45,4,43.0
ticks_20251027.xlsx,7011,64,60,600,45,4,16.0
ticks_20251027.xlsx,7011,46,90,600,45,4,53.0
ticks_20251027.xlsx,7011,96,30,900,45,4,-38.0
ticks_20251027.xlsx,7011,56,60,900,45,4,32.0
ticks_20251027.xlsx,7011,34,90,900,45,4,14.0
ticks_20251027.xlsx,7011,10,30,300,15,7,22.0
ticks_20251027.xlsx,7011,2,60,300,15,7,38.0
ticks_20251027.xlsx,7011,4,90,300,15,7,50.0
ticks_20251027.xlsx,7011,6,30,600,15,7,50.0
ticks_20251027.xlsx,7011,6,60,600,15,7,17.0
ticks_20251027.xlsx,7011,6,90,600,15,7,8.0
ticks_20251027.xlsx,7011,14,30,900,15,7,66.0
ticks_20251027.xlsx,7011,2,60,900,15,7,16.0
ticks_20251027.xlsx,7011,6,90,900,15,7,-31.0
ticks_20251027.xlsx,7011,32,30,300,30,7,10.0
ticks_20251027.xlsx,7011,28,60,300,30,7,37.0
ticks_20251027.xlsx,7011,16,90,300,30,7,79.0
ticks_20251027.xlsx,7011,24,30,600,30,7,61.0
ticks_20251027.xlsx,7011,20,60,600,30,7,21.0
ticks_20251027.xlsx,7011,18,90,600,30,7,69.0
ticks_20251027.xlsx,7011,24,30,900,30,7,35.0
ticks_20251027.xlsx,7011,14,60,900,30,7,73.0
ticks_20251027.xlsx,7011,12,90,900,30,7,49.0
ticks_20251027.xlsx,7011,48,30,300,45,7,55.0
ticks_20251027.xlsx,7011,42,60,300,45,7,19.0
ticks_20251027.xlsx,7011,34,90,300,45,7,74.0
ticks_20251027.xlsx,7011,28,30,600,45,7,58.0
ticks_20251027.xlsx,7011,28,60,600,45,7,23.0
ticks_20251027.xlsx,7011,24,90,600,45,7,56.0
ticks_20251027.xlsx,7011,34,30,900,45,7,15.0
ticks_20251027.xlsx,7011,16,60,900,45,7,68.0
ticks_20251027.xlsx,7011,18,90,900,45,7,27.0
