file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20251106.xlsx,7011,100,30,300,15,1,14.0
ticks_20251106.xlsx,7011,100,60,300,15,1,-21.0
ticks_20251106.xlsx,7011,100,90,300,15,1,49.0
ticks_20251106.xlsx,7011,100,30,600,15,1,-68.0
ticks_20251106.xlsx,7011,100,60,600,15,1,-45.0
ticks_20251106.xlsx,7011,100,90,600,15,1,-66.0
ticks_20251106.xlsx,7011,100,30,900,15,1,-74.0
ticks_20251106.xlsx,7011,96,60,900,15,1,-44.0
ticks_20251106.xlsx,7011,84,90,900,15,1,-75.0
ticks_20251106.xlsx,7011,100,30,300,30,1,14.0
ticks_20251106.xlsx,7011,100,60,300,30,1,-22.0
ticks_20251106.xlsx,7011,100,90,300,30,1,61.0
ticks_20251106.xlsx,7011,100,30,600,30,1,-68.0
ticks_20251106.xlsx,7011,100,60,600,30,1,-54.0
ticks_20251106.xlsx,7011,100,90,600,30,1,-62.0
ticks_20251106.xlsx,7011,100,30,900,30,1,-73.0
ticks_20251106.xlsx,7011,100,60,900,30,1,-50.0
ticks_20251106.xlsx,7011,90,90,900,30,1,-84.0
ticks_20251106.xlsx,7011,100,30,300,45,1,14.0
ticks_20251106.xlsx,7011,100,60,300,45,1,-22.0
ticks_20251106.xlsx,7011,100,90,300,45,1,61.0
ticks_20251106.xlsx,7011,100,30,600,45,1,-68.0
ticks_20251106.xlsx,7011,100,60,600,45,1,-54.0
ticks_20251106.xlsx,7011,100,90,600,45,1,-62.0
ticks_20251106.xlsx,7011,100,30,900,45,1,-73.0
ticks_20251106.xlsx,7011,100,60,900,45,1,-50.0
ticks_20251106.xlsx,7011,90,90,900,45,1,-84.0
ticks_20251106.xlsx,7011,44,30,300,15,4,-28.0
ticks_20251106.xlsx,7011,42,60,300,15,4,-2.0
ticks_20251106.xlsx,7011,22,90,300,15,4,-19.0
ticks_20251106.xlsx,7011,46,30,600,15,4,-22.0
ticks_20251106.xlsx,7011,34,60,600,15,4,-40.0
ticks_20251106.xlsx,7011,26,90,600,15,4,-21.0
ticks_20251106.xlsx,7011,38,30,900,15,4,-39.0
ticks_20251106.xlsx,7011,20,60,900,15,4,-32.0
ticks_20251106.xlsx,7011,28,90,900,15,4,-50.0
ticks_20251106.xlsx,7011,100,30,300,30,4,35.0
ticks_20251106.xlsx,7011,78,60,300,30,4,-55.0
ticks_20251106.xlsx,7011,56,90,300,30,4,59.0
ticks_20251106.xlsx,7011,100,30,600,30,4,-79.0
ticks_20251106.xlsx,7011,64,60,600,30,4,-71.0
ticks_20251106.xlsx,7011,62,90,600,30,4,-74.0
ticks_20251106.xlsx,7011,92,30,900,30,4,-79.0
ticks_20251106.xlsx,7011,48,60,900,30,4,-60.0
ticks_20251106.xlsx,7011,40,90,900,30,4,-81.0
ticks_20251106.xlsx,7011,100,30,300,45,4,-8.0
ticks_20251106.xlsx,7011,100,60,300,45,4,-6.0
ticks_20251106.xlsx,7011,98,90,300,45,4,15.0
ticks_20251106.xlsx,7011,100,30,600,45,4,-51.0
ticks_20251106.xlsx,7011,86,60,600,45,4,-68.0
ticks_20251106.xlsx,7011,86,90,600,45,4,-54.0
ticks_20251106.xlsx,7011,100,30,900,45,4,-51.0
ticks_20251106.xlsx,7011,70,60,900,45,4,-32.0
ticks_20251106.xlsx,7011,58,90,900,45,4,-82.0
ticks_20251106.xlsx,7011,10,30,300,15,7,-42.0
ticks_20251106.xlsx,7011,10,60,300,15,7,-23.0
ticks_20251106.xlsx,7011,6,90,300,15,7,-5.0
ticks_20251106.xlsx,7011,18,30,600,15,7,-13.0
ticks_20251106.xlsx,7011,8,60,600,15,7,3.0
ticks_20251106.xlsx,7011,6,90,600,15,7,-22.0
ticks_20251106.xlsx,7011,8,30,900,15,7,-28.0
ticks_20251106.xlsx,7011,4,60,900,15,7,-20.0
ticks_20251106.xlsx,7011,10,90,900,15,7,-25.0
ticks_20251106.xlsx,7011,32,30,300,30,7,2.0
ticks_20251106.xlsx,7011,26,60,300,30,7,-49.0
ticks_20251106.xlsx,7011,16,90,300,30,7,-11.0
ticks_20251106.xlsx,7011,32,30,600,30,7,-14.0
ticks_20251106.xlsx,7011,18,60,600,30,7,7.0
ticks_20251106.xlsx,7011,16,90,600,30,7,14.0
ticks_20251106.xlsx,7011,16,30,900,30,7,-41.0
ticks_20251106.xlsx,7011,14,60,900,30,7,-29.0
ticks_20251106.xlsx,7011,12,90,900,30,7,-17.0
ticks_20251106.xlsx,7011,38,30,300,45,7,-1.0
ticks_20251106.xlsx,7011,42,60,300,45,7,-22.0
ticks_20251106.xlsx,7011,30,90,300,45,7,-38.0
ticks_20251106.xlsx,7011,40,30,600,45,7,-16.0
ticks_20251106.xlsx,7011,30,60,600,45,7,-35.0
ticks_20251106.xlsx,7011,24,90,600,45,7,-10.0
ticks_20251106.xlsx,7011,30,30,900,45,7,-54.0
ticks_20251106.xlsx,7011,20,60,900,45,7,-39.0
ticks_20251106.xlsx,7011,20,90,900,45,7,-40.0
