file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20251120.xlsx,7011,100,30,300,15,1,96.0
ticks_20251120.xlsx,7011,100,60,300,15,1,128.0
ticks_20251120.xlsx,7011,100,90,300,15,1,88.0
ticks_20251120.xlsx,7011,100,30,600,15,1,69.0
ticks_20251120.xlsx,7011,100,60,600,15,1,167.0
ticks_20251120.xlsx,7011,94,90,600,15,1,81.0
ticks_20251120.xlsx,7011,100,30,900,15,1,54.0
ticks_20251120.xlsx,7011,96,60,900,15,1,12.0
ticks_20251120.xlsx,7011,76,90,900,15,1,9.0
ticks_20251120.xlsx,7011,100,30,300,30,1,96.0
ticks_20251120.xlsx,7011,100,60,300,30,1,128.0
ticks_20251120.xlsx,7011,100,90,300,30,1,88.0
ticks_20251120.xlsx,7011,100,30,600,30,1,69.0
ticks_20251120.xlsx,7011,100,60,600,30,1,169.0
ticks_20251120.xlsx,7011,94,90,600,30,1,81.0
ticks_20251120.xlsx,7011,100,30,900,30,1,54.0
ticks_20251120.xlsx,7011,100,60,900,30,1,36.0
ticks_20251120.xlsx,7011,82,90,900,30,1,-5.0
ticks_20251120.xlsx,7011,100,30,300,45,1,96.0
ticks_20251120.xlsx,7011,100,60,300,45,1,128.0
ticks_20251120.xlsx,7011,100,90,300,45,1,88.0
ticks_20251120.xlsx,7011,100,30,600,45,1,69.0
ticks_20251120.xlsx,7011,100,60,600,45,1,169.0
ticks_20251120.xlsx,7011,94,90,600,45,1,81.0
ticks_20251120.xlsx,7011,100,30,900,45,1,54.0
ticks_20251120.xlsx,7011,100,60,900,45,1,36.0
ticks_20251120.xlsx,7011,82,90,900,45,1,-5.0
ticks_20251120.xlsx,7011,64,30,300,15,4,127.0
ticks_20251120.xlsx,7011,42,60,300,15,4,183.0
ticks_20251120.xlsx,7011,38,90,300,15,4,-7.0
ticks_20251120.xlsx,7011,56,30,600,15,4,81.0
ticks_20251120.xlsx,7011,24,60,600,15,4,142.0
ticks_20251120.xlsx,7011,28,90,600,15,4,61.0
ticks_20251120.xlsx,7011,40,30,900,15,4,8.0
ticks_20251120.xlsx,7011,22,60,900,15,4,92.0
ticks_20251120.xlsx,7011,22,90,900,15,4,54.0
ticks_20251120.xlsx,7011,100,30,300,30,4,146.0
ticks_20251120.xlsx,7011,88,60,300,30,4,173.0
ticks_20251120.xlsx,7011,82,90,300,30,4,111.0
ticks_20251120.xlsx,7011,100,30,600,30,4,70.0
ticks_20251120.xlsx,7011,58,60,600,30,4,166.0
ticks_20251120.xlsx,7011,42,90,600,30,4,75.0
ticks_20251120.xlsx,7011,84,30,900,30,4,0.0
ticks_20251120.xlsx,7011,54,60,900,30,4,60.0
ticks_20251120.xlsx,7011,40,90,900,30,4,18.0
ticks_20251120.xlsx,7011,100,30,300,45,4,110.0
ticks_20251120.xlsx,7011,100,60,300,45,4,178.0
ticks_20251120.xlsx,7011,100,90,300,45,4,104.0
ticks_20251120.xlsx,7011,100,30,600,45,4,78.0
ticks_20251120.xlsx,7011,86,60,600,45,4,145.0
ticks_20251120.xlsx,7011,58,90,600,45,4,76.0
ticks_20251120.xlsx,7011,100,30,900,45,4,47.0
ticks_20251120.xlsx,7011,76,60,900,45,4,32.0
ticks_20251120.xlsx,7011,54,90,900,45,4,0.0
ticks_20251120.xlsx,7011,12,30,300,15,7,139.0
ticks_20251120.xlsx,7011,14,60,300,15,7,161.0
ticks_20251120.xlsx,7011,8,90,300,15,7,59.0
ticks_20251120.xlsx,7011,12,30,600,15,7,27.0
ticks_20251120.xlsx,7011,8,60,600,15,7,67.0
ticks_20251120.xlsx,7011,6,90,600,15,7,7.0
ticks_20251120.xlsx,7011,12,30,900,15,7,2.0
ticks_20251120.xlsx,7011,10,60,900,15,7,41.0
ticks_20251120.xlsx,7011,4,90,900,15,7,12.0
ticks_20251120.xlsx,7011,40,30,300,30,7,115.0
ticks_20251120.xlsx,7011,28,60,300,30,7,163.0
ticks_20251120.xlsx,7011,20,90,300,30,7,119.0
ticks_20251120.xlsx,7011,30,30,600,30,7,67.0
ticks_20251120.xlsx,7011,18,60,600,30,7,149.0
ticks_20251120.xlsx,7011,12,90,600,30,7,73.0
ticks_20251120.xlsx,7011,30,30,900,30,7,44.0
ticks_20251120.xlsx,7011,22,60,900,30,7,63.0
ticks_20251120.xlsx,7011,16,90,900,30,7,71.0
ticks_20251120.xlsx,7011,62,30,300,45,7,149.0
ticks_20251120.xlsx,7011,48,60,300,45,7,171.0
ticks_20251120.xlsx,7011,42,90,300,45,7,110.0
ticks_20251120.xlsx,7011,44,30,600,45,7,68.0
ticks_20251120.xlsx,7011,28,60,600,45,7,134.0
ticks_20251120.xlsx,7011,22,90,600,45,7,104.0
ticks_20251120.xlsx,7011,50,30,900,45,7,31.0
ticks_20251120.xlsx,7011,30,60,900,45,7,76.0
ticks_20251120.xlsx,7011,26,90,900,45,7,51.0
