file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20251031.xlsx,7011,100,30,300,15,1,4.0
ticks_20251031.xlsx,7011,100,60,300,15,1,7.0
ticks_20251031.xlsx,7011,100,90,300,15,1,-17.0
ticks_20251031.xlsx,7011,100,30,600,15,1,-18.0
ticks_20251031.xlsx,7011,100,60,600,15,1,-63.0
ticks_20251031.xlsx,7011,100,90,600,15,1,-73.0
ticks_20251031.xlsx,7011,100,30,900,15,1,-53.0
ticks_20251031.xlsx,7011,100,60,900,15,1,-71.0
ticks_20251031.xlsx,7011,96,90,900,15,1,-65.0
ticks_20251031.xlsx,7011,100,30,300,30,1,4.0
ticks_20251031.xlsx,7011,100,60,300,30,1,7.0
ticks_20251031.xlsx,7011,100,90,300,30,1,-17.0
ticks_20251031.xlsx,7011,100,30,600,30,1,-20.0
ticks_20251031.xlsx,7011,100,60,600,30,1,-63.0
ticks_20251031.xlsx,7011,100,90,600,30,1,-73.0
ticks_20251031.xlsx,7011,100,30,900,30,1,-53.0
ticks_20251031.xlsx,7011,100,60,900,30,1,-71.0
ticks_20251031.xlsx,7011,96,90,900,30,1,-65.0
ticks_20251031.xlsx,7011,100,30,300,45,1,4.0
ticks_20251031.xlsx,7011,100,60,300,45,1,7.0
ticks_20251031.xlsx,7011,100,90,300,45,1,-17.0
ticks_20251031.xlsx,7011,100,30,600,45,1,-20.0
ticks_20251031.xlsx,7011,100,60,600,45,1,-63.0
ticks_20251031.xlsx,7011,100,90,600,45,1,-74.0
ticks_20251031.xlsx,7011,100,30,900,45,1,-53.0
ticks_20251031.xlsx,7011,100,60,900,45,1,-71.0
ticks_20251031.xlsx,7011,96,90,900,45,1,-65.0
ticks_20251031.xlsx,7011,86,30,300,15,4,0.0
ticks_20251031.xlsx,7011,62,60,300,15,4,5.0
ticks_20251031.xlsx,7011,48,90,300,15,4,-66.0
ticks_20251031.xlsx,7011,78,30,600,15,4,-27.0
ticks_20251031.xlsx,7011,42,60,600,15,4,-34.0
ticks_20251031.xlsx,7011,32,90,600,15,4,-43.0
ticks_20251031.xlsx,7011,50,30,900,15,4,-13.0
ticks_20251031.xlsx,7011,36,60,900,15,4,-3.0
ticks_20251031.xlsx,7011,30,90,900,15,4,-120.0
ticks_20251031.xlsx,7011,100,30,300,30,4,25.0
ticks_20251031.xlsx,7011,100,60,300,30,4,1.0
ticks_20251031.xlsx,7011,100,90,300,30,4,-83.0
ticks_20251031.xlsx,7011,100,30,600,30,4,-26.0
ticks_20251031.xlsx,7011,84,60,600,30,4,-83.0
ticks_20251031.xlsx,7011,72,90,600,30,4,-75.0
ticks_20251031.xlsx,7011,100,30,900,30,4,-58.0
ticks_20251031.xlsx,7011,62,60,900,30,4,-6.0
ticks_20251031.xlsx,7011,48,90,900,30,4,-19.0
ticks_20251031.xlsx,7011,100,30,300,45,4,15.0
ticks_20251031.xlsx,7011,100,60,300,45,4,14.0
ticks_20251031.xlsx,7011,100,90,300,45,4,-54.0
ticks_20251031.xlsx,7011,100,30,600,45,4,1.0
ticks_20251031.xlsx,7011,98,60,600,45,4,-76.0
ticks_20251031.xlsx,7011,88,90,600,45,4,-114.0
ticks_20251031.xlsx,7011,100,30,900,45,4,-22.0
ticks_20251031.xlsx,7011,78,60,900,45,4,-45.0
ticks_20251031.xlsx,7011,70,90,900,45,4,-30.0
ticks_20251031.xlsx,7011,36,30,300,15,7,-54.0
ticks_20251031.xlsx,7011,12,60,300,15,7,-14.0
ticks_20251031.xlsx,7011,12,90,300,15,7,-49.0
ticks_20251031.xlsx,7011,26,30,600,15,7,-38.0
ticks_20251031.xlsx,7011,16,60,600,15,7,-62.0
ticks_20251031.xlsx,7011,8,90,600,15,7,-32.0
ticks_20251031.xlsx,7011,26,30,900,15,7,-85.0
ticks_20251031.xlsx,7011,14,60,900,15,7,-80.0
ticks_20251031.xlsx,7011,8,90,900,15,7,-56.0
ticks_20251031.xlsx,7011,80,30,300,30,7,-26.0
ticks_20251031.xlsx,7011,46,60,300,30,7,21.0
ticks_20251031.xlsx,7011,42,90,300,30,7,-79.0
ticks_20251031.xlsx,7011,52,30,600,30,7,21.0
ticks_20251031.xlsx,7011,34,60,600,30,7,-48.0
ticks_20251031.xlsx,7011,28,90,600,30,7,-109.0
ticks_20251031.xlsx,7011,46,30,900,30,7,-133.0
ticks_20251031.xlsx,7011,26,60,900,30,7,-136.0
ticks_20251031.xlsx,7011,14,90,900,30,7,-85.0
ticks_20251031.xlsx,7011,98,30,300,45,7,-43.0
ticks_20251031.xlsx,7011,76,60,300,45,7,44.0
ticks_20251031.xlsx,7011,66,90,300,45,7,3.0
ticks_20251031.xlsx,7011,68,30,600,45,7,2.0
ticks_20251031.xlsx,7011,48,60,600,45,7,-30.0
ticks_20251031.xlsx,7011,44,90,600,45,7,-73.0
ticks_20251031.xlsx,7011,68,30,900,45,7,-162.0
ticks_20251031.xlsx,7011,40,60,900,45,7,3.0
ticks_20251031.xlsx,7011,32,90,900,45,7,-92.0
