file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20250916.xlsx,7011,100,30,300,15,1,8.0
ticks_20250916.xlsx,7011,100,60,300,15,1,-26.0
ticks_20250916.xlsx,7011,100,90,300,15,1,-32.0
ticks_20250916.xlsx,7011,100,30,600,15,1,-2.0
ticks_20250916.xlsx,7011,100,60,600,15,1,-31.0
ticks_20250916.xlsx,7011,94,90,600,15,1,-23.0
ticks_20250916.xlsx,7011,100,30,900,15,1,-38.0
ticks_20250916.xlsx,7011,92,60,900,15,1,-47.0
ticks_20250916.xlsx,7011,86,90,900,15,1,-49.0
ticks_20250916.xlsx,7011,100,30,300,30,1,10.0
ticks_20250916.xlsx,7011,100,60,300,30,1,-17.0
ticks_20250916.xlsx,7011,100,90,300,30,1,-25.0
ticks_20250916.xlsx,7011,100,30,600,30,1,3.0
ticks_20250916.xlsx,7011,100,60,600,30,1,-32.0
ticks_20250916.xlsx,7011,100,90,600,30,1,-31.0
ticks_20250916.xlsx,7011,100,30,900,30,1,-38.0
ticks_20250916.xlsx,7011,100,60,900,30,1,-30.0
ticks_20250916.xlsx,7011,94,90,900,30,1,-52.0
ticks_20250916.xlsx,7011,100,30,300,45,1,10.0
ticks_20250916.xlsx,7011,100,60,300,45,1,-17.0
ticks_20250916.xlsx,7011,100,90,300,45,1,-25.0
ticks_20250916.xlsx,7011,100,30,600,45,1,3.0
ticks_20250916.xlsx,7011,100,60,600,45,1,-32.0
ticks_20250916.xlsx,7011,100,90,600,45,1,-32.0
ticks_20250916.xlsx,7011,100,30,900,45,1,-38.0
ticks_20250916.xlsx,7011,100,60,900,45,1,-43.0
ticks_20250916.xlsx,7011,96,90,900,45,1,-52.0
ticks_20250916.xlsx,7011,10,30,300,15,4,-10.0
ticks_20250916.xlsx,7011,18,60,300,15,4,7.0
ticks_20250916.xlsx,7011,16,90,300,15,4,-27.0
ticks_20250916.xlsx,7011,16,30,600,15,4,-11.0
ticks_20250916.xlsx,7011,14,60,600,15,4,-11.0
ticks_20250916.xlsx,7011,8,90,600,15,4,-8.0
ticks_20250916.xlsx,7011,12,30,900,15,4,-31.0
ticks_20250916.xlsx,7011,8,60,900,15,4,-26.0
ticks_20250916.xlsx,7011,8,90,900,15,4,-6.0
ticks_20250916.xlsx,7011,46,30,300,30,4,2.0
ticks_20250916.xlsx,7011,36,60,300,30,4,-24.0
ticks_20250916.xlsx,7011,24,90,300,30,4,-19.0
ticks_20250916.xlsx,7011,42,30,600,30,4,3.0
ticks_20250916.xlsx,7011,32,60,600,30,4,-34.0
ticks_20250916.xlsx,7011,22,90,600,30,4,-29.0
ticks_20250916.xlsx,7011,34,30,900,30,4,-36.0
ticks_20250916.xlsx,7011,18,60,900,30,4,-40.0
ticks_20250916.xlsx,7011,18,90,900,30,4,-36.0
ticks_20250916.xlsx,7011,62,30,300,45,4,-15.0
ticks_20250916.xlsx,7011,52,60,300,45,4,0.0
ticks_20250916.xlsx,7011,48,90,300,45,4,-22.0
ticks_20250916.xlsx,7011,58,30,600,45,4,-10.0
ticks_20250916.xlsx,7011,50,60,600,45,4,-24.0
ticks_20250916.xlsx,7011,38,90,600,45,4,-5.0
ticks_20250916.xlsx,7011,52,30,900,45,4,-34.0
ticks_20250916.xlsx,7011,34,60,900,45,4,-41.0
ticks_20250916.xlsx,7011,28,90,900,45,4,-60.0
ticks_20250916.xlsx,7011,2,30,300,15,7,-6.0
ticks_20250916.xlsx,7011,4,60,300,15,7,-9.0
ticks_20250916.xlsx,7011,6,90,300,15,7,-10.0
ticks_20250916.xlsx,7011,0,30,600,15,7,0.0
ticks_20250916.xlsx,7011,4,60,600,15,7,0.0
ticks_20250916.xlsx,7011,2,90,600,15,7,0.0
ticks_20250916.xlsx,7011,2,30,900,15,7,4.0
ticks_20250916.xlsx,7011,2,60,900,15,7,-5.0
ticks_20250916.xlsx,7011,2,90,900,15,7,0.0
ticks_20250916.xlsx,7011,12,30,300,30,7,8.0
ticks_20250916.xlsx,7011,6,60,300,30,7,-5.0
ticks_20250916.xlsx,7011,10,90,300,30,7,-31.0
ticks_20250916.xlsx,7011,8,30,600,30,7,10.0
ticks_20250916.xlsx,7011,6,60,600,30,7,-1.0
ticks_20250916.xlsx,7011,8,90,600,30,7,-16.0
ticks_20250916.xlsx,7011,10,30,900,30,7,-14.0
ticks_20250916.xlsx,7011,6,60,900,30,7,-8.0
ticks_20250916.xlsx,7011,4,90,900,30,7,-17.0
ticks_20250916.xlsx,7011,18,30,300,45,7,5.0
ticks_20250916.xlsx,7011,16,60,300,45,7,12.0
ticks_20250916.xlsx,7011,16,90,300,45,7,-11.0
ticks_20250916.xlsx,7011,20,30,600,45,7,-4.0
ticks_20250916.xlsx,7011,12,60,600,45,7,-8.0
ticks_20250916.xlsx,7011,12,90,600,45,7,-20.0
ticks_20250916.xlsx,7011,18,30,900,45,7,-18.0
ticks_20250916.xlsx,7011,12,60,900,45,7,-32.0
ticks_20250916.xlsx,7011,10,90,900,45,7,-29.0
