file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20251020.xlsx,7011,100,30,300,15,1,-34.0
ticks_20251020.xlsx,7011,100,60,300,15,1,-79.0
ticks_20251020.xlsx,7011,100,90,300,15,1,-31.0
ticks_20251020.xlsx,7011,100,30,600,15,1,51.0
ticks_20251020.xlsx,7011,94,60,600,15,1,7.0
ticks_20251020.xlsx,7011,86,90,600,15,1,4.0
ticks_20251020.xlsx,7011,100,30,900,15,1,-5.0
ticks_20251020.xlsx,7011,98,60,900,15,1,-52.0
ticks_20251020.xlsx,7011,82,90,900,15,1,-43.0
ticks_20251020.xlsx,7011,100,30,300,30,1,-50.0
ticks_20251020.xlsx,7011,100,60,300,30,1,-81.0
ticks_20251020.xlsx,7011,100,90,300,30,1,-35.0
ticks_20251020.xlsx,7011,100,30,600,30,1,45.0
ticks_20251020.xlsx,7011,98,60,600,30,1,4.0
ticks_20251020.xlsx,7011,90,90,600,30,1,-1.0
ticks_20251020.xlsx,7011,100,30,900,30,1,-3.0
ticks_20251020.xlsx,7011,98,60,900,30,1,-52.0
ticks_20251020.xlsx,7011,88,90,900,30,1,-50.0
ticks_20251020.xlsx,7011,100,30,300,45,1,-51.0
ticks_20251020.xlsx,7011,100,60,300,45,1,-81.0
ticks_20251020.xlsx,7011,100,90,300,45,1,-35.0
ticks_20251020.xlsx,7011,100,30,600,45,1,45.0
ticks_20251020.xlsx,7011,100,60,600,45,1,3.0
ticks_20251020.xlsx,7011,92,90,600,45,1,-3.0
ticks_20251020.xlsx,7011,100,30,900,45,1,-3.0
ticks_20251020.xlsx,7011,98,60,900,45,1,-52.0
ticks_20251020.xlsx,7011,88,90,900,45,1,-50.0
ticks_20251020.xlsx,7011,38,30,300,15,4,3.0
ticks_20251020.xlsx,7011,40,60,300,15,4,-70.0
ticks_20251020.xlsx,7011,26,90,300,15,4,-34.0
ticks_20251020.xlsx,7011,12,30,600,15,4,28.0
ticks_20251020.xlsx,7011,16,60,600,15,4,-42.0
ticks_20251020.xlsx,7011,18,90,600,15,4,-17.0
ticks_20251020.xlsx,7011,16,30,900,15,4,-1.0
ticks_20251020.xlsx,7011,22,60,900,15,4,-59.0
ticks_20251020.xlsx,7011,16,90,900,15,4,-42.0
ticks_20251020.xlsx,7011,72,30,300,30,4,23.0
ticks_20251020.xlsx,7011,70,60,300,30,4,-40.0
ticks_20251020.xlsx,7011,44,90,300,30,4,-5.0
ticks_20251020.xlsx,7011,50,30,600,30,4,57.0
ticks_20251020.xlsx,7011,30,60,600,30,4,-25.0
ticks_20251020.xlsx,7011,32,90,600,30,4,-44.0
ticks_20251020.xlsx,7011,54,30,900,30,4,8.0
ticks_20251020.xlsx,7011,40,60,900,30,4,-59.0
ticks_20251020.xlsx,7011,36,90,900,30,4,-43.0
ticks_20251020.xlsx,7011,100,30,300,45,4,22.0
ticks_20251020.xlsx,7011,90,60,300,45,4,-10.0
ticks_20251020.xlsx,7011,62,90,300,45,4,19.0
ticks_20251020.xlsx,7011,58,30,600,45,4,49.0
ticks_20251020.xlsx,7011,52,60,600,45,4,0.0
ticks_20251020.xlsx,7011,44,90,600,45,4,-13.0
ticks_20251020.xlsx,7011,68,30,900,45,4,-7.0
ticks_20251020.xlsx,7011,58,60,900,45,4,-69.0
ticks_20251020.xlsx,7011,50,90,900,45,4,-24.0
ticks_20251020.xlsx,7011,14,30,300,15,7,-14.0
ticks_20251020.xlsx,7011,18,60,300,15,7,-30.0
ticks_20251020.xlsx,7011,16,90,300,15,7,-32.0
ticks_20251020.xlsx,7011,6,30,600,15,7,-8.0
ticks_20251020.xlsx,7011,12,60,600,15,7,-23.0
ticks_20251020.xlsx,7011,10,90,600,15,7,-36.0
ticks_20251020.xlsx,7011,4,30,900,15,7,-15.0
ticks_20251020.xlsx,7011,8,60,900,15,7,-19.0
ticks_20251020.xlsx,7011,10,90,900,15,7,-41.0
ticks_20251020.xlsx,7011,30,30,300,30,7,-5.0
ticks_20251020.xlsx,7011,30,60,300,30,7,-56.0
ticks_20251020.xlsx,7011,20,90,300,30,7,-27.0
ticks_20251020.xlsx,7011,18,30,600,30,7,19.0
ticks_20251020.xlsx,7011,16,60,600,30,7,-34.0
ticks_20251020.xlsx,7011,14,90,600,30,7,-34.0
ticks_20251020.xlsx,7011,14,30,900,30,7,10.0
ticks_20251020.xlsx,7011,12,60,900,30,7,-41.0
ticks_20251020.xlsx,7011,12,90,900,30,7,-35.0
ticks_20251020.xlsx,7011,40,30,300,45,7,-3.0
ticks_20251020.xlsx,7011,40,60,300,45,7,-58.0
ticks_20251020.xlsx,7011,28,90,300,45,7,-23.0
ticks_20251020.xlsx,7011,24,30,600,45,7,20.0
ticks_20251020.xlsx,7011,24,60,600,45,7,-45.0
ticks_20251020.xlsx,7011,18,90,600,45,7,-30.0
ticks_20251020.xlsx,7011,18,30,900,45,7,3.0
ticks_20251020.xlsx,7011,18,60,900,45,7,-37.0
ticks_20251020.xlsx,7011,14,90,900,45,7,-35.0
