file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20251010.xlsx,7011,100,30,300,15,1,-23.0
ticks_20251010.xlsx,7011,100,60,300,15,1,-45.0
ticks_20251010.xlsx,7011,100,90,300,15,1,-96.0
ticks_20251010.xlsx,7011,100,30,600,15,1,-91.0
ticks_20251010.xlsx,7011,100,60,600,15,1,-56.0
ticks_20251010.xlsx,7011,94,90,600,15,1,-36.0
ticks_20251010.xlsx,7011,100,30,900,15,1,-113.0
ticks_20251010.xlsx,7011,100,60,900,15,1,-34.0
ticks_20251010.xlsx,7011,78,90,900,15,1,-56.0
ticks_20251010.xlsx,7011,100,30,300,30,1,-23.0
ticks_20251010.xlsx,7011,100,60,300,30,1,-45.0
ticks_20251010.xlsx,7011,100,90,300,30,1,-109.0
ticks_20251010.xlsx,7011,100,30,600,30,1,-91.0
ticks_20251010.xlsx,7011,100,60,600,30,1,-53.0
ticks_20251010.xlsx,7011,98,90,600,30,1,-24.0
ticks_20251010.xlsx,7011,100,30,900,30,1,-112.0
ticks_20251010.xlsx,7011,100,60,900,30,1,-64.0
ticks_20251010.xlsx,7011,80,90,900,30,1,-56.0
ticks_20251010.xlsx,7011,100,30,300,45,1,-23.0
ticks_20251010.xlsx,7011,100,60,300,45,1,-45.0
ticks_20251010.xlsx,7011,100,90,300,45,1,-109.0
ticks_20251010.xlsx,7011,100,30,600,45,1,-91.0
ticks_20251010.xlsx,7011,100,60,600,45,1,-52.0
ticks_20251010.xlsx,7011,98,90,600,45,1,-24.0
ticks_20251010.xlsx,7011,100,30,900,45,1,-112.0
ticks_20251010.xlsx,7011,100,60,900,45,1,-64.0
ticks_20251010.xlsx,7011,80,90,900,45,1,-56.0
ticks_20251010.xlsx,7011,48,30,300,15,4,-63.0
ticks_20251010.xlsx,7011,38,60,300,15,4,7.0
ticks_20251010.xlsx,7011,28,90,300,15,4,-50.0
ticks_20251010.xlsx,7011,30,30,600,15,4,-18.0
ticks_20251010.xlsx,7011,20,60,600,15,4,20.0
ticks_20251010.xlsx,7011,20,90,600,15,4,22.0
ticks_20251010.xlsx,7011,32,30,900,15,4,-20.0
ticks_20251010.xlsx,7011,22,60,900,15,4,18.0
ticks_20251010.xlsx,7011,20,90,900,15,4,3.0
ticks_20251010.xlsx,7011,92,30,300,30,4,-44.0
ticks_20251010.xlsx,7011,82,60,300,30,4,-36.0
ticks_20251010.xlsx,7011,60,90,300,30,4,-35.0
ticks_20251010.xlsx,7011,66,30,600,30,4,-58.0
ticks_20251010.xlsx,7011,60,60,600,30,4,-19.0
ticks_20251010.xlsx,7011,34,90,600,30,4,-27.0
ticks_20251010.xlsx,7011,60,30,900,30,4,-65.0
ticks_20251010.xlsx,7011,42,60,900,30,4,-5.0
ticks_20251010.xlsx,7011,38,90,900,30,4,-41.0
ticks_20251010.xlsx,7011,100,30,300,45,4,-29.0
ticks_20251010.xlsx,7011,100,60,300,45,4,-58.0
ticks_20251010.xlsx,7011,88,90,300,45,4,-50.0
ticks_20251010.xlsx,7011,92,30,600,45,4,-64.0
ticks_20251010.xlsx,7011,78,60,600,45,4,-38.0
ticks_20251010.xlsx,7011,58,90,600,45,4,-12.0
ticks_20251010.xlsx,7011,90,30,900,45,4,-79.0
ticks_20251010.xlsx,7011,70,60,900,45,4,-39.0
ticks_20251010.xlsx,7011,42,90,900,45,4,-54.0
ticks_20251010.xlsx,7011,10,30,300,15,7,-19.0
ticks_20251010.xlsx,7011,8,60,300,15,7,2.0
ticks_20251010.xlsx,7011,10,90,300,15,7,-21.0
ticks_20251010.xlsx,7011,8,30,600,15,7,19.0
ticks_20251010.xlsx,7011,6,60,600,15,7,57.0
ticks_20251010.xlsx,7011,10,90,600,15,7,36.0
ticks_20251010.xlsx,7011,10,30,900,15,7,4.0
ticks_20251010.xlsx,7011,6,60,900,15,7,47.0
ticks_20251010.xlsx,7011,6,90,900,15,7,45.0
ticks_20251010.xlsx,7011,36,30,300,30,7,-71.0
ticks_20251010.xlsx,7011,22,60,300,30,7,-36.0
ticks_20251010.xlsx,7011,18,90,300,30,7,0.0
ticks_20251010.xlsx,7011,20,30,600,30,7,-7.0
ticks_20251010.xlsx,7011,26,60,600,30,7,3.0
ticks_20251010.xlsx,7011,14,90,600,30,7,28.0
ticks_20251010.xlsx,7011,16,30,900,30,7,0.0
ticks_20251010.xlsx,7011,12,60,900,30,7,42.0
ticks_20251010.xlsx,7011,8,90,900,30,7,39.0
ticks_20251010.xlsx,7011,48,30,300,45,7,-59.0
ticks_20251010.xlsx,7011,44,60,300,45,7,-20.0
ticks_20251010.xlsx,7011,34,90,300,45,7,-18.0
ticks_20251010.xlsx,7011,34,30,600,45,7,-9.0
ticks_20251010.xlsx,7011,36,60,600,45,7,14.0
ticks_20251010.xlsx,7011,20,90,600,45,7,9.0
ticks_20251010.xlsx,7011,32,30,900,45,7,-9.0
ticks_20251010.xlsx,7011,20,60,900,45,7,28.0
ticks_20251010.xlsx,7011,18,90,900,45,7,19.0
