file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20251017.xlsx,7011,100,30,300,15,1,129.0
ticks_20251017.xlsx,7011,100,60,300,15,1,110.0
ticks_20251017.xlsx,7011,100,90,300,15,1,153.0
ticks_20251017.xlsx,7011,100,30,600,15,1,159.0
ticks_20251017.xlsx,7011,100,60,600,15,1,94.0
ticks_20251017.xlsx,7011,94,90,600,15,1,93.0
ticks_20251017.xlsx,7011,100,30,900,15,1,85.0
ticks_20251017.xlsx,7011,100,60,900,15,1,33.0
ticks_20251017.xlsx,7011,90,90,900,15,1,15.0
ticks_20251017.xlsx,7011,100,30,300,30,1,129.0
ticks_20251017.xlsx,7011,100,60,300,30,1,110.0
ticks_20251017.xlsx,7011,100,90,300,30,1,155.0
ticks_20251017.xlsx,7011,100,30,600,30,1,159.0
ticks_20251017.xlsx,7011,100,60,600,30,1,98.0
ticks_20251017.xlsx,7011,94,90,600,30,1,93.0
ticks_20251017.xlsx,7011,100,30,900,30,1,85.0
ticks_20251017.xlsx,7011,100,60,900,30,1,29.0
ticks_20251017.xlsx,7011,90,90,900,30,1,15.0
ticks_20251017.xlsx,7011,100,30,300,45,1,129.0
ticks_20251017.xlsx,7011,100,60,300,45,1,110.0
ticks_20251017.xlsx,7011,100,90,300,45,1,155.0
ticks_20251017.xlsx,7011,100,30,600,45,1,159.0
ticks_20251017.xlsx,7011,100,60,600,45,1,98.0
ticks_20251017.xlsx,7011,94,90,600,45,1,93.0
ticks_20251017.xlsx,7011,100,30,900,45,1,85.0
ticks_20251017.xlsx,7011,100,60,900,45,1,29.0
ticks_20251017.xlsx,7011,90,90,900,45,1,15.0
ticks_20251017.xlsx,7011,74,30,300,15,4,90.0
ticks_20251017.xlsx,7011,48,60,300,15,4,55.0
ticks_20251017.xlsx,7011,28,90,300,15,4,-25.0
ticks_20251017.xlsx,7011,36,30,600,15,4,166.0
ticks_20251017.xlsx,7011,20,60,600,15,4,46.0
ticks_20251017.xlsx,7011,24,90,600,15,4,50.0
ticks_20251017.xlsx,7011,46,30,900,15,4,94.0
ticks_20251017.xlsx,7011,30,60,900,15,4,109.0
ticks_20251017.xlsx,7011,26,90,900,15,4,120.0
ticks_20251017.xlsx,7011,100,30,300,30,4,147.0
ticks_20251017.xlsx,7011,100,60,300,30,4,86.0
ticks_20251017.xlsx,7011,78,90,300,30,4,12.0
ticks_20251017.xlsx,7011,68,30,600,30,4,122.0
ticks_20251017.xlsx,7011,60,60,600,30,4,154.0
ticks_20251017.xlsx,7011,46,90,600,30,4,75.0
ticks_20251017.xlsx,7011,78,30,900,30,4,47.0
ticks_20251017.xlsx,7011,58,60,900,30,4,56.0
ticks_20251017.xlsx,7011,50,90,900,30,4,83.0
ticks_20251017.xlsx,7011,100,30,300,45,4,129.0
ticks_20251017.xlsx,7011,100,60,300,45,4,134.0
ticks_20251017.xlsx,7011,100,90,300,45,4,135.0
ticks_20251017.xlsx,7011,96,30,600,45,4,111.0
ticks_20251017.xlsx,7011,78,60,600,45,4,113.0
ticks_20251017.xlsx,7011,66,90,600,45,4,144.0
ticks_20251017.xlsx,7011,96,30,900,45,4,52.0
ticks_20251017.xlsx,7011,68,60,900,45,4,40.0
ticks_20251017.xlsx,7011,74,90,900,45,4,21.0
ticks_20251017.xlsx,7011,14,30,300,15,7,15.0
ticks_20251017.xlsx,7011,10,60,300,15,7,-50.0
ticks_20251017.xlsx,7011,12,90,300,15,7,-14.0
ticks_20251017.xlsx,7011,12,30,600,15,7,47.0
ticks_20251017.xlsx,7011,4,60,600,15,7,-23.0
ticks_20251017.xlsx,7011,12,90,600,15,7,62.0
ticks_20251017.xlsx,7011,12,30,900,15,7,38.0
ticks_20251017.xlsx,7011,6,60,900,15,7,-1.0
ticks_20251017.xlsx,7011,12,90,900,15,7,18.0
ticks_20251017.xlsx,7011,60,30,300,30,7,132.0
ticks_20251017.xlsx,7011,32,60,300,30,7,19.0
ticks_20251017.xlsx,7011,20,90,300,30,7,58.0
ticks_20251017.xlsx,7011,26,30,600,30,7,156.0
ticks_20251017.xlsx,7011,22,60,600,30,7,60.0
ticks_20251017.xlsx,7011,20,90,600,30,7,44.0
ticks_20251017.xlsx,7011,32,30,900,30,7,-16.0
ticks_20251017.xlsx,7011,24,60,900,30,7,3.0
ticks_20251017.xlsx,7011,20,90,900,30,7,-8.0
ticks_20251017.xlsx,7011,82,30,300,45,7,122.0
ticks_20251017.xlsx,7011,62,60,300,45,7,96.0
ticks_20251017.xlsx,7011,42,90,300,45,7,48.0
ticks_20251017.xlsx,7011,44,30,600,45,7,119.0
ticks_20251017.xlsx,7011,36,60,600,45,7,138.0
ticks_20251017.xlsx,7011,32,90,600,45,7,41.0
ticks_20251017.xlsx,7011,52,30,900,45,7,-36.0
ticks_20251017.xlsx,7011,40,60,900,45,7,-42.0
ticks_20251017.xlsx,7011,34,90,900,45,7,-33.0
