file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20250912.xlsx,7011,100,30,300,15,1,-21.0
ticks_20250912.xlsx,7011,100,60,300,15,1,-11.0
ticks_20250912.xlsx,7011,100,90,300,15,1,-63.0
ticks_20250912.xlsx,7011,100,30,600,15,1,-19.0
ticks_20250912.xlsx,7011,98,60,600,15,1,-23.0
ticks_20250912.xlsx,7011,100,90,600,15,1,-62.0
ticks_20250912.xlsx,7011,100,30,900,15,1,2.0
ticks_20250912.xlsx,7011,58,60,900,15,1,-4.0
ticks_20250912.xlsx,7011,48,90,900,15,1,12.0
ticks_20250912.xlsx,7011,100,30,300,30,1,-20.0
ticks_20250912.xlsx,7011,100,60,300,30,1,-8.0
ticks_20250912.xlsx,7011,100,90,300,30,1,-55.0
ticks_20250912.xlsx,7011,100,30,600,30,1,-17.0
ticks_20250912.xlsx,7011,100,60,600,30,1,-70.0
ticks_20250912.xlsx,7011,100,90,600,30,1,-55.0
ticks_20250912.xlsx,7011,100,30,900,30,1,-21.0
ticks_20250912.xlsx,7011,66,60,900,30,1,17.0
ticks_20250912.xlsx,7011,54,90,900,30,1,17.0
ticks_20250912.xlsx,7011,100,30,300,45,1,-20.0
ticks_20250912.xlsx,7011,100,60,300,45,1,-8.0
ticks_20250912.xlsx,7011,100,90,300,45,1,-56.0
ticks_20250912.xlsx,7011,100,30,600,45,1,-17.0
ticks_20250912.xlsx,7011,100,60,600,45,1,-70.0
ticks_20250912.xlsx,7011,100,90,600,45,1,-55.0
ticks_20250912.xlsx,7011,100,30,900,45,1,-21.0
ticks_20250912.xlsx,7011,66,60,900,45,1,17.0
ticks_20250912.xlsx,7011,58,90,900,45,1,13.0
ticks_20250912.xlsx,7011,22,30,300,15,4,-5.0
ticks_20250912.xlsx,7011,14,60,300,15,4,-19.0
ticks_20250912.xlsx,7011,18,90,300,15,4,-32.0
ticks_20250912.xlsx,7011,16,30,600,15,4,-11.0
ticks_20250912.xlsx,7011,16,60,600,15,4,-15.0
ticks_20250912.xlsx,7011,8,90,600,15,4,-25.0
ticks_20250912.xlsx,7011,10,30,900,15,4,-24.0
ticks_20250912.xlsx,7011,8,60,900,15,4,-9.0
ticks_20250912.xlsx,7011,8,90,900,15,4,-27.0
ticks_20250912.xlsx,7011,42,30,300,30,4,5.0
ticks_20250912.xlsx,7011,28,60,300,30,4,-1.0
ticks_20250912.xlsx,7011,30,90,300,30,4,-31.0
ticks_20250912.xlsx,7011,40,30,600,30,4,15.0
ticks_20250912.xlsx,7011,34,60,600,30,4,23.0
ticks_20250912.xlsx,7011,24,90,600,30,4,0.0
ticks_20250912.xlsx,7011,34,30,900,30,4,6.0
ticks_20250912.xlsx,7011,20,60,900,30,4,-15.0
ticks_20250912.xlsx,7011,16,90,900,30,4,-31.0
ticks_20250912.xlsx,7011,64,30,300,45,4,-4.0
ticks_20250912.xlsx,7011,46,60,300,45,4,3.0
ticks_20250912.xlsx,7011,40,90,300,45,4,-48.0
ticks_20250912.xlsx,7011,60,30,600,45,4,25.0
ticks_20250912.xlsx,7011,44,60,600,45,4,-1.0
ticks_20250912.xlsx,7011,46,90,600,45,4,0.0
ticks_20250912.xlsx,7011,44,30,900,45,4,13.0
ticks_20250912.xlsx,7011,32,60,900,45,4,24.0
ticks_20250912.xlsx,7011,24,90,900,45,4,6.0
ticks_20250912.xlsx,7011,4,30,300,15,7,-13.0
ticks_20250912.xlsx,7011,6,60,300,15,7,-25.0
ticks_20250912.xlsx,7011,4,90,300,15,7,-29.0
ticks_20250912.xlsx,7011,2,30,600,15,7,-5.0
ticks_20250912.xlsx,7011,6,60,600,15,7,-25.0
ticks_20250912.xlsx,7011,2,90,600,15,7,-14.0
ticks_20250912.xlsx,7011,4,30,900,15,7,-12.0
ticks_20250912.xlsx,7011,4,60,900,15,7,-17.0
ticks_20250912.xlsx,7011,2,90,900,15,7,-14.0
ticks_20250912.xlsx,7011,6,30,300,30,7,-11.0
ticks_20250912.xlsx,7011,10,60,300,30,7,-32.0
ticks_20250912.xlsx,7011,10,90,300,30,7,-46.0
ticks_20250912.xlsx,7011,8,30,600,30,7,-17.0
ticks_20250912.xlsx,7011,8,60,600,30,7,-34.0
ticks_20250912.xlsx,7011,6,90,600,30,7,-22.0
ticks_20250912.xlsx,7011,8,30,900,30,7,-26.0
ticks_20250912.xlsx,7011,8,60,900,30,7,-30.0
ticks_20250912.xlsx,7011,4,90,900,30,7,-20.0
ticks_20250912.xlsx,7011,6,30,300,45,7,-11.0
ticks_20250912.xlsx,7011,10,60,300,45,7,-32.0
ticks_20250912.xlsx,7011,14,90,300,45,7,-45.0
ticks_20250912.xlsx,7011,12,30,600,45,7,-22.0
ticks_20250912.xlsx,7011,14,60,600,45,7,-42.0
ticks_20250912.xlsx,7011,12,90,600,45,7,-44.0
ticks_20250912.xlsx,7011,12,30,900,45,7,-32.0
ticks_20250912.xlsx,7011,10,60,900,45,7,-35.0
ticks_20250912.xlsx,7011,12,90,900,45,7,-43.0
