file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20251022.xlsx,7011,100,30,300,15,1,-39.0
ticks_20251022.xlsx,7011,100,60,300,15,1,-42.0
ticks_20251022.xlsx,7011,100,90,300,15,1,52.0
ticks_20251022.xlsx,7011,100,30,600,15,1,37.0
ticks_20251022.xlsx,7011,100,60,600,15,1,-40.0
ticks_20251022.xlsx,7011,100,90,600,15,1,36.0
ticks_20251022.xlsx,7011,100,30,900,15,1,-20.0
ticks_20251022.xlsx,7011,100,60,900,15,1,-40.0
ticks_20251022.xlsx,7011,100,90,900,15,1,-17.0
ticks_20251022.xlsx,7011,100,30,300,30,1,-39.0
ticks_20251022.xlsx,7011,100,60,300,30,1,-58.0
ticks_20251022.xlsx,7011,100,90,300,30,1,52.0
ticks_20251022.xlsx,7011,100,30,600,30,1,37.0
ticks_20251022.xlsx,7011,100,60,600,30,1,-40.0
ticks_20251022.xlsx,7011,100,90,600,30,1,36.0
ticks_20251022.xlsx,7011,100,30,900,30,1,-20.0
ticks_20251022.xlsx,7011,100,60,900,30,1,-40.0
ticks_20251022.xlsx,7011,100,90,900,30,1,-23.0
ticks_20251022.xlsx,7011,100,30,300,45,1,-39.0
ticks_20251022.xlsx,7011,100,60,300,45,1,-58.0
ticks_20251022.xlsx,7011,100,90,300,45,1,52.0
ticks_20251022.xlsx,7011,100,30,600,45,1,37.0
ticks_20251022.xlsx,7011,100,60,600,45,1,-40.0
ticks_20251022.xlsx,7011,100,90,600,45,1,36.0
ticks_20251022.xlsx,7011,100,30,900,45,1,-20.0
ticks_20251022.xlsx,7011,100,60,900,45,1,-40.0
ticks_20251022.xlsx,7011,100,90,900,45,1,-23.0
ticks_20251022.xlsx,7011,70,30,300,15,4,-22.0
ticks_20251022.xlsx,7011,50,60,300,15,4,-83.0
ticks_20251022.xlsx,7011,34,90,300,15,4,11.0
ticks_20251022.xlsx,7011,56,30,600,15,4,12.0
ticks_20251022.xlsx,7011,40,60,600,15,4,-69.0
ticks_20251022.xlsx,7011,16,90,600,15,4,29.0
ticks_20251022.xlsx,7011,38,30,900,15,4,13.0
ticks_20251022.xlsx,7011,38,60,900,15,4,-96.0
ticks_20251022.xlsx,7011,24,90,900,15,4,-10.0
ticks_20251022.xlsx,7011,100,30,300,30,4,-30.0
ticks_20251022.xlsx,7011,94,60,300,30,4,-13.0
ticks_20251022.xlsx,7011,68,90,300,30,4,13.0
ticks_20251022.xlsx,7011,96,30,600,30,4,-4.0
ticks_20251022.xlsx,7011,72,60,600,30,4,-63.0
ticks_20251022.xlsx,7011,46,90,600,30,4,9.0
ticks_20251022.xlsx,7011,100,30,900,30,4,-69.0
ticks_20251022.xlsx,7011,62,60,900,30,4,-41.0
ticks_20251022.xlsx,7011,52,90,900,30,4,-41.0
ticks_20251022.xlsx,7011,100,30,300,45,4,-67.0
ticks_20251022.xlsx,7011,100,60,300,45,4,-33.0
ticks_20251022.xlsx,7011,94,90,300,45,4,28.0
ticks_20251022.xlsx,7011,100,30,600,45,4,19.0
ticks_20251022.xlsx,7011,100,60,600,45,4,-33.0
ticks_20251022.xlsx,7011,72,90,600,45,4,52.0
ticks_20251022.xlsx,7011,100,30,900,45,4,-75.0
ticks_20251022.xlsx,7011,92,60,900,45,4,-65.0
ticks_20251022.xlsx,7011,66,90,900,45,4,-31.0
ticks_20251022.xlsx,7011,24,30,300,15,7,17.0
ticks_20251022.xlsx,7011,18,60,300,15,7,-14.0
ticks_20251022.xlsx,7011,10,90,300,15,7,-44.0
ticks_20251022.xlsx,7011,14,30,600,15,7,33.0
ticks_20251022.xlsx,7011,16,60,600,15,7,-3.0
ticks_20251022.xlsx,7011,4,90,600,15,7,55.0
ticks_20251022.xlsx,7011,14,30,900,15,7,6.0
ticks_20251022.xlsx,7011,14,60,900,15,7,-11.0
ticks_20251022.xlsx,7011,6,90,900,15,7,8.0
ticks_20251022.xlsx,7011,50,30,300,30,7,-14.0
ticks_20251022.xlsx,7011,40,60,300,30,7,-85.0
ticks_20251022.xlsx,7011,18,90,300,30,7,-87.0
ticks_20251022.xlsx,7011,36,30,600,30,7,-38.0
ticks_20251022.xlsx,7011,28,60,600,30,7,5.0
ticks_20251022.xlsx,7011,16,90,600,30,7,17.0
ticks_20251022.xlsx,7011,32,30,900,30,7,-62.0
ticks_20251022.xlsx,7011,26,60,900,30,7,-53.0
ticks_20251022.xlsx,7011,16,90,900,30,7,17.0
ticks_20251022.xlsx,7011,70,30,300,45,7,-29.0
ticks_20251022.xlsx,7011,62,60,300,45,7,-37.0
ticks_20251022.xlsx,7011,34,90,300,45,7,6.0
ticks_20251022.xlsx,7011,52,30,600,45,7,-37.0
ticks_20251022.xlsx,7011,42,60,600,45,7,-34.0
ticks_20251022.xlsx,7011,30,90,600,45,7,10.0
ticks_20251022.xlsx,7011,48,30,900,45,7,-12.0
ticks_20251022.xlsx,7011,40,60,900,45,7,-31.0
ticks_20251022.xlsx,7011,24,90,900,45,7,-18.0
