file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20251112.xlsx,7011,100,30,300,15,1,-16.0
ticks_20251112.xlsx,7011,100,60,300,15,1,48.0
ticks_20251112.xlsx,7011,100,90,300,15,1,30.0
ticks_20251112.xlsx,7011,100,30,600,15,1,9.0
ticks_20251112.xlsx,7011,100,60,600,15,1,92.0
ticks_20251112.xlsx,7011,78,90,600,15,1,114.0
ticks_20251112.xlsx,7011,84,30,900,15,1,116.0
ticks_20251112.xlsx,7011,60,60,900,15,1,150.0
ticks_20251112.xlsx,7011,52,90,900,15,1,122.0
ticks_20251112.xlsx,7011,100,30,300,30,1,-15.0
ticks_20251112.xlsx,7011,100,60,300,30,1,72.0
ticks_20251112.xlsx,7011,100,90,300,30,1,41.0
ticks_20251112.xlsx,7011,100,30,600,30,1,-5.0
ticks_20251112.xlsx,7011,100,60,600,30,1,88.0
ticks_20251112.xlsx,7011,84,90,600,30,1,114.0
ticks_20251112.xlsx,7011,94,30,900,30,1,113.0
ticks_20251112.xlsx,7011,60,60,900,30,1,150.0
ticks_20251112.xlsx,7011,56,90,900,30,1,118.0
ticks_20251112.xlsx,7011,100,30,300,45,1,-15.0
ticks_20251112.xlsx,7011,100,60,300,45,1,72.0
ticks_20251112.xlsx,7011,100,90,300,45,1,41.0
ticks_20251112.xlsx,7011,100,30,600,45,1,-5.0
ticks_20251112.xlsx,7011,100,60,600,45,1,88.0
ticks_20251112.xlsx,7011,84,90,600,45,1,114.0
ticks_20251112.xlsx,7011,94,30,900,45,1,113.0
ticks_20251112.xlsx,7011,60,60,900,45,1,150.0
ticks_20251112.xlsx,7011,56,90,900,45,1,118.0
ticks_20251112.xlsx,7011,44,30,300,15,4,5.0
ticks_20251112.xlsx,7011,34,60,300,15,4,56.0
ticks_20251112.xlsx,7011,32,90,300,15,4,53.0
ticks_20251112.xlsx,7011,32,30,600,15,4,47.0
ticks_20251112.xlsx,7011,14,60,600,15,4,27.0
ticks_20251112.xlsx,7011,14,90,600,15,4,63.0
ticks_20251112.xlsx,7011,8,30,900,15,4,-19.0
ticks_20251112.xlsx,7011,18,60,900,15,4,66.0
ticks_20251112.xlsx,7011,12,90,900,15,4,68.0
ticks_20251112.xlsx,7011,100,30,300,30,4,-33.0
ticks_20251112.xlsx,7011,68,60,300,30,4,78.0
ticks_20251112.xlsx,7011,64,90,300,30,4,-4.0
ticks_20251112.xlsx,7011,70,30,600,30,4,23.0
ticks_20251112.xlsx,7011,36,60,600,30,4,94.0
ticks_20251112.xlsx,7011,28,90,600,30,4,34.0
ticks_20251112.xlsx,7011,38,30,900,30,4,61.0
ticks_20251112.xlsx,7011,34,60,900,30,4,113.0
ticks_20251112.xlsx,7011,24,90,900,30,4,56.0
ticks_20251112.xlsx,7011,100,30,300,45,4,-15.0
ticks_20251112.xlsx,7011,98,60,300,45,4,46.0
ticks_20251112.xlsx,7011,82,90,300,45,4,-7.0
ticks_20251112.xlsx,7011,92,30,600,45,4,79.0
ticks_20251112.xlsx,7011,54,60,600,45,4,99.0
ticks_20251112.xlsx,7011,44,90,600,45,4,73.0
ticks_20251112.xlsx,7011,46,30,900,45,4,66.0
ticks_20251112.xlsx,7011,40,60,900,45,4,128.0
ticks_20251112.xlsx,7011,30,90,900,45,4,84.0
ticks_20251112.xlsx,7011,12,30,300,15,7,-12.0
ticks_20251112.xlsx,7011,12,60,300,15,7,54.0
ticks_20251112.xlsx,7011,10,90,300,15,7,61.0
ticks_20251112.xlsx,7011,2,30,600,15,7,-10.0
ticks_20251112.xlsx,7011,6,60,600,15,7,59.0
ticks_20251112.xlsx,7011,4,90,600,15,7,27.0
ticks_20251112.xlsx,7011,6,30,900,15,7,-17.0
ticks_20251112.xlsx,7011,8,60,900,15,7,39.0
ticks_20251112.xlsx,7011,4,90,900,15,7,42.0
ticks_20251112.xlsx,7011,28,30,300,30,7,13.0
ticks_20251112.xlsx,7011,24,60,300,30,7,69.0
ticks_20251112.xlsx,7011,22,90,300,30,7,47.0
ticks_20251112.xlsx,7011,18,30,600,30,7,55.0
ticks_20251112.xlsx,7011,12,60,600,30,7,28.0
ticks_20251112.xlsx,7011,12,90,600,30,7,70.0
ticks_20251112.xlsx,7011,12,30,900,30,7,-4.0
ticks_20251112.xlsx,7011,12,60,900,30,7,81.0
ticks_20251112.xlsx,7011,12,90,900,30,7,62.0
ticks_20251112.xlsx,7011,42,30,300,45,7,1.0
ticks_20251112.xlsx,7011,36,60,300,45,7,79.0
ticks_20251112.xlsx,7011,32,90,300,45,7,33.0
ticks_20251112.xlsx,7011,22,30,600,45,7,49.0
ticks_20251112.xlsx,7011,20,60,600,45,7,89.0
ticks_20251112.xlsx,7011,18,90,600,45,7,31.0
ticks_20251112.xlsx,7011,20,30,900,45,7,45.0
ticks_20251112.xlsx,7011,18,60,900,45,7,92.0
ticks_20251112.xlsx,7011,16,90,900,45,7,47.0
