file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20251001.xlsx,7011,100,30,300,15,1,53.0
ticks_20251001.xlsx,7011,100,60,300,15,1,61.0
ticks_20251001.xlsx,7011,100,90,300,15,1,20.0
ticks_20251001.xlsx,7011,100,30,600,15,1,-8.0
ticks_20251001.xlsx,7011,100,60,600,15,1,60.0
ticks_20251001.xlsx,7011,88,90,600,15,1,89.0
ticks_20251001.xlsx,7011,100,30,900,15,1,87.0
ticks_20251001.xlsx,7011,84,60,900,15,1,174.0
ticks_20251001.xlsx,7011,70,90,900,15,1,155.0
ticks_20251001.xlsx,7011,100,30,300,30,1,53.0
ticks_20251001.xlsx,7011,100,60,300,30,1,64.0
ticks_20251001.xlsx,7011,100,90,300,30,1,4.0
ticks_20251001.xlsx,7011,100,30,600,30,1,-9.0
ticks_20251001.xlsx,7011,100,60,600,30,1,60.0
ticks_20251001.xlsx,7011,96,90,600,30,1,67.0
ticks_20251001.xlsx,7011,100,30,900,30,1,68.0
ticks_20251001.xlsx,7011,90,60,900,30,1,166.0
ticks_20251001.xlsx,7011,74,90,900,30,1,152.0
ticks_20251001.xlsx,7011,100,30,300,45,1,53.0
ticks_20251001.xlsx,7011,100,60,300,45,1,64.0
ticks_20251001.xlsx,7011,100,90,300,45,1,1.0
ticks_20251001.xlsx,7011,100,30,600,45,1,-9.0
ticks_20251001.xlsx,7011,100,60,600,45,1,60.0
ticks_20251001.xlsx,7011,96,90,600,45,1,67.0
ticks_20251001.xlsx,7011,100,30,900,45,1,68.0
ticks_20251001.xlsx,7011,92,60,900,45,1,163.0
ticks_20251001.xlsx,7011,74,90,900,45,1,152.0
ticks_20251001.xlsx,7011,48,30,300,15,4,36.0
ticks_20251001.xlsx,7011,36,60,300,15,4,1.0
ticks_20251001.xlsx,7011,36,90,300,15,4,73.0
ticks_20251001.xlsx,7011,38,30,600,15,4,9.0
ticks_20251001.xlsx,7011,22,60,600,15,4,-39.0
ticks_20251001.xlsx,7011,18,90,600,15,4,14.0
ticks_20251001.xlsx,7011,24,30,900,15,4,56.0
ticks_20251001.xlsx,7011,16,60,900,15,4,-39.0
ticks_20251001.xlsx,7011,8,90,900,15,4,99.0
ticks_20251001.xlsx,7011,100,30,300,30,4,26.0
ticks_20251001.xlsx,7011,66,60,300,30,4,35.0
ticks_20251001.xlsx,7011,64,90,300,30,4,31.0
ticks_20251001.xlsx,7011,72,30,600,30,4,-6.0
ticks_20251001.xlsx,7011,58,60,600,30,4,113.0
ticks_20251001.xlsx,7011,40,90,600,30,4,-19.0
ticks_20251001.xlsx,7011,48,30,900,30,4,30.0
ticks_20251001.xlsx,7011,38,60,900,30,4,136.0
ticks_20251001.xlsx,7011,30,90,900,30,4,167.0
ticks_20251001.xlsx,7011,100,30,300,45,4,49.0
ticks_20251001.xlsx,7011,100,60,300,45,4,24.0
ticks_20251001.xlsx,7011,88,90,300,45,4,10.0
ticks_20251001.xlsx,7011,94,30,600,45,4,9.0
ticks_20251001.xlsx,7011,78,60,600,45,4,85.0
ticks_20251001.xlsx,7011,58,90,600,45,4,96.0
ticks_20251001.xlsx,7011,74,30,900,45,4,104.0
ticks_20251001.xlsx,7011,50,60,900,45,4,136.0
ticks_20251001.xlsx,7011,40,90,900,45,4,194.0
ticks_20251001.xlsx,7011,8,30,300,15,7,8.0
ticks_20251001.xlsx,7011,4,60,300,15,7,22.0
ticks_20251001.xlsx,7011,6,90,300,15,7,72.0
ticks_20251001.xlsx,7011,6,30,600,15,7,22.0
ticks_20251001.xlsx,7011,0,60,600,15,7,0.0
ticks_20251001.xlsx,7011,4,90,600,15,7,43.0
ticks_20251001.xlsx,7011,4,30,900,15,7,-14.0
ticks_20251001.xlsx,7011,0,60,900,15,7,0.0
ticks_20251001.xlsx,7011,2,90,900,15,7,46.0
ticks_20251001.xlsx,7011,42,30,300,30,7,-2.0
ticks_20251001.xlsx,7011,26,60,300,30,7,5.0
ticks_20251001.xlsx,7011,20,90,300,30,7,30.0
ticks_20251001.xlsx,7011,28,30,600,30,7,-29.0
ticks_20251001.xlsx,7011,18,60,600,30,7,33.0
ticks_20251001.xlsx,7011,12,90,600,30,7,44.0
ticks_20251001.xlsx,7011,16,30,900,30,7,53.0
ticks_20251001.xlsx,7011,10,60,900,30,7,65.0
ticks_20251001.xlsx,7011,8,90,900,30,7,133.0
ticks_20251001.xlsx,7011,52,30,300,45,7,38.0
ticks_20251001.xlsx,7011,40,60,300,45,7,40.0
ticks_20251001.xlsx,7011,38,90,300,45,7,-36.0
ticks_20251001.xlsx,7011,34,30,600,45,7,-45.0
ticks_20251001.xlsx,7011,30,60,600,45,7,34.0
ticks_20251001.xlsx,7011,18,90,600,45,7,26.0
ticks_20251001.xlsx,7011,22,30,900,45,7,51.0
ticks_20251001.xlsx,7011,22,60,900,45,7,147.0
ticks_20251001.xlsx,7011,10,90,900,45,7,134.0
