file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20250903.xlsx,7011,100,30,300,15,1,2.0
ticks_20250903.xlsx,7011,100,60,300,15,1,-8.0
ticks_20250903.xlsx,7011,100,90,300,15,1,50.0
ticks_20250903.xlsx,7011,100,30,600,15,1,-2.0
ticks_20250903.xlsx,7011,100,60,600,15,1,29.0
ticks_20250903.xlsx,7011,86,90,600,15,1,19.0
ticks_20250903.xlsx,7011,100,30,900,15,1,42.0
ticks_20250903.xlsx,7011,96,60,900,15,1,39.0
ticks_20250903.xlsx,7011,78,90,900,15,1,73.0
ticks_20250903.xlsx,7011,100,30,300,30,1,2.0
ticks_20250903.xlsx,7011,100,60,300,30,1,-8.0
ticks_20250903.xlsx,7011,100,90,300,30,1,50.0
ticks_20250903.xlsx,7011,100,30,600,30,1,-1.0
ticks_20250903.xlsx,7011,100,60,600,30,1,28.0
ticks_20250903.xlsx,7011,92,90,600,30,1,46.0
ticks_20250903.xlsx,7011,100,30,900,30,1,44.0
ticks_20250903.xlsx,7011,100,60,900,30,1,29.0
ticks_20250903.xlsx,7011,78,90,900,30,1,73.0
ticks_20250903.xlsx,7011,100,30,300,45,1,2.0
ticks_20250903.xlsx,7011,100,60,300,45,1,-8.0
ticks_20250903.xlsx,7011,100,90,300,45,1,50.0
ticks_20250903.xlsx,7011,100,30,600,45,1,-1.0
ticks_20250903.xlsx,7011,100,60,600,45,1,28.0
ticks_20250903.xlsx,7011,92,90,600,45,1,46.0
ticks_20250903.xlsx,7011,100,30,900,45,1,44.0
ticks_20250903.xlsx,7011,100,60,900,45,1,29.0
ticks_20250903.xlsx,7011,78,90,900,45,1,73.0
ticks_20250903.xlsx,7011,26,30,300,15,4,-8.0
ticks_20250903.xlsx,7011,22,60,300,15,4,4.0
ticks_20250903.xlsx,7011,18,90,300,15,4,18.0
ticks_20250903.xlsx,7011,26,30,600,15,4,-22.0
ticks_20250903.xlsx,7011,16,60,600,15,4,-31.0
ticks_20250903.xlsx,7011,4,90,600,15,4,31.0
ticks_20250903.xlsx,7011,12,30,900,15,4,-23.0
ticks_20250903.xlsx,7011,14,60,900,15,4,-34.0
ticks_20250903.xlsx,7011,10,90,900,15,4,35.0
ticks_20250903.xlsx,7011,60,30,300,30,4,38.0
ticks_20250903.xlsx,7011,36,60,300,30,4,30.0
ticks_20250903.xlsx,7011,36,90,300,30,4,12.0
ticks_20250903.xlsx,7011,54,30,600,30,4,29.0
ticks_20250903.xlsx,7011,44,60,600,30,4,-10.0
ticks_20250903.xlsx,7011,20,90,600,30,4,13.0
ticks_20250903.xlsx,7011,30,30,900,30,4,8.0
ticks_20250903.xlsx,7011,22,60,900,30,4,-3.0
ticks_20250903.xlsx,7011,16,90,900,30,4,64.0
ticks_20250903.xlsx,7011,78,30,300,45,4,28.0
ticks_20250903.xlsx,7011,56,60,300,45,4,66.0
ticks_20250903.xlsx,7011,54,90,300,45,4,36.0
ticks_20250903.xlsx,7011,74,30,600,45,4,51.0
ticks_20250903.xlsx,7011,58,60,600,45,4,0.0
ticks_20250903.xlsx,7011,32,90,600,45,4,10.0
ticks_20250903.xlsx,7011,42,30,900,45,4,2.0
ticks_20250903.xlsx,7011,34,60,900,45,4,-13.0
ticks_20250903.xlsx,7011,22,90,900,45,4,58.0
ticks_20250903.xlsx,7011,4,30,300,15,7,-11.0
ticks_20250903.xlsx,7011,2,60,300,15,7,-11.0
ticks_20250903.xlsx,7011,4,90,300,15,7,9.0
ticks_20250903.xlsx,7011,4,30,600,15,7,-11.0
ticks_20250903.xlsx,7011,2,60,600,15,7,-11.0
ticks_20250903.xlsx,7011,2,90,600,15,7,31.0
ticks_20250903.xlsx,7011,4,30,900,15,7,-11.0
ticks_20250903.xlsx,7011,2,60,900,15,7,-11.0
ticks_20250903.xlsx,7011,2,90,900,15,7,33.0
ticks_20250903.xlsx,7011,10,30,300,30,7,3.0
ticks_20250903.xlsx,7011,8,60,300,30,7,-18.0
ticks_20250903.xlsx,7011,8,90,300,30,7,1.0
ticks_20250903.xlsx,7011,8,30,600,30,7,11.0
ticks_20250903.xlsx,7011,6,60,600,30,7,4.0
ticks_20250903.xlsx,7011,4,90,600,30,7,23.0
ticks_20250903.xlsx,7011,6,30,900,30,7,16.0
ticks_20250903.xlsx,7011,8,60,900,30,7,3.0
ticks_20250903.xlsx,7011,2,90,900,30,7,33.0
ticks_20250903.xlsx,7011,14,30,300,45,7,7.0
ticks_20250903.xlsx,7011,14,60,300,45,7,15.0
ticks_20250903.xlsx,7011,14,90,300,45,7,24.0
ticks_20250903.xlsx,7011,10,30,600,45,7,7.0
ticks_20250903.xlsx,7011,10,60,600,45,7,5.0
ticks_20250903.xlsx,7011,6,90,600,45,7,19.0
ticks_20250903.xlsx,7011,6,30,900,45,7,16.0
ticks_20250903.xlsx,7011,8,60,900,45,7,3.0
ticks_20250903.xlsx,7011,4,90,900,45,7,38.0
