file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20250930.xlsx,7011,100,30,300,15,1,-23.0
ticks_20250930.xlsx,7011,100,60,300,15,1,-72.0
ticks_20250930.xlsx,7011,100,90,300,15,1,-68.0
ticks_20250930.xlsx,7011,100,30,600,15,1,-117.0
ticks_20250930.xlsx,7011,100,60,600,15,1,-90.0
ticks_20250930.xlsx,7011,94,90,600,15,1,-83.0
ticks_20250930.xlsx,7011,100,30,900,15,1,-45.0
ticks_20250930.xlsx,7011,84,60,900,15,1,-41.0
ticks_20250930.xlsx,7011,82,90,900,15,1,-53.0
ticks_20250930.xlsx,7011,100,30,300,30,1,-19.0
ticks_20250930.xlsx,7011,100,60,300,30,1,-69.0
ticks_20250930.xlsx,7011,100,90,300,30,1,-63.0
ticks_20250930.xlsx,7011,100,30,600,30,1,-114.0
ticks_20250930.xlsx,7011,100,60,600,30,1,-95.0
ticks_20250930.xlsx,7011,100,90,600,30,1,-97.0
ticks_20250930.xlsx,7011,100,30,900,30,1,-46.0
ticks_20250930.xlsx,7011,92,60,900,30,1,-31.0
ticks_20250930.xlsx,7011,84,90,900,30,1,-51.0
ticks_20250930.xlsx,7011,100,30,300,45,1,-19.0
ticks_20250930.xlsx,7011,100,60,300,45,1,-69.0
ticks_20250930.xlsx,7011,100,90,300,45,1,-65.0
ticks_20250930.xlsx,7011,100,30,600,45,1,-114.0
ticks_20250930.xlsx,7011,100,60,600,45,1,-89.0
ticks_20250930.xlsx,7011,100,90,600,45,1,-100.0
ticks_20250930.xlsx,7011,100,30,900,45,1,-46.0
ticks_20250930.xlsx,7011,92,60,900,45,1,-31.0
ticks_20250930.xlsx,7011,84,90,900,45,1,-51.0
ticks_20250930.xlsx,7011,38,30,300,15,4,-2.0
ticks_20250930.xlsx,7011,14,60,300,15,4,1.0
ticks_20250930.xlsx,7011,12,90,300,15,4,-41.0
ticks_20250930.xlsx,7011,20,30,600,15,4,-40.0
ticks_20250930.xlsx,7011,16,60,600,15,4,-42.0
ticks_20250930.xlsx,7011,12,90,600,15,4,-16.0
ticks_20250930.xlsx,7011,16,30,900,15,4,-4.0
ticks_20250930.xlsx,7011,14,60,900,15,4,-22.0
ticks_20250930.xlsx,7011,12,90,900,15,4,-39.0
ticks_20250930.xlsx,7011,72,30,300,30,4,-26.0
ticks_20250930.xlsx,7011,42,60,300,30,4,-24.0
ticks_20250930.xlsx,7011,36,90,300,30,4,-29.0
ticks_20250930.xlsx,7011,54,30,600,30,4,-90.0
ticks_20250930.xlsx,7011,36,60,600,30,4,-57.0
ticks_20250930.xlsx,7011,28,90,600,30,4,-31.0
ticks_20250930.xlsx,7011,44,30,900,30,4,-42.0
ticks_20250930.xlsx,7011,24,60,900,30,4,-24.0
ticks_20250930.xlsx,7011,26,90,900,30,4,-54.0
ticks_20250930.xlsx,7011,90,30,300,45,4,-49.0
ticks_20250930.xlsx,7011,70,60,300,45,4,-41.0
ticks_20250930.xlsx,7011,54,90,300,45,4,-26.0
ticks_20250930.xlsx,7011,70,30,600,45,4,-100.0
ticks_20250930.xlsx,7011,48,60,600,45,4,-76.0
ticks_20250930.xlsx,7011,40,90,600,45,4,-42.0
ticks_20250930.xlsx,7011,58,30,900,45,4,-36.0
ticks_20250930.xlsx,7011,32,60,900,45,4,-40.0
ticks_20250930.xlsx,7011,36,90,900,45,4,-57.0
ticks_20250930.xlsx,7011,14,30,300,15,7,7.0
ticks_20250930.xlsx,7011,4,60,300,15,7,-15.0
ticks_20250930.xlsx,7011,6,90,300,15,7,-24.0
ticks_20250930.xlsx,7011,16,30,600,15,7,-34.0
ticks_20250930.xlsx,7011,8,60,600,15,7,-32.0
ticks_20250930.xlsx,7011,2,90,600,15,7,-16.0
ticks_20250930.xlsx,7011,10,30,900,15,7,5.0
ticks_20250930.xlsx,7011,4,60,900,15,7,-14.0
ticks_20250930.xlsx,7011,4,90,900,15,7,-17.0
ticks_20250930.xlsx,7011,22,30,300,30,7,-11.0
ticks_20250930.xlsx,7011,18,60,300,30,7,-30.0
ticks_20250930.xlsx,7011,18,90,300,30,7,-11.0
ticks_20250930.xlsx,7011,24,30,600,30,7,-41.0
ticks_20250930.xlsx,7011,16,60,600,30,7,-49.0
ticks_20250930.xlsx,7011,10,90,600,30,7,-33.0
ticks_20250930.xlsx,7011,16,30,900,30,7,-5.0
ticks_20250930.xlsx,7011,10,60,900,30,7,-17.0
ticks_20250930.xlsx,7011,14,90,900,30,7,-24.0
ticks_20250930.xlsx,7011,40,30,300,45,7,-13.0
ticks_20250930.xlsx,7011,30,60,300,45,7,-20.0
ticks_20250930.xlsx,7011,26,90,300,45,7,-12.0
ticks_20250930.xlsx,7011,30,30,600,45,7,-56.0
ticks_20250930.xlsx,7011,24,60,600,45,7,-45.0
ticks_20250930.xlsx,7011,14,90,600,45,7,-29.0
ticks_20250930.xlsx,7011,22,30,900,45,7,-10.0
ticks_20250930.xlsx,7011,20,60,900,45,7,-39.0
ticks_20250930.xlsx,7011,22,90,900,45,7,-29.0
