file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20250820.xlsx,7011,100,30,300,15,1,60.0
ticks_20250820.xlsx,7011,100,60,300,15,1,46.0
ticks_20250820.xlsx,7011,100,90,300,15,1,73.0
ticks_20250820.xlsx,7011,100,30,600,15,1,12.0
ticks_20250820.xlsx,7011,92,60,600,15,1,8.0
ticks_20250820.xlsx,7011,74,90,600,15,1,60.0
ticks_20250820.xlsx,7011,86,30,900,15,1,8.0
ticks_20250820.xlsx,7011,88,60,900,15,1,-10.0
ticks_20250820.xlsx,7011,74,90,900,15,1,35.0
ticks_20250820.xlsx,7011,100,30,300,30,1,51.0
ticks_20250820.xlsx,7011,100,60,300,30,1,45.0
ticks_20250820.xlsx,7011,100,90,300,30,1,71.0
ticks_20250820.xlsx,7011,100,30,600,30,1,9.0
ticks_20250820.xlsx,7011,96,60,600,30,1,0.0
ticks_20250820.xlsx,7011,84,90,600,30,1,50.0
ticks_20250820.xlsx,7011,100,30,900,30,1,8.0
ticks_20250820.xlsx,7011,92,60,900,30,1,-15.0
ticks_20250820.xlsx,7011,80,90,900,30,1,28.0
ticks_20250820.xlsx,7011,100,30,300,45,1,51.0
ticks_20250820.xlsx,7011,100,60,300,45,1,45.0
ticks_20250820.xlsx,7011,100,90,300,45,1,73.0
ticks_20250820.xlsx,7011,100,30,600,45,1,13.0
ticks_20250820.xlsx,7011,98,60,600,45,1,-2.0
ticks_20250820.xlsx,7011,84,90,600,45,1,50.0
ticks_20250820.xlsx,7011,100,30,900,45,1,8.0
ticks_20250820.xlsx,7011,92,60,900,45,1,-15.0
ticks_20250820.xlsx,7011,82,90,900,45,1,28.0
ticks_20250820.xlsx,7011,24,30,300,15,4,16.0
ticks_20250820.xlsx,7011,10,60,300,15,4,-12.0
ticks_20250820.xlsx,7011,20,90,300,15,4,56.0
ticks_20250820.xlsx,7011,18,30,600,15,4,-2.0
ticks_20250820.xlsx,7011,16,60,600,15,4,15.0
ticks_20250820.xlsx,7011,16,90,600,15,4,60.0
ticks_20250820.xlsx,7011,16,30,900,15,4,-1.0
ticks_20250820.xlsx,7011,14,60,900,15,4,-9.0
ticks_20250820.xlsx,7011,14,90,900,15,4,53.0
ticks_20250820.xlsx,7011,56,30,300,30,4,59.0
ticks_20250820.xlsx,7011,40,60,300,30,4,15.0
ticks_20250820.xlsx,7011,24,90,300,30,4,72.0
ticks_20250820.xlsx,7011,40,30,600,30,4,12.0
ticks_20250820.xlsx,7011,40,60,600,30,4,-17.0
ticks_20250820.xlsx,7011,32,90,600,30,4,48.0
ticks_20250820.xlsx,7011,38,30,900,30,4,-11.0
ticks_20250820.xlsx,7011,26,60,900,30,4,-27.0
ticks_20250820.xlsx,7011,26,90,900,30,4,40.0
ticks_20250820.xlsx,7011,78,30,300,45,4,45.0
ticks_20250820.xlsx,7011,64,60,300,45,4,26.0
ticks_20250820.xlsx,7011,48,90,300,45,4,113.0
ticks_20250820.xlsx,7011,66,30,600,45,4,18.0
ticks_20250820.xlsx,7011,58,60,600,45,4,5.0
ticks_20250820.xlsx,7011,48,90,600,45,4,88.0
ticks_20250820.xlsx,7011,52,30,900,45,4,-14.0
ticks_20250820.xlsx,7011,48,60,900,45,4,-12.0
ticks_20250820.xlsx,7011,38,90,900,45,4,12.0
ticks_20250820.xlsx,7011,4,30,300,15,7,1.0
ticks_20250820.xlsx,7011,4,60,300,15,7,1.0
ticks_20250820.xlsx,7011,8,90,300,15,7,35.0
ticks_20250820.xlsx,7011,4,30,600,15,7,16.0
ticks_20250820.xlsx,7011,4,60,600,15,7,26.0
ticks_20250820.xlsx,7011,4,90,600,15,7,8.0
ticks_20250820.xlsx,7011,6,30,900,15,7,4.0
ticks_20250820.xlsx,7011,6,60,900,15,7,13.0
ticks_20250820.xlsx,7011,4,90,900,15,7,8.0
ticks_20250820.xlsx,7011,18,30,300,30,7,17.0
ticks_20250820.xlsx,7011,10,60,300,30,7,-6.0
ticks_20250820.xlsx,7011,12,90,300,30,7,53.0
ticks_20250820.xlsx,7011,14,30,600,30,7,21.0
ticks_20250820.xlsx,7011,10,60,600,30,7,4.0
ticks_20250820.xlsx,7011,10,90,600,30,7,59.0
ticks_20250820.xlsx,7011,10,30,900,30,7,24.0
ticks_20250820.xlsx,7011,10,60,900,30,7,-4.0
ticks_20250820.xlsx,7011,10,90,900,30,7,38.0
ticks_20250820.xlsx,7011,18,30,300,45,7,18.0
ticks_20250820.xlsx,7011,22,60,300,45,7,1.0
ticks_20250820.xlsx,7011,22,90,300,45,7,59.0
ticks_20250820.xlsx,7011,16,30,600,45,7,29.0
ticks_20250820.xlsx,7011,18,60,600,45,7,35.0
ticks_20250820.xlsx,7011,12,90,600,45,7,56.0
ticks_20250820.xlsx,7011,20,30,900,45,7,12.0
ticks_20250820.xlsx,7011,18,60,900,45,7,5.0
ticks_20250820.xlsx,7011,18,90,900,45,7,49.0
