file,code,trade,PERIOD_MA_1,PERIOD_MA_2,PERIOD_MR,THRESHOLD_MR,total
ticks_20250925.xlsx,7011,100,30,300,15,1,34.0
ticks_20250925.xlsx,7011,100,60,300,15,1,20.0
ticks_20250925.xlsx,7011,100,90,300,15,1,3.0
ticks_20250925.xlsx,7011,100,30,600,15,1,-13.0
ticks_20250925.xlsx,7011,100,60,600,15,1,-5.0
ticks_20250925.xlsx,7011,100,90,600,15,1,-99.0
ticks_20250925.xlsx,7011,100,30,900,15,1,-27.0
ticks_20250925.xlsx,7011,100,60,900,15,1,-14.0
ticks_20250925.xlsx,7011,90,90,900,15,1,-70.0
ticks_20250925.xlsx,7011,100,30,300,30,1,38.0
ticks_20250925.xlsx,7011,100,60,300,30,1,22.0
ticks_20250925.xlsx,7011,100,90,300,30,1,-3.0
ticks_20250925.xlsx,7011,100,30,600,30,1,-13.0
ticks_20250925.xlsx,7011,100,60,600,30,1,-8.0
ticks_20250925.xlsx,7011,100,90,600,30,1,-86.0
ticks_20250925.xlsx,7011,100,30,900,30,1,-30.0
ticks_20250925.xlsx,7011,100,60,900,30,1,-23.0
ticks_20250925.xlsx,7011,100,90,900,30,1,-74.0
ticks_20250925.xlsx,7011,100,30,300,45,1,37.0
ticks_20250925.xlsx,7011,100,60,300,45,1,25.0
ticks_20250925.xlsx,7011,100,90,300,45,1,-3.0
ticks_20250925.xlsx,7011,100,30,600,45,1,-13.0
ticks_20250925.xlsx,7011,100,60,600,45,1,-8.0
ticks_20250925.xlsx,7011,100,90,600,45,1,-86.0
ticks_20250925.xlsx,7011,100,30,900,45,1,-30.0
ticks_20250925.xlsx,7011,100,60,900,45,1,-23.0
ticks_20250925.xlsx,7011,100,90,900,45,1,-77.0
ticks_20250925.xlsx,7011,34,30,300,15,4,37.0
ticks_20250925.xlsx,7011,28,60,300,15,4,25.0
ticks_20250925.xlsx,7011,16,90,300,15,4,5.0
ticks_20250925.xlsx,7011,26,30,600,15,4,18.0
ticks_20250925.xlsx,7011,18,60,600,15,4,39.0
ticks_20250925.xlsx,7011,14,90,600,15,4,-22.0
ticks_20250925.xlsx,7011,16,30,900,15,4,-33.0
ticks_20250925.xlsx,7011,10,60,900,15,4,28.0
ticks_20250925.xlsx,7011,10,90,900,15,4,-44.0
ticks_20250925.xlsx,7011,84,30,300,30,4,21.0
ticks_20250925.xlsx,7011,50,60,300,30,4,36.0
ticks_20250925.xlsx,7011,44,90,300,30,4,15.0
ticks_20250925.xlsx,7011,48,30,600,30,4,13.0
ticks_20250925.xlsx,7011,36,60,600,30,4,27.0
ticks_20250925.xlsx,7011,32,90,600,30,4,-39.0
ticks_20250925.xlsx,7011,52,30,900,30,4,-8.0
ticks_20250925.xlsx,7011,22,60,900,30,4,37.0
ticks_20250925.xlsx,7011,24,90,900,30,4,-34.0
ticks_20250925.xlsx,7011,100,30,300,45,4,39.0
ticks_20250925.xlsx,7011,78,60,300,45,4,20.0
ticks_20250925.xlsx,7011,60,90,300,45,4,3.0
ticks_20250925.xlsx,7011,68,30,600,45,4,5.0
ticks_20250925.xlsx,7011,52,60,600,45,4,20.0
ticks_20250925.xlsx,7011,44,90,600,45,4,-69.0
ticks_20250925.xlsx,7011,68,30,900,45,4,-16.0
ticks_20250925.xlsx,7011,50,60,900,45,4,15.0
ticks_20250925.xlsx,7011,32,90,900,45,4,-31.0
ticks_20250925.xlsx,7011,10,30,300,15,7,37.0
ticks_20250925.xlsx,7011,14,60,300,15,7,24.0
ticks_20250925.xlsx,7011,6,90,300,15,7,-17.0
ticks_20250925.xlsx,7011,6,30,600,15,7,-13.0
ticks_20250925.xlsx,7011,10,60,600,15,7,17.0
ticks_20250925.xlsx,7011,8,90,600,15,7,-51.0
ticks_20250925.xlsx,7011,4,30,900,15,7,-19.0
ticks_20250925.xlsx,7011,4,60,900,15,7,13.0
ticks_20250925.xlsx,7011,6,90,900,15,7,-47.0
ticks_20250925.xlsx,7011,28,30,300,30,7,17.0
ticks_20250925.xlsx,7011,22,60,300,30,7,17.0
ticks_20250925.xlsx,7011,16,90,300,30,7,0.0
ticks_20250925.xlsx,7011,22,30,600,30,7,-37.0
ticks_20250925.xlsx,7011,18,60,600,30,7,-10.0
ticks_20250925.xlsx,7011,16,90,600,30,7,-27.0
ticks_20250925.xlsx,7011,18,30,900,30,7,-34.0
ticks_20250925.xlsx,7011,12,60,900,30,7,13.0
ticks_20250925.xlsx,7011,10,90,900,30,7,-44.0
ticks_20250925.xlsx,7011,38,30,300,45,7,24.0
ticks_20250925.xlsx,7011,32,60,300,45,7,41.0
ticks_20250925.xlsx,7011,26,90,300,45,7,17.0
ticks_20250925.xlsx,7011,28,30,600,45,7,-5.0
ticks_20250925.xlsx,7011,20,60,600,45,7,-16.0
ticks_20250925.xlsx,7011,22,90,600,45,7,-56.0
ticks_20250925.xlsx,7011,28,30,900,45,7,-20.0
ticks_20250925.xlsx,7011,14,60,900,45,7,8.0
ticks_20250925.xlsx,7011,16,90,900,45,7,-42.0
