,ts,price,volume,vwap,ma1,cross1,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-02-19 09:00:04,1771459204.9244025,588.6,337100.0,588.6,588.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:06,1771459206.932653,588.1,343000.0,588.1,588.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:08,1771459208.9239192,588.7,353500.0,588.4841463414634,588.4666666666667,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:10,1771459210.9341388,589.1,353800.0,588.4952095808384,588.625,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:12,1771459212.9274204,590.6,621700.0,590.4764933239635,589.02,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:14,1771459214.9330032,590.8,636700.0,590.4926902536715,589.3166666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:16,1771459216.9266725,592.2,650400.0,590.5673475901692,589.7285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:18,1771459218.9329612,591.9,658900.0,590.6025481665631,589.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:20,1771459220.9401212,592.2,663300.0,590.6240956468424,590.2444444444443,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:22,1771459222.949686,592.7,682700.0,590.740625,590.4899999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:24,1771459224.9438121,593.0,686400.0,590.7645576868022,590.7181818181817,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:26,1771459226.9551065,592.7,696800.0,590.8205170975813,590.8833333333332,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:28,1771459228.968885,592.4,697800.0,590.8248960354865,590.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:30,1771459230.9633605,592.1,700600.0,590.8347180192573,591.0785714285713,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:32,1771459232.9560642,592.2,703000.0,590.8436731347363,591.1533333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:34,1771459234.9623673,593.0,708400.0,590.8750336654996,591.26875,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:36,1771459236.9543452,593.1,708900.0,590.8780258203335,591.3764705882353,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:38,1771459238.9609978,592.8,709800.0,590.8826670244164,591.4555555555555,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:40,1771459240.9566593,593.3,711600.0,590.8942857142857,591.5526315789473,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:42,1771459242.9655178,593.5,713100.0,590.9046808510639,591.6499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:44,1771459244.958075,593.2,716000.0,590.9222486144101,591.7238095238095,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:46,1771459246.9662464,592.9,717400.0,590.9295293189588,591.7772727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:48,1771459248.9620278,592.5,719600.0,590.9385620915033,591.8086956521738,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-19 09:00:50,1771459250.9547858,592.7,719800.0,590.9394826234649,591.8458333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0
