file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251112.xlsx,7011,46,0.0,5.0,0.1
ticks_20251112.xlsx,7011,46,2700.0,10.0,0.1
ticks_20251112.xlsx,7011,46,7100.0,15.0,0.1
ticks_20251112.xlsx,7011,46,9200.0,20.0,0.1
ticks_20251112.xlsx,7011,46,8800.0,25.0,0.1
ticks_20251112.xlsx,7011,46,9100.0,30.0,0.1
ticks_20251112.xlsx,7011,46,9000.0,35.0,0.1
ticks_20251112.xlsx,7011,46,8500.0,40.0,0.1
ticks_20251112.xlsx,7011,46,200.0,5.0,0.2
ticks_20251112.xlsx,7011,46,3100.0,10.0,0.2
ticks_20251112.xlsx,7011,46,6900.0,15.0,0.2
ticks_20251112.xlsx,7011,46,8800.0,20.0,0.2
ticks_20251112.xlsx,7011,46,10700.0,25.0,0.2
ticks_20251112.xlsx,7011,46,10700.0,30.0,0.2
ticks_20251112.xlsx,7011,46,10400.0,35.0,0.2
ticks_20251112.xlsx,7011,46,10400.0,40.0,0.2
ticks_20251112.xlsx,7011,46,-600.0,5.0,0.3
ticks_20251112.xlsx,7011,46,3800.0,10.0,0.3
ticks_20251112.xlsx,7011,46,7100.0,15.0,0.3
ticks_20251112.xlsx,7011,46,11200.0,20.0,0.3
ticks_20251112.xlsx,7011,46,10000.0,25.0,0.3
ticks_20251112.xlsx,7011,46,9800.0,30.0,0.3
ticks_20251112.xlsx,7011,46,9800.0,35.0,0.3
ticks_20251112.xlsx,7011,46,9800.0,40.0,0.3
ticks_20251112.xlsx,7011,46,2700.0,5.0,0.4
ticks_20251112.xlsx,7011,46,4700.0,10.0,0.4
ticks_20251112.xlsx,7011,46,10600.0,15.0,0.4
ticks_20251112.xlsx,7011,46,10600.0,20.0,0.4
ticks_20251112.xlsx,7011,46,9800.0,25.0,0.4
ticks_20251112.xlsx,7011,46,9900.0,30.0,0.4
ticks_20251112.xlsx,7011,46,9900.0,35.0,0.4
ticks_20251112.xlsx,7011,46,9900.0,40.0,0.4
ticks_20251112.xlsx,7011,46,2300.0,5.0,0.5
ticks_20251112.xlsx,7011,46,3400.0,10.0,0.5
ticks_20251112.xlsx,7011,46,9200.0,15.0,0.5
ticks_20251112.xlsx,7011,46,9200.0,20.0,0.5
ticks_20251112.xlsx,7011,46,9900.0,25.0,0.5
ticks_20251112.xlsx,7011,46,9900.0,30.0,0.5
ticks_20251112.xlsx,7011,46,9900.0,35.0,0.5
ticks_20251112.xlsx,7011,46,9900.0,40.0,0.5
ticks_20251112.xlsx,7011,46,3200.0,5.0,0.6
ticks_20251112.xlsx,7011,46,4300.0,10.0,0.6
ticks_20251112.xlsx,7011,46,9000.0,15.0,0.6
ticks_20251112.xlsx,7011,46,9000.0,20.0,0.6
ticks_20251112.xlsx,7011,46,9900.0,25.0,0.6
ticks_20251112.xlsx,7011,46,9900.0,30.0,0.6
ticks_20251112.xlsx,7011,46,9900.0,35.0,0.6
ticks_20251112.xlsx,7011,46,9900.0,40.0,0.6
ticks_20251112.xlsx,7011,46,6100.0,5.0,0.7
ticks_20251112.xlsx,7011,46,5300.0,10.0,0.7
ticks_20251112.xlsx,7011,46,10100.0,15.0,0.7
ticks_20251112.xlsx,7011,46,10100.0,20.0,0.7
ticks_20251112.xlsx,7011,46,9900.0,25.0,0.7
ticks_20251112.xlsx,7011,46,9900.0,30.0,0.7
ticks_20251112.xlsx,7011,46,9900.0,35.0,0.7
ticks_20251112.xlsx,7011,46,9900.0,40.0,0.7
ticks_20251112.xlsx,7011,46,10700.0,5.0,0.8
ticks_20251112.xlsx,7011,46,10100.0,10.0,0.8
ticks_20251112.xlsx,7011,46,10100.0,15.0,0.8
ticks_20251112.xlsx,7011,46,10100.0,20.0,0.8
ticks_20251112.xlsx,7011,46,9900.0,25.0,0.8
ticks_20251112.xlsx,7011,46,9900.0,30.0,0.8
ticks_20251112.xlsx,7011,46,9900.0,35.0,0.8
ticks_20251112.xlsx,7011,46,9900.0,40.0,0.8
