file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20251121.xlsx,7011,100,-54.0,30,300
ticks_20251121.xlsx,7011,100,66.0,40,300
ticks_20251121.xlsx,7011,100,90.0,50,300
ticks_20251121.xlsx,7011,96,36.0,60,300
ticks_20251121.xlsx,7011,94,62.0,70,300
ticks_20251121.xlsx,7011,100,69.0,80,300
ticks_20251121.xlsx,7011,96,53.0,90,300
ticks_20251121.xlsx,7011,88,36.0,100,300
ticks_20251121.xlsx,7011,94,27.0,110,300
ticks_20251121.xlsx,7011,86,2.0,120,300
ticks_20251121.xlsx,7011,92,31.0,130,300
ticks_20251121.xlsx,7011,92,59.0,140,300
ticks_20251121.xlsx,7011,88,54.0,150,300
ticks_20251121.xlsx,7011,92,69.0,160,300
ticks_20251121.xlsx,7011,100,92.0,170,300
ticks_20251121.xlsx,7011,88,39.0,180,300
ticks_20251121.xlsx,7011,100,122.0,190,300
ticks_20251121.xlsx,7011,100,49.0,30,350
ticks_20251121.xlsx,7011,100,76.0,40,350
ticks_20251121.xlsx,7011,92,42.0,50,350
ticks_20251121.xlsx,7011,98,93.0,60,350
ticks_20251121.xlsx,7011,86,88.0,70,350
ticks_20251121.xlsx,7011,88,80.0,80,350
ticks_20251121.xlsx,7011,80,64.0,90,350
ticks_20251121.xlsx,7011,80,41.0,100,350
ticks_20251121.xlsx,7011,82,46.0,110,350
ticks_20251121.xlsx,7011,78,29.0,120,350
ticks_20251121.xlsx,7011,82,52.0,130,350
ticks_20251121.xlsx,7011,68,27.0,140,350
ticks_20251121.xlsx,7011,82,45.0,150,350
ticks_20251121.xlsx,7011,90,24.0,160,350
ticks_20251121.xlsx,7011,90,57.0,170,350
ticks_20251121.xlsx,7011,88,41.0,180,350
ticks_20251121.xlsx,7011,78,90.0,190,350
ticks_20251121.xlsx,7011,98,19.0,30,400
ticks_20251121.xlsx,7011,84,44.0,40,400
ticks_20251121.xlsx,7011,78,55.0,50,400
ticks_20251121.xlsx,7011,82,68.0,60,400
ticks_20251121.xlsx,7011,82,53.0,70,400
ticks_20251121.xlsx,7011,70,41.0,80,400
ticks_20251121.xlsx,7011,78,68.0,90,400
ticks_20251121.xlsx,7011,74,51.0,100,400
ticks_20251121.xlsx,7011,80,43.0,110,400
ticks_20251121.xlsx,7011,82,9.0,120,400
ticks_20251121.xlsx,7011,82,18.0,130,400
ticks_20251121.xlsx,7011,74,30.0,140,400
ticks_20251121.xlsx,7011,70,44.0,150,400
ticks_20251121.xlsx,7011,68,22.0,160,400
ticks_20251121.xlsx,7011,72,37.0,170,400
ticks_20251121.xlsx,7011,64,46.0,180,400
ticks_20251121.xlsx,7011,76,25.0,190,400
ticks_20251121.xlsx,7011,100,37.0,30,450
ticks_20251121.xlsx,7011,98,50.0,40,450
ticks_20251121.xlsx,7011,84,15.0,50,450
ticks_20251121.xlsx,7011,70,7.0,60,450
ticks_20251121.xlsx,7011,72,31.0,70,450
ticks_20251121.xlsx,7011,74,25.0,80,450
ticks_20251121.xlsx,7011,70,30.0,90,450
ticks_20251121.xlsx,7011,68,48.0,100,450
ticks_20251121.xlsx,7011,62,61.0,110,450
ticks_20251121.xlsx,7011,60,9.0,120,450
ticks_20251121.xlsx,7011,60,10.0,130,450
ticks_20251121.xlsx,7011,62,1.0,140,450
ticks_20251121.xlsx,7011,52,-7.0,150,450
ticks_20251121.xlsx,7011,62,23.0,160,450
ticks_20251121.xlsx,7011,60,43.0,170,450
ticks_20251121.xlsx,7011,53,62.0,180,450
ticks_20251121.xlsx,7011,61,60.0,190,450
ticks_20251121.xlsx,7011,100,1.0,30,500
ticks_20251121.xlsx,7011,80,58.0,40,500
ticks_20251121.xlsx,7011,74,81.0,50,500
ticks_20251121.xlsx,7011,62,67.0,60,500
ticks_20251121.xlsx,7011,60,41.0,70,500
ticks_20251121.xlsx,7011,56,80.0,80,500
ticks_20251121.xlsx,7011,64,55.0,90,500
ticks_20251121.xlsx,7011,56,16.0,100,500
ticks_20251121.xlsx,7011,58,65.0,110,500
ticks_20251121.xlsx,7011,60,-16.0,120,500
ticks_20251121.xlsx,7011,56,-4.0,130,500
ticks_20251121.xlsx,7011,54,17.0,140,500
ticks_20251121.xlsx,7011,52,21.0,150,500
ticks_20251121.xlsx,7011,54,78.0,160,500
ticks_20251121.xlsx,7011,51,83.0,170,500
ticks_20251121.xlsx,7011,52,83.0,180,500
ticks_20251121.xlsx,7011,52,85.0,190,500
ticks_20251121.xlsx,7011,80,4.0,30,550
ticks_20251121.xlsx,7011,70,59.0,40,550
ticks_20251121.xlsx,7011,70,76.0,50,550
ticks_20251121.xlsx,7011,58,44.0,60,550
ticks_20251121.xlsx,7011,54,39.0,70,550
ticks_20251121.xlsx,7011,54,70.0,80,550
ticks_20251121.xlsx,7011,52,65.0,90,550
ticks_20251121.xlsx,7011,54,58.0,100,550
ticks_20251121.xlsx,7011,53,62.0,110,550
ticks_20251121.xlsx,7011,54,22.0,120,550
ticks_20251121.xlsx,7011,54,38.0,130,550
ticks_20251121.xlsx,7011,48,30.0,140,550
ticks_20251121.xlsx,7011,48,18.0,150,550
ticks_20251121.xlsx,7011,48,90.0,160,550
ticks_20251121.xlsx,7011,48,85.0,170,550
ticks_20251121.xlsx,7011,48,60.0,180,550
