file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251024.xlsx,7011,100,-1500.0,5.0,0.1
ticks_20251024.xlsx,7011,98,-2800.0,10.0,0.1
ticks_20251024.xlsx,7011,98,-300.0,15.0,0.1
ticks_20251024.xlsx,7011,98,-200.0,20.0,0.1
ticks_20251024.xlsx,7011,98,-2000.0,25.0,0.1
ticks_20251024.xlsx,7011,98,-100.0,30.0,0.1
ticks_20251024.xlsx,7011,98,1500.0,35.0,0.1
ticks_20251024.xlsx,7011,98,1500.0,40.0,0.1
ticks_20251024.xlsx,7011,100,-1200.0,5.0,0.2
ticks_20251024.xlsx,7011,98,-2900.0,10.0,0.2
ticks_20251024.xlsx,7011,98,-1100.0,15.0,0.2
ticks_20251024.xlsx,7011,98,-1500.0,20.0,0.2
ticks_20251024.xlsx,7011,98,-300.0,25.0,0.2
ticks_20251024.xlsx,7011,98,-300.0,30.0,0.2
ticks_20251024.xlsx,7011,98,800.0,35.0,0.2
ticks_20251024.xlsx,7011,98,800.0,40.0,0.2
ticks_20251024.xlsx,7011,100,-1900.0,5.0,0.3
ticks_20251024.xlsx,7011,98,-2500.0,10.0,0.3
ticks_20251024.xlsx,7011,98,1900.0,15.0,0.3
ticks_20251024.xlsx,7011,98,1600.0,20.0,0.3
ticks_20251024.xlsx,7011,98,0.0,25.0,0.3
ticks_20251024.xlsx,7011,98,0.0,30.0,0.3
ticks_20251024.xlsx,7011,98,1000.0,35.0,0.3
ticks_20251024.xlsx,7011,98,1000.0,40.0,0.3
ticks_20251024.xlsx,7011,100,-1400.0,5.0,0.4
ticks_20251024.xlsx,7011,98,-2700.0,10.0,0.4
ticks_20251024.xlsx,7011,98,1600.0,15.0,0.4
ticks_20251024.xlsx,7011,98,2100.0,20.0,0.4
ticks_20251024.xlsx,7011,98,1400.0,25.0,0.4
ticks_20251024.xlsx,7011,98,1400.0,30.0,0.4
ticks_20251024.xlsx,7011,98,1400.0,35.0,0.4
ticks_20251024.xlsx,7011,98,1400.0,40.0,0.4
ticks_20251024.xlsx,7011,100,-3800.0,5.0,0.5
ticks_20251024.xlsx,7011,98,-3600.0,10.0,0.5
ticks_20251024.xlsx,7011,98,900.0,15.0,0.5
ticks_20251024.xlsx,7011,98,1200.0,20.0,0.5
ticks_20251024.xlsx,7011,98,1400.0,25.0,0.5
ticks_20251024.xlsx,7011,98,1400.0,30.0,0.5
ticks_20251024.xlsx,7011,98,1400.0,35.0,0.5
ticks_20251024.xlsx,7011,98,1400.0,40.0,0.5
ticks_20251024.xlsx,7011,100,-4800.0,5.0,0.6
ticks_20251024.xlsx,7011,98,-4000.0,10.0,0.6
ticks_20251024.xlsx,7011,98,600.0,15.0,0.6
ticks_20251024.xlsx,7011,98,1600.0,20.0,0.6
ticks_20251024.xlsx,7011,98,1400.0,25.0,0.6
ticks_20251024.xlsx,7011,98,1400.0,30.0,0.6
ticks_20251024.xlsx,7011,98,1400.0,35.0,0.6
ticks_20251024.xlsx,7011,98,1400.0,40.0,0.6
ticks_20251024.xlsx,7011,98,-5500.0,5.0,0.7
ticks_20251024.xlsx,7011,98,-5100.0,10.0,0.7
ticks_20251024.xlsx,7011,98,100.0,15.0,0.7
ticks_20251024.xlsx,7011,98,1300.0,20.0,0.7
ticks_20251024.xlsx,7011,98,1400.0,25.0,0.7
ticks_20251024.xlsx,7011,98,1400.0,30.0,0.7
ticks_20251024.xlsx,7011,98,1400.0,35.0,0.7
ticks_20251024.xlsx,7011,98,1400.0,40.0,0.7
ticks_20251024.xlsx,7011,98,-5700.0,5.0,0.8
ticks_20251024.xlsx,7011,98,-5400.0,10.0,0.8
ticks_20251024.xlsx,7011,98,-600.0,15.0,0.8
ticks_20251024.xlsx,7011,98,800.0,20.0,0.8
ticks_20251024.xlsx,7011,98,1400.0,25.0,0.8
ticks_20251024.xlsx,7011,98,1400.0,30.0,0.8
ticks_20251024.xlsx,7011,98,1400.0,35.0,0.8
ticks_20251024.xlsx,7011,98,1400.0,40.0,0.8
