file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251007.xlsx,7203,96,-3200,30,300,30
ticks_20251007.xlsx,7203,62,-1500,40,300,30
ticks_20251007.xlsx,7203,42,-1300,50,300,30
ticks_20251007.xlsx,7203,36,-3900,60,300,30
ticks_20251007.xlsx,7203,28,-1400,70,300,30
ticks_20251007.xlsx,7203,18,-600,80,300,30
ticks_20251007.xlsx,7203,14,-1300,90,300,30
ticks_20251007.xlsx,7203,12,-600,100,300,30
ticks_20251007.xlsx,7203,12,-600,110,300,30
ticks_20251007.xlsx,7203,10,-600,120,300,30
ticks_20251007.xlsx,7203,8,-900,130,300,30
ticks_20251007.xlsx,7203,10,-700,140,300,30
ticks_20251007.xlsx,7203,6,-500,150,300,30
ticks_20251007.xlsx,7203,6,-400,160,300,30
ticks_20251007.xlsx,7203,4,-1000,170,300,30
ticks_20251007.xlsx,7203,8,-1000,180,300,30
ticks_20251007.xlsx,7203,6,-1700,190,300,30
ticks_20251007.xlsx,7203,84,-3200,30,350,30
ticks_20251007.xlsx,7203,54,-1700,40,350,30
ticks_20251007.xlsx,7203,42,-1300,50,350,30
ticks_20251007.xlsx,7203,34,-2800,60,350,30
ticks_20251007.xlsx,7203,18,-2400,70,350,30
ticks_20251007.xlsx,7203,18,-1800,80,350,30
ticks_20251007.xlsx,7203,14,-900,90,350,30
ticks_20251007.xlsx,7203,12,-1000,100,350,30
ticks_20251007.xlsx,7203,12,-800,110,350,30
ticks_20251007.xlsx,7203,12,-1200,120,350,30
ticks_20251007.xlsx,7203,8,-1000,130,350,30
ticks_20251007.xlsx,7203,8,-300,140,350,30
ticks_20251007.xlsx,7203,8,-500,150,350,30
ticks_20251007.xlsx,7203,6,-900,160,350,30
ticks_20251007.xlsx,7203,8,-1200,170,350,30
ticks_20251007.xlsx,7203,8,-1200,180,350,30
ticks_20251007.xlsx,7203,8,-1300,190,350,30
ticks_20251007.xlsx,7203,80,-3200,30,400,30
ticks_20251007.xlsx,7203,44,-600,40,400,30
ticks_20251007.xlsx,7203,30,-3200,50,400,30
ticks_20251007.xlsx,7203,26,-1700,60,400,30
ticks_20251007.xlsx,7203,22,-3000,70,400,30
ticks_20251007.xlsx,7203,14,-1600,80,400,30
ticks_20251007.xlsx,7203,16,-1800,90,400,30
ticks_20251007.xlsx,7203,10,-700,100,400,30
ticks_20251007.xlsx,7203,8,-800,110,400,30
ticks_20251007.xlsx,7203,6,-700,120,400,30
ticks_20251007.xlsx,7203,8,-700,130,400,30
ticks_20251007.xlsx,7203,10,-500,140,400,30
ticks_20251007.xlsx,7203,8,-1300,150,400,30
ticks_20251007.xlsx,7203,6,-500,160,400,30
ticks_20251007.xlsx,7203,8,-1800,170,400,30
ticks_20251007.xlsx,7203,8,-1500,180,400,30
ticks_20251007.xlsx,7203,6,-1400,190,400,30
ticks_20251007.xlsx,7203,72,-2400,30,450,30
ticks_20251007.xlsx,7203,48,-2500,40,450,30
ticks_20251007.xlsx,7203,36,-3000,50,450,30
ticks_20251007.xlsx,7203,24,-1100,60,450,30
ticks_20251007.xlsx,7203,22,-2400,70,450,30
ticks_20251007.xlsx,7203,20,-2600,80,450,30
ticks_20251007.xlsx,7203,16,-1900,90,450,30
ticks_20251007.xlsx,7203,8,-600,100,450,30
ticks_20251007.xlsx,7203,6,-900,110,450,30
ticks_20251007.xlsx,7203,8,-1300,120,450,30
ticks_20251007.xlsx,7203,8,-1000,130,450,30
ticks_20251007.xlsx,7203,6,-600,140,450,30
ticks_20251007.xlsx,7203,6,0,150,450,30
ticks_20251007.xlsx,7203,6,300,160,450,30
ticks_20251007.xlsx,7203,8,-1100,170,450,30
ticks_20251007.xlsx,7203,6,-900,180,450,30
ticks_20251007.xlsx,7203,6,-900,190,450,30
ticks_20251007.xlsx,7203,66,-2300,30,500,30
ticks_20251007.xlsx,7203,52,-1300,40,500,30
ticks_20251007.xlsx,7203,38,-4200,50,500,30
ticks_20251007.xlsx,7203,28,-2600,60,500,30
ticks_20251007.xlsx,7203,18,-3800,70,500,30
ticks_20251007.xlsx,7203,20,-3000,80,500,30
ticks_20251007.xlsx,7203,16,-2100,90,500,30
ticks_20251007.xlsx,7203,8,-300,100,500,30
ticks_20251007.xlsx,7203,6,-700,110,500,30
ticks_20251007.xlsx,7203,8,-1600,120,500,30
ticks_20251007.xlsx,7203,8,-1400,130,500,30
ticks_20251007.xlsx,7203,6,-800,140,500,30
ticks_20251007.xlsx,7203,4,0,150,500,30
ticks_20251007.xlsx,7203,6,-200,160,500,30
ticks_20251007.xlsx,7203,6,-800,170,500,30
ticks_20251007.xlsx,7203,6,-800,180,500,30
ticks_20251007.xlsx,7203,6,-1000,190,500,30
ticks_20251007.xlsx,7203,90,-5200,30,550,30
ticks_20251007.xlsx,7203,50,-2500,40,550,30
ticks_20251007.xlsx,7203,42,-3400,50,550,30
ticks_20251007.xlsx,7203,30,-2900,60,550,30
ticks_20251007.xlsx,7203,20,-3500,70,550,30
ticks_20251007.xlsx,7203,18,-1500,80,550,30
ticks_20251007.xlsx,7203,14,-400,90,550,30
ticks_20251007.xlsx,7203,16,-2100,100,550,30
ticks_20251007.xlsx,7203,6,-1600,110,550,30
ticks_20251007.xlsx,7203,8,-2300,120,550,30
ticks_20251007.xlsx,7203,6,-2000,130,550,30
ticks_20251007.xlsx,7203,6,-2000,140,550,30
ticks_20251007.xlsx,7203,4,-1100,150,550,30
ticks_20251007.xlsx,7203,6,-600,160,550,30
ticks_20251007.xlsx,7203,6,-1200,170,550,30
ticks_20251007.xlsx,7203,6,-900,180,550,30
ticks_20251007.xlsx,7203,6,-1500,190,550,30
ticks_20251007.xlsx,7203,82,-4700,30,600,30
ticks_20251007.xlsx,7203,64,-3800,40,600,30
ticks_20251007.xlsx,7203,42,-4100,50,600,30
ticks_20251007.xlsx,7203,30,-2800,60,600,30
ticks_20251007.xlsx,7203,24,-2700,70,600,30
ticks_20251007.xlsx,7203,20,-2300,80,600,30
ticks_20251007.xlsx,7203,16,-1100,90,600,30
ticks_20251007.xlsx,7203,14,-1100,100,600,30
ticks_20251007.xlsx,7203,12,-1300,110,600,30
