file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251117.xlsx,7203,76,-2000,30,300,30
ticks_20251117.xlsx,7203,42,1600,40,300,30
ticks_20251117.xlsx,7203,20,1000,50,300,30
ticks_20251117.xlsx,7203,22,1200,60,300,30
ticks_20251117.xlsx,7203,16,-600,70,300,30
ticks_20251117.xlsx,7203,6,-1100,80,300,30
ticks_20251117.xlsx,7203,4,-500,90,300,30
ticks_20251117.xlsx,7203,2,100,100,300,30
ticks_20251117.xlsx,7203,4,1600,110,300,30
ticks_20251117.xlsx,7203,0,0,120,300,30
ticks_20251117.xlsx,7203,0,0,130,300,30
ticks_20251117.xlsx,7203,0,0,140,300,30
ticks_20251117.xlsx,7203,0,0,150,300,30
ticks_20251117.xlsx,7203,0,0,160,300,30
ticks_20251117.xlsx,7203,0,0,170,300,30
ticks_20251117.xlsx,7203,0,0,180,300,30
ticks_20251117.xlsx,7203,0,0,190,300,30
ticks_20251117.xlsx,7203,72,-600,30,350,30
ticks_20251117.xlsx,7203,44,0,40,350,30
ticks_20251117.xlsx,7203,18,500,50,350,30
ticks_20251117.xlsx,7203,24,600,60,350,30
ticks_20251117.xlsx,7203,16,-700,70,350,30
ticks_20251117.xlsx,7203,6,-700,80,350,30
ticks_20251117.xlsx,7203,6,-800,90,350,30
ticks_20251117.xlsx,7203,2,0,100,350,30
ticks_20251117.xlsx,7203,4,1000,110,350,30
ticks_20251117.xlsx,7203,0,0,120,350,30
ticks_20251117.xlsx,7203,2,-500,130,350,30
ticks_20251117.xlsx,7203,0,0,140,350,30
ticks_20251117.xlsx,7203,0,0,150,350,30
ticks_20251117.xlsx,7203,0,0,160,350,30
ticks_20251117.xlsx,7203,0,0,170,350,30
ticks_20251117.xlsx,7203,0,0,180,350,30
ticks_20251117.xlsx,7203,0,0,190,350,30
ticks_20251117.xlsx,7203,60,-800,30,400,30
ticks_20251117.xlsx,7203,42,-1600,40,400,30
ticks_20251117.xlsx,7203,16,-400,50,400,30
ticks_20251117.xlsx,7203,18,-1300,60,400,30
ticks_20251117.xlsx,7203,10,-400,70,400,30
ticks_20251117.xlsx,7203,6,-800,80,400,30
ticks_20251117.xlsx,7203,6,-1100,90,400,30
ticks_20251117.xlsx,7203,4,1400,100,400,30
ticks_20251117.xlsx,7203,0,0,110,400,30
ticks_20251117.xlsx,7203,2,-200,120,400,30
ticks_20251117.xlsx,7203,2,-1100,130,400,30
ticks_20251117.xlsx,7203,0,0,140,400,30
ticks_20251117.xlsx,7203,0,0,150,400,30
ticks_20251117.xlsx,7203,0,0,160,400,30
ticks_20251117.xlsx,7203,0,0,170,400,30
ticks_20251117.xlsx,7203,0,0,180,400,30
ticks_20251117.xlsx,7203,0,0,190,400,30
ticks_20251117.xlsx,7203,52,-600,30,450,30
ticks_20251117.xlsx,7203,40,-1300,40,450,30
ticks_20251117.xlsx,7203,20,-1400,50,450,30
ticks_20251117.xlsx,7203,14,-1500,60,450,30
ticks_20251117.xlsx,7203,6,-300,70,450,30
ticks_20251117.xlsx,7203,8,-900,80,450,30
ticks_20251117.xlsx,7203,4,-700,90,450,30
ticks_20251117.xlsx,7203,2,-100,100,450,30
ticks_20251117.xlsx,7203,2,-200,110,450,30
ticks_20251117.xlsx,7203,0,0,120,450,30
ticks_20251117.xlsx,7203,2,-700,130,450,30
ticks_20251117.xlsx,7203,0,0,140,450,30
ticks_20251117.xlsx,7203,0,0,150,450,30
ticks_20251117.xlsx,7203,0,0,160,450,30
ticks_20251117.xlsx,7203,0,0,170,450,30
ticks_20251117.xlsx,7203,0,0,180,450,30
ticks_20251117.xlsx,7203,0,0,190,450,30
ticks_20251117.xlsx,7203,54,-1000,30,500,30
ticks_20251117.xlsx,7203,30,300,40,500,30
ticks_20251117.xlsx,7203,14,-200,50,500,30
ticks_20251117.xlsx,7203,12,-400,60,500,30
ticks_20251117.xlsx,7203,4,-100,70,500,30
ticks_20251117.xlsx,7203,6,-800,80,500,30
ticks_20251117.xlsx,7203,4,100,90,500,30
ticks_20251117.xlsx,7203,4,1400,100,500,30
ticks_20251117.xlsx,7203,2,-200,110,500,30
ticks_20251117.xlsx,7203,2,-200,120,500,30
ticks_20251117.xlsx,7203,2,-200,130,500,30
ticks_20251117.xlsx,7203,0,0,140,500,30
ticks_20251117.xlsx,7203,0,0,150,500,30
ticks_20251117.xlsx,7203,0,0,160,500,30
ticks_20251117.xlsx,7203,0,0,170,500,30
ticks_20251117.xlsx,7203,0,0,180,500,30
ticks_20251117.xlsx,7203,0,0,190,500,30
ticks_20251117.xlsx,7203,52,-1300,30,550,30
ticks_20251117.xlsx,7203,36,100,40,550,30
ticks_20251117.xlsx,7203,12,-400,50,550,30
ticks_20251117.xlsx,7203,10,-400,60,550,30
ticks_20251117.xlsx,7203,2,100,70,550,30
ticks_20251117.xlsx,7203,2,-100,80,550,30
ticks_20251117.xlsx,7203,8,1100,90,550,30
ticks_20251117.xlsx,7203,4,1400,100,550,30
ticks_20251117.xlsx,7203,2,-200,110,550,30
ticks_20251117.xlsx,7203,2,-200,120,550,30
ticks_20251117.xlsx,7203,2,-200,130,550,30
ticks_20251117.xlsx,7203,0,0,140,550,30
ticks_20251117.xlsx,7203,0,0,150,550,30
ticks_20251117.xlsx,7203,0,0,160,550,30
ticks_20251117.xlsx,7203,0,0,170,550,30
ticks_20251117.xlsx,7203,0,0,180,550,30
ticks_20251117.xlsx,7203,0,0,190,550,30
ticks_20251117.xlsx,7203,52,-1300,30,600,30
ticks_20251117.xlsx,7203,44,-300,40,600,30
ticks_20251117.xlsx,7203,18,-1100,50,600,30
ticks_20251117.xlsx,7203,10,900,60,600,30
ticks_20251117.xlsx,7203,6,800,70,600,30
ticks_20251117.xlsx,7203,4,-100,80,600,30
ticks_20251117.xlsx,7203,4,-500,90,600,30
ticks_20251117.xlsx,7203,2,-200,100,600,30
ticks_20251117.xlsx,7203,2,-200,110,600,30
ticks_20251117.xlsx,7203,2,-100,120,600,30
ticks_20251117.xlsx,7203,2,-100,130,600,30
ticks_20251117.xlsx,7203,0,0,140,600,30
ticks_20251117.xlsx,7203,0,0,150,600,30
ticks_20251117.xlsx,7203,0,0,160,600,30
ticks_20251117.xlsx,7203,0,0,170,600,30
ticks_20251117.xlsx,7203,0,0,180,600,30
ticks_20251117.xlsx,7203,0,0,190,600,30
ticks_20251117.xlsx,7203,46,400,30,650,30
ticks_20251117.xlsx,7203,34,-2600,40,650,30
ticks_20251117.xlsx,7203,18,-700,50,650,30
ticks_20251117.xlsx,7203,14,400,60,650,30
ticks_20251117.xlsx,7203,10,600,70,650,30
ticks_20251117.xlsx,7203,6,1500,80,650,30
ticks_20251117.xlsx,7203,2,-100,90,650,30
ticks_20251117.xlsx,7203,2,-100,100,650,30
