,ts,price,volume,vwap,ma1,cross1,cross2,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-03-09 09:06:08,1773014768.4875696,1971.5,1463900.0,1971.5,1971.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:10,1773014770.5010753,1985.5,1496700.0,1985.5,1978.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:12,1773014772.5180562,1988.5,1528600.0,1986.9791344667697,1981.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:14,1773014774.5323882,1986.5,1559100.0,1986.8256302521008,1983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:16,1773014776.5461345,1989.5,1568200.0,1987.0589645254074,1984.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:18,1773014778.5544865,1991.0,1569700.0,1987.1148393194708,1985.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:20,1773014780.5525067,1987.5,1575600.0,1987.1351835273053,1985.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:22,1773014782.5501497,1989.0,1578700.0,1987.1855400696863,1986.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:24,1773014784.5581343,1989.0,1583400.0,1987.2569037656904,1986.4444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:26,1773014786.5607336,1990.0,1586700.0,1987.3306188925083,1986.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:28,1773014788.5554602,1991.0,1587400.0,1987.3514170040485,1987.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:30,1773014790.5537765,1990.0,1601100.0,1987.615889212828,1987.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:32,1773014792.5508404,1992.5,1604300.0,1987.727207977208,1987.8076923076924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:34,1773014794.547444,1991.5,1606100.0,1987.774964838256,1988.0714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:36,1773014796.5644283,1990.5,1607100.0,1987.7939944134077,1988.2333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:38,1773014798.574618,1991.0,1607500.0,1987.8029247910863,1988.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:40,1773014800.5893643,1990.5,1614400.0,1987.9265780730898,1988.5294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:42,1773014802.5858238,1990.0,1620700.0,1988.0098852040817,1988.611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:44,1773014804.5827868,1990.5,1622500.0,1988.0381462799496,1988.7105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:46,1773014806.5836148,1990.0,1623100.0,1988.045540201005,1988.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:48,1773014808.5803819,1990.0,1624500.0,1988.0625778331257,1988.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:50,1773014810.5919087,1990.0,1625900.0,1988.0793209876542,1988.8863636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:52,1773014812.5926473,1989.0,1634000.0,1988.123162845385,1988.891304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:54,1773014814.5909297,1991.0,1635000.0,1988.1399766218585,1988.9791666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:56,1773014816.589167,1991.0,1636100.0,1988.1582462253193,1989.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:06:58,1773014818.6019053,1991.0,1637900.0,1988.1876436781608,1989.1346153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
