,ts,price,volume,vwap,ma1,cross1,cross2,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-03-09 09:09:08,1773014948.8312283,2579.5,4539600.0,2579.5,2579.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:10,1773014950.8430912,2585.0,4700500.0,2585.0,2582.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:12,1773014952.8371055,2589.5,4892200.0,2587.446539988656,2584.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:14,1773014954.829607,2587.0,4954100.0,2587.379855247286,2585.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:16,1773014956.8368566,2585.5,5021300.0,2587.1176043180403,2585.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:18,1773014958.8436215,2587.0,5054600.0,2587.11,2585.5833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:20,1773014960.8384254,2585.0,5066700.0,2587.0615632707268,2585.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:22,1773014962.8322387,2585.5,5101500.0,2586.9648513970455,2585.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:24,1773014964.8432503,2587.0,5118000.0,2586.965854080221,2585.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:26,1773014966.8366551,2589.5,5140600.0,2587.0611480865223,2586.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:28,1773014968.8341749,2593.5,5214700.0,2587.767886239076,2586.7272727272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:30,1773014970.8307803,2591.0,5227200.0,2587.826643397324,2587.0833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:32,1773014972.8383024,2594.0,5295000.0,2588.3807254434737,2587.6153846153848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:34,1773014974.8327494,2592.0,5325400.0,2588.520743191652,2587.9285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:36,1773014976.8434205,2595.5,5349200.0,2588.7259140316205,2588.4333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:38,1773014978.8379707,2598.0,5380300.0,2589.068990127275,2589.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:40,1773014980.8300183,2598.0,5392100.0,2589.1926099706743,2589.5588235294117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:42,1773014982.8549073,2597.0,5421300.0,2589.451173868663,2589.972222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:44,1773014984.8464131,2598.0,5443700.0,2589.662979758876,2590.3947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:46,1773014986.8636236,2597.5,5460600.0,2589.806786102063,2590.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:48,1773014988.8724005,2599.5,5563700.0,2590.782638414217,2591.1666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:50,1773014990.8651218,2602.0,5647300.0,2591.6292317414463,2591.659090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:52,1773014992.8752906,2604.0,5670200.0,2591.879798337166,2592.195652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:54,1773014994.8890977,2604.0,5682300.0,2592.00813861906,2592.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:56,1773014996.8785367,2601.0,5719400.0,2592.290896762163,2593.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:09:58,1773014998.8906102,2600.0,5751000.0,2592.4919927356777,2593.2884615384614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:10:00,1773015000.8929517,2600.5,5767600.0,2592.600244299674,2593.5555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:10:02,1773015002.9057117,2600.0,5794100.0,2592.756556396971,2593.785714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:10:04,1773015004.905769,2602.0,5814400.0,2592.9037496077817,2594.0689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:10:06,1773015006.915444,2603.0,5825500.0,2592.9909013142546,2594.366666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:10:08,1773015008.9075615,2604.0,5869900.0,2593.3583402240097,2595.1833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:10:10,1773015010.9220183,2603.0,5889600.0,2593.499037037037,2595.7833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:10:12,1773015012.923158,2603.5,5914400.0,2593.679444282805,2596.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-09 09:10:14,1773015014.946906,2604.5,5935900.0,2593.8460574375135,2596.8333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
