,ts,price,volume,vwap,ma1,cross1,cross2,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-03-13 09:06:06,1773360366.0569308,3561.0,6860800.0,3561.0,3561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:08,1773360368.0666344,3557.0,6889300.0,3557.0,3559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:10,1773360370.0767355,3562.0,6920500.0,3559.613065326633,3560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:12,1773360372.0744307,3560.0,6935000.0,3559.688679245283,3560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:14,1773360374.0705743,3562.0,6993400.0,3560.706636500754,3560.4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:16,1773360376.0727909,3558.0,7010100.0,3560.403884795713,3560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:18,1773360378.071432,3555.0,7053100.0,3559.195527821113,3559.285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:20,1773360380.0785604,3553.0,7164400.0,3556.9242424242425,3558.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:22,1773360382.0850694,3554.0,7177500.0,3556.8032838648564,3558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:24,1773360384.0813532,3556.0,7192700.0,3556.7664959325098,3557.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:26,1773360386.0879695,3570.0,7228400.0,3558.051686615887,3558.909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:28,1773360388.0795057,3560.0,7267700.0,3558.239862374048,3559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:30,1773360390.0955448,3561.0,7276400.0,3558.2976419634265,3559.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:32,1773360392.108257,3560.0,7299900.0,3558.388749715327,3559.214285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:34,1773360394.1038847,3563.0,7333100.0,3558.7128943468133,3559.4666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:36,1773360396.1019344,3567.0,7360600.0,3559.1688675470186,3559.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:38,1773360398.0980363,3568.0,7383900.0,3559.562225195947,3560.4117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:40,1773360400.099447,3575.0,7417700.0,3560.4991919554677,3561.222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:42,1773360402.0983164,3572.0,7443100.0,3561.0008586639187,3561.7894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:44,1773360404.1099908,3572.0,7451100.0,3561.1499237675757,3562.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:46,1773360406.0985816,3569.0,7471200.0,3561.4084207077326,3562.6190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:48,1773360408.1000051,3570.0,7498400.0,3561.7749372647427,3562.9545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:50,1773360410.102945,3570.0,7540700.0,3562.2866598029123,3563.2608695652175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:06:52,1773360412.1024277,3572.0,7562500.0,3562.588428103178,3563.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
