,ts,price,volume,vwap,ma1,cross1,cross2,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-03-13 09:03:05,1773360185.8063512,2014.0,5349100.0,2014.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:07,1773360187.803226,2014.0,5366600.0,2014.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:09,1773360189.8135967,2016.0,5418300.0,2015.4942196531792,2014.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:11,1773360191.826434,2014.0,5435100.0,2015.2023255813954,2014.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:13,1773360193.8235474,2015.5,5463700.0,2015.2766143106458,2014.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:15,1773360195.8217857,2013.0,5494400.0,2014.7955953200276,2014.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:17,1773360197.8142824,2014.5,5496300.0,2014.7917798913043,2014.4285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:19,1773360199.8154387,2015.0,5497500.0,2014.7934636118598,2014.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:21,1773360201.8241997,2015.0,5508500.0,2014.8077164366373,2014.5555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:23,1773360203.8163831,2015.0,5519000.0,2014.8195997645673,2014.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:25,1773360205.8160403,2018.0,5535000.0,2015.0933297471759,2014.909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
