,ts,price,volume,vwap,ma1,cross1,cross2,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-03-13 09:03:05,1773360185.8063512,2600.0,13051300.0,2600.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:07,1773360187.803226,2608.5,13143500.0,2608.5,2604.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:09,1773360189.8135967,2606.0,13237200.0,2607.2399139322215,2604.8333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:11,1773360191.826434,2607.5,13347700.0,2607.336875843455,2605.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:13,1773360193.8235474,2608.0,13395300.0,2607.42863372093,2606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:15,1773360195.8217857,2609.5,13439300.0,2607.663530927835,2606.5833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:17,1773360197.8142824,2611.0,13477100.0,2607.959722874589,2607.214285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:19,1773360199.8154387,2612.0,13478900.0,2607.9767305893356,2607.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:21,1773360201.8241997,2611.5,13485300.0,2608.0286866359447,2608.222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:23,1773360203.8163831,2611.5,13514100.0,2608.24470613656,2608.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:25,1773360205.8160403,2614.5,13566800.0,2608.8841901066926,2609.090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:27,1773360207.8307536,2615.5,13579000.0,2609.03714231571,2609.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:29,1773360209.8307788,2614.5,13590100.0,2609.1496844840385,2610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:31,1773360211.8365307,2617.0,13617400.0,2609.5282635576755,2610.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:33,1773360213.8467185,2616.0,13626400.0,2609.629542688228,2610.866666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:35,1773360215.8451715,2615.0,13643100.0,2609.781091584995,2611.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:37,1773360217.8571706,2616.5,13648400.0,2609.840730195947,2611.4411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:39,1773360219.8531828,2617.0,13669500.0,2610.0850857327728,2611.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:41,1773360221.8507957,2617.5,13671200.0,2610.1054202290693,2612.0526315789475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:43,1773360223.8620946,2617.5,13677600.0,2610.180983554207,2612.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:45,1773360225.875443,2617.5,13688400.0,2610.3050541516245,2612.5714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:47,1773360227.869464,2616.0,13708900.0,2610.4825881995134,2612.7272727272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:49,1773360229.8677902,2617.5,13720700.0,2610.6062892142218,2612.9347826086955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:51,1773360231.8666081,2615.0,13738000.0,2610.716979758264,2613.0208333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-13 09:03:53,1773360233.8652189,2615.0,13740200.0,2610.730657570039,2613.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
