,ts,price,volume,vwap,ma1,rsi,cross1,cross2,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-03-18 13:06:51,1773806811.757727,3744.0,23694800.0,3718.827451810866,3743.3,0.6060254217620971,0.0,0.0,27.0,31.0,4.0,0.12903225806451613,0.0,0.0
2026-03-18 13:06:53,1773806813.766886,3743.0,23696000.0,3718.8287587294435,3743.366666666667,0.6091010131983275,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:06:55,1773806815.775337,3743.0,23697500.0,3718.830392178947,3743.4333333333334,0.6121491202469264,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:06:57,1773806817.789831,3743.0,23697500.0,3718.830392178947,3743.4666666666667,0.6136654867183701,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:06:59,1773806819.78657,3743.0,23697700.0,3718.830609955534,3743.5,0.6151801005018256,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:01,1773806821.798079,3743.0,23698200.0,3718.831154379832,3743.5333333333333,0.6166929308097668,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:03,1773806823.805165,3743.0,23700500.0,3718.83365841573,3743.5333333333333,0.6166929308097668,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:05,1773806825.79878,3743.0,23700500.0,3718.83365841573,3743.5333333333333,0.6166929308097668,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:07,1773806827.82422,3743.0,23700500.0,3718.83365841573,3743.5,0.61422928548316,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:09,1773806829.82126,3742.0,23701600.0,3718.8348062664973,3743.4333333333334,0.6093281641479218,0.0,0.0,25.0,31.0,6.0,0.1935483870967742,0.0,0.0
2026-03-18 13:07:11,1773806831.833729,3742.0,23701600.0,3718.8348062664973,3743.366666666667,0.6044725240306035,0.0,0.0,25.0,31.0,6.0,0.1935483870967742,0.0,0.0
2026-03-18 13:07:13,1773806833.832851,3742.0,23701600.0,3718.8348062664973,3743.3,0.5996618420975216,0.0,0.0,25.0,31.0,6.0,0.1935483870967742,0.0,0.0
2026-03-18 13:07:15,1773806835.843568,3743.0,23701900.0,3718.835132809931,3743.266666666667,0.5972692139729944,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:17,1773806837.854387,3743.0,23701900.0,3718.835132809931,3743.233333333333,0.5948797364193024,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:19,1773806839.850906,3743.0,23702700.0,3718.836003549278,3743.2,0.5924934565668926,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
2026-03-18 13:07:21,1773806841.867343,3742.0,23702800.0,3718.8361078831445,3743.133333333333,0.5877464785462341,0.0,0.0,25.0,31.0,6.0,0.1935483870967742,0.0,0.0
2026-03-18 13:07:23,1773806843.8816,3743.0,23703800.0,3718.837196209487,3743.133333333333,0.5877464785462341,0.0,0.0,26.0,31.0,5.0,0.16129032258064516,0.0,0.0
