file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251114.xlsx,8306,30,30,300,5.0
ticks_20251114.xlsx,8306,26,45,300,15.5
ticks_20251114.xlsx,8306,26,60,300,12.0
ticks_20251114.xlsx,8306,20,75,300,9.5
ticks_20251114.xlsx,8306,12,90,300,-9.0
ticks_20251114.xlsx,8306,10,105,300,6.0
ticks_20251114.xlsx,8306,6,120,300,13.5
ticks_20251114.xlsx,8306,6,135,300,3.0
ticks_20251114.xlsx,8306,6,150,300,-2.0
ticks_20251114.xlsx,8306,4,165,300,-4.0
ticks_20251114.xlsx,8306,4,180,300,4.5
ticks_20251114.xlsx,8306,22,30,360,9.0
ticks_20251114.xlsx,8306,24,45,360,5.0
ticks_20251114.xlsx,8306,18,60,360,16.0
ticks_20251114.xlsx,8306,8,75,360,14.5
ticks_20251114.xlsx,8306,6,90,360,3.5
ticks_20251114.xlsx,8306,8,105,360,22.0
ticks_20251114.xlsx,8306,6,120,360,15.0
ticks_20251114.xlsx,8306,8,135,360,4.0
ticks_20251114.xlsx,8306,2,150,360,3.0
ticks_20251114.xlsx,8306,2,165,360,-4.0
ticks_20251114.xlsx,8306,4,180,360,6.5
ticks_20251114.xlsx,8306,20,30,420,11.0
ticks_20251114.xlsx,8306,20,45,420,18.5
ticks_20251114.xlsx,8306,14,60,420,15.0
ticks_20251114.xlsx,8306,16,75,420,26.5
ticks_20251114.xlsx,8306,12,90,420,2.5
ticks_20251114.xlsx,8306,16,105,420,21.5
ticks_20251114.xlsx,8306,12,120,420,25.5
ticks_20251114.xlsx,8306,10,135,420,4.5
ticks_20251114.xlsx,8306,6,150,420,0.0
ticks_20251114.xlsx,8306,8,165,420,-5.0
ticks_20251114.xlsx,8306,2,180,420,1.0
ticks_20251114.xlsx,8306,14,30,480,21.0
ticks_20251114.xlsx,8306,18,45,480,17.5
ticks_20251114.xlsx,8306,12,60,480,23.5
ticks_20251114.xlsx,8306,12,75,480,31.0
ticks_20251114.xlsx,8306,12,90,480,-5.5
ticks_20251114.xlsx,8306,12,105,480,22.0
ticks_20251114.xlsx,8306,12,120,480,24.0
ticks_20251114.xlsx,8306,12,135,480,5.0
ticks_20251114.xlsx,8306,8,150,480,1.0
ticks_20251114.xlsx,8306,6,165,480,-4.5
ticks_20251114.xlsx,8306,2,180,480,-1.5
ticks_20251114.xlsx,8306,12,30,540,19.5
ticks_20251114.xlsx,8306,18,45,540,12.5
ticks_20251114.xlsx,8306,12,60,540,19.5
ticks_20251114.xlsx,8306,12,75,540,24.5
ticks_20251114.xlsx,8306,12,90,540,-2.0
ticks_20251114.xlsx,8306,12,105,540,27.0
ticks_20251114.xlsx,8306,8,120,540,26.0
ticks_20251114.xlsx,8306,6,135,540,5.0
ticks_20251114.xlsx,8306,6,150,540,-3.0
ticks_20251114.xlsx,8306,6,165,540,-3.0
ticks_20251114.xlsx,8306,4,180,540,1.5
ticks_20251114.xlsx,8306,16,30,600,17.0
ticks_20251114.xlsx,8306,20,45,600,7.0
ticks_20251114.xlsx,8306,14,60,600,19.5
ticks_20251114.xlsx,8306,12,75,600,25.5
ticks_20251114.xlsx,8306,8,90,600,-1.0
ticks_20251114.xlsx,8306,12,105,600,25.0
ticks_20251114.xlsx,8306,8,120,600,23.5
ticks_20251114.xlsx,8306,8,135,600,1.5
ticks_20251114.xlsx,8306,2,150,600,-3.0
ticks_20251114.xlsx,8306,4,165,600,-8.0
ticks_20251114.xlsx,8306,2,180,600,-3.5
ticks_20251114.xlsx,8306,18,30,660,13.5
ticks_20251114.xlsx,8306,16,45,660,7.5
ticks_20251114.xlsx,8306,14,60,660,18.5
ticks_20251114.xlsx,8306,14,75,660,21.0
ticks_20251114.xlsx,8306,12,90,660,-8.5
ticks_20251114.xlsx,8306,14,105,660,11.5
ticks_20251114.xlsx,8306,14,120,660,12.0
ticks_20251114.xlsx,8306,12,135,660,-2.5
ticks_20251114.xlsx,8306,8,150,660,-10.0
ticks_20251114.xlsx,8306,10,165,660,-17.5
ticks_20251114.xlsx,8306,4,180,660,-6.0
ticks_20251114.xlsx,8306,22,30,720,3.0
ticks_20251114.xlsx,8306,16,45,720,12.0
ticks_20251114.xlsx,8306,18,60,720,25.0
ticks_20251114.xlsx,8306,14,75,720,22.5
ticks_20251114.xlsx,8306,12,90,720,-3.0
ticks_20251114.xlsx,8306,16,105,720,18.0
ticks_20251114.xlsx,8306,10,120,720,21.0
ticks_20251114.xlsx,8306,12,135,720,3.5
ticks_20251114.xlsx,8306,4,150,720,-7.5
ticks_20251114.xlsx,8306,6,165,720,-12.5
ticks_20251114.xlsx,8306,4,180,720,-8.5
ticks_20251114.xlsx,8306,24,30,780,11.0
ticks_20251114.xlsx,8306,18,45,780,16.5
ticks_20251114.xlsx,8306,18,60,780,15.0
ticks_20251114.xlsx,8306,12,75,780,21.5
ticks_20251114.xlsx,8306,14,90,780,-10.5
ticks_20251114.xlsx,8306,16,105,780,15.0
ticks_20251114.xlsx,8306,10,120,780,22.0
ticks_20251114.xlsx,8306,6,135,780,0.5
ticks_20251114.xlsx,8306,2,150,780,-3.0
ticks_20251114.xlsx,8306,4,165,780,-6.5
ticks_20251114.xlsx,8306,2,180,780,-0.5
ticks_20251114.xlsx,8306,24,30,840,8.5
ticks_20251114.xlsx,8306,18,45,840,15.0
ticks_20251114.xlsx,8306,18,60,840,12.5
ticks_20251114.xlsx,8306,16,75,840,17.0
ticks_20251114.xlsx,8306,12,90,840,-5.0
ticks_20251114.xlsx,8306,10,105,840,24.0
ticks_20251114.xlsx,8306,6,120,840,17.5
ticks_20251114.xlsx,8306,6,135,840,1.5
ticks_20251114.xlsx,8306,2,150,840,-1.0
ticks_20251114.xlsx,8306,6,165,840,-7.5
ticks_20251114.xlsx,8306,6,180,840,-7.0
ticks_20251114.xlsx,8306,20,30,900,15.0
ticks_20251114.xlsx,8306,18,45,900,13.5
ticks_20251114.xlsx,8306,16,60,900,14.5
ticks_20251114.xlsx,8306,18,75,900,17.0
ticks_20251114.xlsx,8306,12,90,900,-5.5
ticks_20251114.xlsx,8306,12,105,900,21.5
ticks_20251114.xlsx,8306,10,120,900,29.0
ticks_20251114.xlsx,8306,8,135,900,0.5
ticks_20251114.xlsx,8306,6,150,900,-3.5
ticks_20251114.xlsx,8306,12,165,900,-15.5
ticks_20251114.xlsx,8306,8,180,900,-9.0
