file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20250910.xlsx,8306,12,30,300,-8.5
ticks_20250910.xlsx,8306,10,45,300,-2.5
ticks_20250910.xlsx,8306,4,60,300,0.5
ticks_20250910.xlsx,8306,0,75,300,0.0
ticks_20250910.xlsx,8306,2,90,300,0.5
ticks_20250910.xlsx,8306,0,105,300,0.0
ticks_20250910.xlsx,8306,0,120,300,0.0
ticks_20250910.xlsx,8306,0,135,300,0.0
ticks_20250910.xlsx,8306,2,150,300,0.0
ticks_20250910.xlsx,8306,2,165,300,-0.5
ticks_20250910.xlsx,8306,0,180,300,0.0
ticks_20250910.xlsx,8306,10,30,360,-5.5
ticks_20250910.xlsx,8306,6,45,360,-2.0
ticks_20250910.xlsx,8306,6,60,360,6.5
ticks_20250910.xlsx,8306,2,75,360,0.5
ticks_20250910.xlsx,8306,2,90,360,1.0
ticks_20250910.xlsx,8306,0,105,360,0.0
ticks_20250910.xlsx,8306,0,120,360,0.0
ticks_20250910.xlsx,8306,2,135,360,-1.0
ticks_20250910.xlsx,8306,2,150,360,-0.5
ticks_20250910.xlsx,8306,0,165,360,0.0
ticks_20250910.xlsx,8306,2,180,360,-1.0
ticks_20250910.xlsx,8306,8,30,420,-7.0
ticks_20250910.xlsx,8306,4,45,420,-0.5
ticks_20250910.xlsx,8306,2,60,420,6.5
ticks_20250910.xlsx,8306,0,75,420,0.0
ticks_20250910.xlsx,8306,2,90,420,0.5
ticks_20250910.xlsx,8306,0,105,420,0.0
ticks_20250910.xlsx,8306,2,120,420,-1.0
ticks_20250910.xlsx,8306,2,135,420,-1.0
ticks_20250910.xlsx,8306,0,150,420,0.0
ticks_20250910.xlsx,8306,0,165,420,0.0
ticks_20250910.xlsx,8306,0,180,420,0.0
ticks_20250910.xlsx,8306,8,30,480,-3.0
ticks_20250910.xlsx,8306,2,45,480,-1.5
ticks_20250910.xlsx,8306,0,60,480,0.0
ticks_20250910.xlsx,8306,0,75,480,0.0
ticks_20250910.xlsx,8306,2,90,480,1.5
ticks_20250910.xlsx,8306,0,105,480,0.0
ticks_20250910.xlsx,8306,2,120,480,-1.0
ticks_20250910.xlsx,8306,2,135,480,0.0
ticks_20250910.xlsx,8306,0,150,480,0.0
ticks_20250910.xlsx,8306,0,165,480,0.0
ticks_20250910.xlsx,8306,0,180,480,0.0
ticks_20250910.xlsx,8306,10,30,540,-7.5
ticks_20250910.xlsx,8306,0,45,540,0.0
ticks_20250910.xlsx,8306,0,60,540,0.0
ticks_20250910.xlsx,8306,0,75,540,0.0
ticks_20250910.xlsx,8306,2,90,540,0.0
ticks_20250910.xlsx,8306,2,105,540,-0.5
ticks_20250910.xlsx,8306,0,120,540,0.0
ticks_20250910.xlsx,8306,0,135,540,0.0
ticks_20250910.xlsx,8306,0,150,540,0.0
ticks_20250910.xlsx,8306,0,165,540,0.0
ticks_20250910.xlsx,8306,0,180,540,0.0
ticks_20250910.xlsx,8306,10,30,600,-5.5
ticks_20250910.xlsx,8306,0,45,600,0.0
ticks_20250910.xlsx,8306,0,60,600,0.0
ticks_20250910.xlsx,8306,0,75,600,0.0
ticks_20250910.xlsx,8306,2,90,600,0.0
ticks_20250910.xlsx,8306,2,105,600,0.5
ticks_20250910.xlsx,8306,0,120,600,0.0
ticks_20250910.xlsx,8306,0,135,600,0.0
ticks_20250910.xlsx,8306,0,150,600,0.0
ticks_20250910.xlsx,8306,0,165,600,0.0
ticks_20250910.xlsx,8306,2,180,600,-3.5
ticks_20250910.xlsx,8306,12,30,660,-6.5
ticks_20250910.xlsx,8306,0,45,660,0.0
ticks_20250910.xlsx,8306,0,60,660,0.0
ticks_20250910.xlsx,8306,0,75,660,0.0
ticks_20250910.xlsx,8306,2,90,660,0.0
ticks_20250910.xlsx,8306,2,105,660,0.5
ticks_20250910.xlsx,8306,0,120,660,0.0
ticks_20250910.xlsx,8306,0,135,660,0.0
ticks_20250910.xlsx,8306,0,150,660,0.0
ticks_20250910.xlsx,8306,0,165,660,0.0
ticks_20250910.xlsx,8306,2,180,660,-2.5
ticks_20250910.xlsx,8306,12,30,720,-5.0
ticks_20250910.xlsx,8306,0,45,720,0.0
ticks_20250910.xlsx,8306,0,60,720,0.0
ticks_20250910.xlsx,8306,2,75,720,2.0
ticks_20250910.xlsx,8306,2,90,720,0.0
ticks_20250910.xlsx,8306,2,105,720,-0.5
ticks_20250910.xlsx,8306,0,120,720,0.0
ticks_20250910.xlsx,8306,0,135,720,0.0
ticks_20250910.xlsx,8306,0,150,720,0.0
ticks_20250910.xlsx,8306,0,165,720,0.0
ticks_20250910.xlsx,8306,2,180,720,-2.0
ticks_20250910.xlsx,8306,12,30,780,-5.0
ticks_20250910.xlsx,8306,2,45,780,2.0
ticks_20250910.xlsx,8306,2,60,780,2.0
ticks_20250910.xlsx,8306,2,75,780,2.5
ticks_20250910.xlsx,8306,4,90,780,3.0
ticks_20250910.xlsx,8306,2,105,780,0.0
ticks_20250910.xlsx,8306,0,120,780,0.0
ticks_20250910.xlsx,8306,0,135,780,0.0
ticks_20250910.xlsx,8306,0,150,780,0.0
ticks_20250910.xlsx,8306,0,165,780,0.0
ticks_20250910.xlsx,8306,2,180,780,-3.5
ticks_20250910.xlsx,8306,14,30,840,-3.0
ticks_20250910.xlsx,8306,2,45,840,2.0
ticks_20250910.xlsx,8306,2,60,840,2.5
ticks_20250910.xlsx,8306,2,75,840,2.0
ticks_20250910.xlsx,8306,4,90,840,2.5
ticks_20250910.xlsx,8306,4,105,840,8.5
ticks_20250910.xlsx,8306,2,120,840,8.5
ticks_20250910.xlsx,8306,2,135,840,8.0
ticks_20250910.xlsx,8306,0,150,840,0.0
ticks_20250910.xlsx,8306,0,165,840,0.0
ticks_20250910.xlsx,8306,2,180,840,-3.5
ticks_20250910.xlsx,8306,14,30,900,-3.0
ticks_20250910.xlsx,8306,2,45,900,2.5
ticks_20250910.xlsx,8306,2,60,900,2.0
ticks_20250910.xlsx,8306,2,75,900,2.0
ticks_20250910.xlsx,8306,4,90,900,1.5
ticks_20250910.xlsx,8306,4,105,900,7.5
ticks_20250910.xlsx,8306,2,120,900,7.0
ticks_20250910.xlsx,8306,2,135,900,7.0
ticks_20250910.xlsx,8306,2,150,900,7.0
ticks_20250910.xlsx,8306,2,165,900,8.0
ticks_20250910.xlsx,8306,4,180,900,4.5
