file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251127.xlsx,8306,4,30,300,0.5
ticks_20251127.xlsx,8306,4,45,300,-3.5
ticks_20251127.xlsx,8306,6,60,300,-7.5
ticks_20251127.xlsx,8306,8,75,300,-17.0
ticks_20251127.xlsx,8306,4,90,300,-17.0
ticks_20251127.xlsx,8306,6,105,300,-22.5
ticks_20251127.xlsx,8306,6,120,300,-18.0
ticks_20251127.xlsx,8306,4,135,300,-14.5
ticks_20251127.xlsx,8306,4,150,300,-9.5
ticks_20251127.xlsx,8306,8,165,300,-1.0
ticks_20251127.xlsx,8306,8,180,300,-7.5
ticks_20251127.xlsx,8306,12,30,360,-3.5
ticks_20251127.xlsx,8306,6,45,360,8.5
ticks_20251127.xlsx,8306,6,60,360,-1.0
ticks_20251127.xlsx,8306,10,75,360,-13.0
ticks_20251127.xlsx,8306,6,90,360,-13.5
ticks_20251127.xlsx,8306,4,105,360,-21.5
ticks_20251127.xlsx,8306,6,120,360,-11.0
ticks_20251127.xlsx,8306,6,135,360,-6.0
ticks_20251127.xlsx,8306,6,150,360,-12.0
ticks_20251127.xlsx,8306,6,165,360,-7.0
ticks_20251127.xlsx,8306,8,180,360,-13.5
ticks_20251127.xlsx,8306,8,30,420,2.5
ticks_20251127.xlsx,8306,0,45,420,0.0
ticks_20251127.xlsx,8306,4,60,420,-4.0
ticks_20251127.xlsx,8306,4,75,420,-10.0
ticks_20251127.xlsx,8306,4,90,420,-18.0
ticks_20251127.xlsx,8306,4,105,420,-22.5
ticks_20251127.xlsx,8306,6,120,420,-24.0
ticks_20251127.xlsx,8306,6,135,420,-18.0
ticks_20251127.xlsx,8306,8,150,420,-12.5
ticks_20251127.xlsx,8306,10,165,420,-9.5
ticks_20251127.xlsx,8306,8,180,420,-15.0
ticks_20251127.xlsx,8306,4,30,480,6.0
ticks_20251127.xlsx,8306,2,45,480,-1.5
ticks_20251127.xlsx,8306,4,60,480,-4.0
ticks_20251127.xlsx,8306,8,75,480,-10.0
ticks_20251127.xlsx,8306,6,90,480,-19.5
ticks_20251127.xlsx,8306,6,105,480,-26.5
ticks_20251127.xlsx,8306,10,120,480,-19.5
ticks_20251127.xlsx,8306,8,135,480,-17.5
ticks_20251127.xlsx,8306,8,150,480,-13.5
ticks_20251127.xlsx,8306,6,165,480,-11.0
ticks_20251127.xlsx,8306,6,180,480,-17.0
ticks_20251127.xlsx,8306,6,30,540,1.0
ticks_20251127.xlsx,8306,4,45,540,0.0
ticks_20251127.xlsx,8306,8,60,540,-4.0
ticks_20251127.xlsx,8306,14,75,540,-16.5
ticks_20251127.xlsx,8306,12,90,540,-23.0
ticks_20251127.xlsx,8306,10,105,540,-23.5
ticks_20251127.xlsx,8306,12,120,540,-19.5
ticks_20251127.xlsx,8306,8,135,540,-15.5
ticks_20251127.xlsx,8306,8,150,540,-10.0
ticks_20251127.xlsx,8306,8,165,540,-7.0
ticks_20251127.xlsx,8306,6,180,540,-17.5
ticks_20251127.xlsx,8306,8,30,600,-1.0
ticks_20251127.xlsx,8306,6,45,600,-2.5
ticks_20251127.xlsx,8306,10,60,600,-6.5
ticks_20251127.xlsx,8306,8,75,600,-15.0
ticks_20251127.xlsx,8306,8,90,600,-21.5
ticks_20251127.xlsx,8306,6,105,600,-25.0
ticks_20251127.xlsx,8306,8,120,600,-20.0
ticks_20251127.xlsx,8306,4,135,600,-17.0
ticks_20251127.xlsx,8306,4,150,600,-12.5
ticks_20251127.xlsx,8306,4,165,600,-9.0
ticks_20251127.xlsx,8306,4,180,600,-16.0
ticks_20251127.xlsx,8306,8,30,660,0.0
ticks_20251127.xlsx,8306,4,45,660,-4.5
ticks_20251127.xlsx,8306,6,60,660,-7.0
ticks_20251127.xlsx,8306,8,75,660,-14.0
ticks_20251127.xlsx,8306,8,90,660,-21.5
ticks_20251127.xlsx,8306,6,105,660,-24.0
ticks_20251127.xlsx,8306,6,120,660,-18.5
ticks_20251127.xlsx,8306,4,135,660,-15.5
ticks_20251127.xlsx,8306,4,150,660,-11.5
ticks_20251127.xlsx,8306,4,165,660,-8.0
ticks_20251127.xlsx,8306,4,180,660,-15.5
ticks_20251127.xlsx,8306,8,30,720,4.0
ticks_20251127.xlsx,8306,4,45,720,-1.5
ticks_20251127.xlsx,8306,6,60,720,-6.0
ticks_20251127.xlsx,8306,8,75,720,-14.5
ticks_20251127.xlsx,8306,6,90,720,-19.5
ticks_20251127.xlsx,8306,4,105,720,-22.5
ticks_20251127.xlsx,8306,6,120,720,-18.5
