file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251205.xlsx,8306,18,30,300,1.0
ticks_20251205.xlsx,8306,20,45,300,-1.5
ticks_20251205.xlsx,8306,14,60,300,-8.5
ticks_20251205.xlsx,8306,8,75,300,-2.0
ticks_20251205.xlsx,8306,10,90,300,-12.5
ticks_20251205.xlsx,8306,8,105,300,-11.5
ticks_20251205.xlsx,8306,10,120,300,-15.0
ticks_20251205.xlsx,8306,16,135,300,-14.5
ticks_20251205.xlsx,8306,18,150,300,-6.0
ticks_20251205.xlsx,8306,14,165,300,5.0
ticks_20251205.xlsx,8306,20,180,300,-3.5
ticks_20251205.xlsx,8306,18,30,360,-6.0
ticks_20251205.xlsx,8306,12,45,360,-0.5
ticks_20251205.xlsx,8306,18,60,360,-5.0
ticks_20251205.xlsx,8306,10,75,360,-10.5
ticks_20251205.xlsx,8306,14,90,360,-7.5
ticks_20251205.xlsx,8306,10,105,360,-10.5
ticks_20251205.xlsx,8306,16,120,360,-8.5
ticks_20251205.xlsx,8306,20,135,360,-20.5
ticks_20251205.xlsx,8306,14,150,360,-13.5
ticks_20251205.xlsx,8306,12,165,360,9.5
ticks_20251205.xlsx,8306,16,180,360,0.5
ticks_20251205.xlsx,8306,14,30,420,-1.5
ticks_20251205.xlsx,8306,12,45,420,2.0
ticks_20251205.xlsx,8306,12,60,420,-6.5
ticks_20251205.xlsx,8306,10,75,420,-1.5
ticks_20251205.xlsx,8306,10,90,420,-3.5
ticks_20251205.xlsx,8306,6,105,420,-5.0
ticks_20251205.xlsx,8306,6,120,420,6.5
ticks_20251205.xlsx,8306,8,135,420,-8.5
ticks_20251205.xlsx,8306,8,150,420,-5.5
ticks_20251205.xlsx,8306,6,165,420,5.0
ticks_20251205.xlsx,8306,8,180,420,-8.0
ticks_20251205.xlsx,8306,12,30,480,1.0
ticks_20251205.xlsx,8306,10,45,480,-8.0
ticks_20251205.xlsx,8306,14,60,480,-9.0
ticks_20251205.xlsx,8306,6,75,480,-1.5
ticks_20251205.xlsx,8306,8,90,480,5.5
ticks_20251205.xlsx,8306,6,105,480,0.0
ticks_20251205.xlsx,8306,6,120,480,4.5
ticks_20251205.xlsx,8306,8,135,480,-6.0
ticks_20251205.xlsx,8306,8,150,480,-3.5
ticks_20251205.xlsx,8306,6,165,480,4.5
ticks_20251205.xlsx,8306,10,180,480,-6.0
ticks_20251205.xlsx,8306,12,30,540,-11.0
ticks_20251205.xlsx,8306,12,45,540,-8.0
ticks_20251205.xlsx,8306,14,60,540,-5.0
ticks_20251205.xlsx,8306,6,75,540,5.5
ticks_20251205.xlsx,8306,6,90,540,-2.0
ticks_20251205.xlsx,8306,8,105,540,-2.5
ticks_20251205.xlsx,8306,8,120,540,2.0
ticks_20251205.xlsx,8306,8,135,540,-7.5
ticks_20251205.xlsx,8306,8,150,540,-6.0
ticks_20251205.xlsx,8306,6,165,540,7.0
ticks_20251205.xlsx,8306,8,180,540,-19.5
ticks_20251205.xlsx,8306,14,30,600,-10.0
ticks_20251205.xlsx,8306,10,45,600,-6.5
ticks_20251205.xlsx,8306,12,60,600,-6.0
ticks_20251205.xlsx,8306,4,75,600,-0.5
ticks_20251205.xlsx,8306,6,90,600,0.0
ticks_20251205.xlsx,8306,6,105,600,-2.5
ticks_20251205.xlsx,8306,6,120,600,4.5
ticks_20251205.xlsx,8306,8,135,600,-6.5
ticks_20251205.xlsx,8306,10,150,600,-9.5
ticks_20251205.xlsx,8306,6,165,600,-9.0
ticks_20251205.xlsx,8306,12,180,600,-16.0
ticks_20251205.xlsx,8306,14,30,660,-9.0
ticks_20251205.xlsx,8306,10,45,660,-8.0
ticks_20251205.xlsx,8306,14,60,660,-0.5
ticks_20251205.xlsx,8306,4,75,660,-1.0
ticks_20251205.xlsx,8306,6,90,660,-1.5
ticks_20251205.xlsx,8306,6,105,660,-3.5
ticks_20251205.xlsx,8306,6,120,660,1.5
ticks_20251205.xlsx,8306,10,135,660,-13.0
ticks_20251205.xlsx,8306,12,150,660,-12.5
ticks_20251205.xlsx,8306,6,165,660,-9.0
ticks_20251205.xlsx,8306,8,180,660,-14.0
ticks_20251205.xlsx,8306,12,30,720,-4.5
ticks_20251205.xlsx,8306,6,45,720,-4.5
ticks_20251205.xlsx,8306,12,60,720,-10.0
ticks_20251205.xlsx,8306,6,75,720,-1.5
ticks_20251205.xlsx,8306,8,90,720,-8.5
ticks_20251205.xlsx,8306,8,105,720,-7.5
ticks_20251205.xlsx,8306,8,120,720,-5.0
ticks_20251205.xlsx,8306,10,135,720,-17.0
ticks_20251205.xlsx,8306,10,150,720,-14.0
ticks_20251205.xlsx,8306,4,165,720,-8.0
ticks_20251205.xlsx,8306,10,180,720,-19.0
ticks_20251205.xlsx,8306,14,30,780,-11.5
ticks_20251205.xlsx,8306,10,45,780,-9.5
ticks_20251205.xlsx,8306,12,60,780,-13.5
ticks_20251205.xlsx,8306,4,75,780,-5.0
ticks_20251205.xlsx,8306,8,90,780,-6.0
ticks_20251205.xlsx,8306,8,105,780,-10.5
ticks_20251205.xlsx,8306,8,120,780,-5.5
ticks_20251205.xlsx,8306,8,135,780,-11.0
ticks_20251205.xlsx,8306,8,150,780,-11.0
ticks_20251205.xlsx,8306,6,165,780,-4.0
ticks_20251205.xlsx,8306,8,180,780,-24.5
ticks_20251205.xlsx,8306,12,30,840,-7.5
ticks_20251205.xlsx,8306,10,45,840,-12.0
ticks_20251205.xlsx,8306,10,60,840,-11.5
ticks_20251205.xlsx,8306,2,75,840,-5.5
ticks_20251205.xlsx,8306,4,90,840,0.5
ticks_20251205.xlsx,8306,4,105,840,-7.0
ticks_20251205.xlsx,8306,4,120,840,-3.5
ticks_20251205.xlsx,8306,6,135,840,-14.5
ticks_20251205.xlsx,8306,6,150,840,-11.5
ticks_20251205.xlsx,8306,4,165,840,-2.0
ticks_20251205.xlsx,8306,6,180,840,-21.5
ticks_20251205.xlsx,8306,14,30,900,-5.0
ticks_20251205.xlsx,8306,10,45,900,-6.5
ticks_20251205.xlsx,8306,10,60,900,-11.5
ticks_20251205.xlsx,8306,0,75,900,0.0
ticks_20251205.xlsx,8306,2,90,900,-3.0
ticks_20251205.xlsx,8306,2,105,900,-5.5
ticks_20251205.xlsx,8306,4,120,900,-6.0
ticks_20251205.xlsx,8306,6,135,900,-15.0
ticks_20251205.xlsx,8306,6,150,900,-13.5
ticks_20251205.xlsx,8306,4,165,900,-4.0
ticks_20251205.xlsx,8306,8,180,900,-18.5
