file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20251117.xlsx,7011,68,-37.0,30,300
ticks_20251117.xlsx,7011,64,-40.0,40,300
ticks_20251117.xlsx,7011,58,-38.0,50,300
ticks_20251117.xlsx,7011,58,-50.0,60,300
ticks_20251117.xlsx,7011,56,-47.0,70,300
ticks_20251117.xlsx,7011,46,-10.0,80,300
ticks_20251117.xlsx,7011,40,-2.0,90,300
ticks_20251117.xlsx,7011,36,-23.0,100,300
ticks_20251117.xlsx,7011,34,-74.0,110,300
ticks_20251117.xlsx,7011,32,-53.0,120,300
ticks_20251117.xlsx,7011,34,-37.0,130,300
ticks_20251117.xlsx,7011,36,-31.0,140,300
ticks_20251117.xlsx,7011,28,-28.0,150,300
ticks_20251117.xlsx,7011,30,-27.0,160,300
ticks_20251117.xlsx,7011,28,-35.0,170,300
ticks_20251117.xlsx,7011,32,-35.0,180,300
ticks_20251117.xlsx,7011,26,-13.0,190,300
ticks_20251117.xlsx,7011,70,-73.0,30,350
ticks_20251117.xlsx,7011,60,-52.0,40,350
ticks_20251117.xlsx,7011,56,-73.0,50,350
ticks_20251117.xlsx,7011,52,-70.0,60,350
ticks_20251117.xlsx,7011,52,-74.0,70,350
ticks_20251117.xlsx,7011,52,-35.0,80,350
ticks_20251117.xlsx,7011,42,-39.0,90,350
ticks_20251117.xlsx,7011,48,-91.0,100,350
ticks_20251117.xlsx,7011,38,-75.0,110,350
ticks_20251117.xlsx,7011,28,-47.0,120,350
ticks_20251117.xlsx,7011,38,-67.0,130,350
ticks_20251117.xlsx,7011,40,-53.0,140,350
ticks_20251117.xlsx,7011,34,-53.0,150,350
ticks_20251117.xlsx,7011,32,-68.0,160,350
ticks_20251117.xlsx,7011,30,-78.0,170,350
ticks_20251117.xlsx,7011,28,-21.0,180,350
ticks_20251117.xlsx,7011,28,-3.0,190,350
ticks_20251117.xlsx,7011,66,-42.0,30,400
ticks_20251117.xlsx,7011,56,-87.0,40,400
ticks_20251117.xlsx,7011,52,-111.0,50,400
ticks_20251117.xlsx,7011,50,-94.0,60,400
ticks_20251117.xlsx,7011,48,-78.0,70,400
ticks_20251117.xlsx,7011,50,-73.0,80,400
ticks_20251117.xlsx,7011,38,-53.0,90,400
ticks_20251117.xlsx,7011,36,-59.0,100,400
ticks_20251117.xlsx,7011,40,-66.0,110,400
ticks_20251117.xlsx,7011,34,-51.0,120,400
ticks_20251117.xlsx,7011,38,-40.0,130,400
ticks_20251117.xlsx,7011,28,-33.0,140,400
ticks_20251117.xlsx,7011,26,-62.0,150,400
ticks_20251117.xlsx,7011,28,-33.0,160,400
ticks_20251117.xlsx,7011,26,-37.0,170,400
ticks_20251117.xlsx,7011,26,-26.0,180,400
ticks_20251117.xlsx,7011,24,-32.0,190,400
ticks_20251117.xlsx,7011,76,-93.0,30,450
ticks_20251117.xlsx,7011,64,-88.0,40,450
ticks_20251117.xlsx,7011,58,-85.0,50,450
ticks_20251117.xlsx,7011,50,-65.0,60,450
ticks_20251117.xlsx,7011,54,-89.0,70,450
ticks_20251117.xlsx,7011,46,-62.0,80,450
ticks_20251117.xlsx,7011,32,-50.0,90,450
ticks_20251117.xlsx,7011,30,-62.0,100,450
ticks_20251117.xlsx,7011,28,-65.0,110,450
ticks_20251117.xlsx,7011,22,-45.0,120,450
ticks_20251117.xlsx,7011,20,-19.0,130,450
ticks_20251117.xlsx,7011,30,-59.0,140,450
ticks_20251117.xlsx,7011,22,-18.0,150,450
ticks_20251117.xlsx,7011,26,-40.0,160,450
ticks_20251117.xlsx,7011,20,12.0,170,450
ticks_20251117.xlsx,7011,20,-4.0,180,450
ticks_20251117.xlsx,7011,16,-25.0,190,450
ticks_20251117.xlsx,7011,70,-89.0,30,500
ticks_20251117.xlsx,7011,60,-77.0,40,500
ticks_20251117.xlsx,7011,56,-72.0,50,500
ticks_20251117.xlsx,7011,54,-92.0,60,500
ticks_20251117.xlsx,7011,52,-108.0,70,500
ticks_20251117.xlsx,7011,42,-73.0,80,500
ticks_20251117.xlsx,7011,26,-43.0,90,500
ticks_20251117.xlsx,7011,26,-79.0,100,500
ticks_20251117.xlsx,7011,26,-83.0,110,500
ticks_20251117.xlsx,7011,22,-23.0,120,500
ticks_20251117.xlsx,7011,22,-7.0,130,500
ticks_20251117.xlsx,7011,26,-17.0,140,500
ticks_20251117.xlsx,7011,24,-26.0,150,500
ticks_20251117.xlsx,7011,22,-39.0,160,500
ticks_20251117.xlsx,7011,18,-66.0,170,500
