file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20260114.xlsx,7011,100,4500.0,30,300,15
ticks_20260114.xlsx,7011,100,1500.0,40,300,15
ticks_20260114.xlsx,7011,88,4500.0,50,300,15
ticks_20260114.xlsx,7011,82,1400.0,60,300,15
ticks_20260114.xlsx,7011,74,-4200.0,70,300,15
ticks_20260114.xlsx,7011,72,-2000.0,80,300,15
ticks_20260114.xlsx,7011,66,-2400.0,90,300,15
ticks_20260114.xlsx,7011,52,-1600.0,100,300,15
ticks_20260114.xlsx,7011,56,-2200.0,110,300,15
ticks_20260114.xlsx,7011,44,-500.0,120,300,15
ticks_20260114.xlsx,7011,46,-4800.0,130,300,15
ticks_20260114.xlsx,7011,34,-1600.0,140,300,15
ticks_20260114.xlsx,7011,36,-3800.0,150,300,15
ticks_20260114.xlsx,7011,32,700.0,160,300,15
ticks_20260114.xlsx,7011,22,-2600.0,170,300,15
ticks_20260114.xlsx,7011,20,-1600.0,180,300,15
ticks_20260114.xlsx,7011,16,-4200.0,190,300,15
ticks_20260114.xlsx,7011,100,2700.0,30,350,15
ticks_20260114.xlsx,7011,100,1000.0,40,350,15
ticks_20260114.xlsx,7011,86,1700.0,50,350,15
ticks_20260114.xlsx,7011,80,1100.0,60,350,15
ticks_20260114.xlsx,7011,82,-600.0,70,350,15
ticks_20260114.xlsx,7011,66,-7900.0,80,350,15
ticks_20260114.xlsx,7011,62,-8400.0,90,350,15
ticks_20260114.xlsx,7011,48,-3000.0,100,350,15
ticks_20260114.xlsx,7011,44,100.0,110,350,15
ticks_20260114.xlsx,7011,42,4400.0,120,350,15
ticks_20260114.xlsx,7011,38,1400.0,130,350,15
ticks_20260114.xlsx,7011,36,4300.0,140,350,15
ticks_20260114.xlsx,7011,36,5700.0,150,350,15
ticks_20260114.xlsx,7011,28,500.0,160,350,15
ticks_20260114.xlsx,7011,26,-200.0,170,350,15
ticks_20260114.xlsx,7011,24,-2700.0,180,350,15
ticks_20260114.xlsx,7011,24,-3800.0,190,350,15
ticks_20260114.xlsx,7011,100,-3300.0,30,400,15
ticks_20260114.xlsx,7011,98,400.0,40,400,15
ticks_20260114.xlsx,7011,94,-500.0,50,400,15
ticks_20260114.xlsx,7011,92,-2400.0,60,400,15
ticks_20260114.xlsx,7011,82,800.0,70,400,15
ticks_20260114.xlsx,7011,66,-1600.0,80,400,15
ticks_20260114.xlsx,7011,70,-4800.0,90,400,15
ticks_20260114.xlsx,7011,50,-1100.0,100,400,15
ticks_20260114.xlsx,7011,36,1600.0,110,400,15
ticks_20260114.xlsx,7011,34,-1800.0,120,400,15
ticks_20260114.xlsx,7011,34,300.0,130,400,15
ticks_20260114.xlsx,7011,42,-5200.0,140,400,15
ticks_20260114.xlsx,7011,44,-7300.0,150,400,15
ticks_20260114.xlsx,7011,26,-5800.0,160,400,15
ticks_20260114.xlsx,7011,28,-5800.0,170,400,15
ticks_20260114.xlsx,7011,30,-5700.0,180,400,15
ticks_20260114.xlsx,7011,28,-5200.0,190,400,15
ticks_20260114.xlsx,7011,100,-7000.0,30,450,15
ticks_20260114.xlsx,7011,100,-1500.0,40,450,15
ticks_20260114.xlsx,7011,76,-2000.0,50,450,15
ticks_20260114.xlsx,7011,68,-1300.0,60,450,15
ticks_20260114.xlsx,7011,72,-3400.0,70,450,15
ticks_20260114.xlsx,7011,66,-1700.0,80,450,15
ticks_20260114.xlsx,7011,58,-3500.0,90,450,15
ticks_20260114.xlsx,7011,50,-3400.0,100,450,15
ticks_20260114.xlsx,7011,48,-6400.0,110,450,15
ticks_20260114.xlsx,7011,28,-3700.0,120,450,15
ticks_20260114.xlsx,7011,32,-2800.0,130,450,15
ticks_20260114.xlsx,7011,38,-3100.0,140,450,15
ticks_20260114.xlsx,7011,32,-5000.0,150,450,15
ticks_20260114.xlsx,7011,32,-5500.0,160,450,15
ticks_20260114.xlsx,7011,28,-3700.0,170,450,15
ticks_20260114.xlsx,7011,28,-4500.0,180,450,15
ticks_20260114.xlsx,7011,24,-4000.0,190,450,15
ticks_20260114.xlsx,7011,100,-1800.0,30,500,15
ticks_20260114.xlsx,7011,94,-1100.0,40,500,15
ticks_20260114.xlsx,7011,88,-3900.0,50,500,15
ticks_20260114.xlsx,7011,74,-5400.0,60,500,15
ticks_20260114.xlsx,7011,64,-800.0,70,500,15
ticks_20260114.xlsx,7011,52,-5200.0,80,500,15
ticks_20260114.xlsx,7011,60,-1000.0,90,500,15
ticks_20260114.xlsx,7011,42,-1100.0,100,500,15
ticks_20260114.xlsx,7011,42,-100.0,110,500,15
ticks_20260114.xlsx,7011,34,800.0,120,500,15
ticks_20260114.xlsx,7011,30,-2500.0,130,500,15
ticks_20260114.xlsx,7011,34,-3000.0,140,500,15
